#                                                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
111730at33208_240206_0:00307f|TRINITY_DN78597_c13_g3_i1:2-469|-      -            156 111730at33208        -            629   2.8e-76  254.0   0.4   1   1   5.3e-77   3.1e-76  253.8   0.4   161   311     2   156     1   156 0.96 -
111730at33208_176946_0:001a89|TRINITY_DN90801_c6_g1_i5:347-781|+     -            145 111730at33208        -            629   8.3e-07   24.5   3.9   1   1   2.8e-07   1.6e-06   23.5   3.9    88   194    27   145     1   145 0.74 -
448514at33208_38123_0:000be9|TRINITY_DN79765_c9_g1_i4:1316-1624|+    -            103 111730at33208        -            629     1e-06   24.1   0.0   1   1   2.3e-07   1.4e-06   23.8   0.0    76   117    61   102     3   103 0.70 -
435253at33208_74869_0:000166|TRINITY_DN93367_c10_g1_i6:101-466|-     -            122 111730at33208        -            629   1.3e-06   23.8   0.4   1   1   5.4e-07   3.2e-06   22.6   0.4    92   193     9   122     2   122 0.75 -
111730at33208_34740_0:003db1|TRINITY_DN79185_c7_g1_i2:722-1753|-     -            344 111730at33208        -            629   1.4e-06   23.8   1.2   1   2   6.8e-05    0.0004   15.6   0.0   163   221     3    64     1    73 0.87 -
111730at33208_34740_0:003db1|TRINITY_DN79185_c7_g1_i2:722-1753|-     -            344 111730at33208        -            629   1.4e-06   23.8   1.2   2   2       0.1       0.6    5.1   0.0   141   190   240   289   210   295 0.83 -
111730at33208_34740_0:003db1|TRINITY_DN79185_c7_g1_i6:722-1753|-     -            344 111730at33208        -            629   1.4e-06   23.8   1.2   1   2   6.8e-05    0.0004   15.6   0.0   163   221     3    64     1    73 0.87 -
111730at33208_34740_0:003db1|TRINITY_DN79185_c7_g1_i6:722-1753|-     -            344 111730at33208        -            629   1.4e-06   23.8   1.2   2   2       0.1       0.6    5.1   0.0   141   190   240   289   210   295 0.83 -
448514at33208_108931_0:001866|TRINITY_DN82757_c9_g2_i1:171-506|-     -            112 111730at33208        -            629   1.6e-06   23.6   0.0   1   1   2.9e-07   1.7e-06   23.4   0.0   128   223     2   103     1   112 0.82 -
111730at33208_8022_0:008577|TRINITY_DN79895_c5_g1_i1:1526-1807|-     -             94 111730at33208        -            629   1.9e-06   23.3   0.1   1   1   3.8e-07   2.3e-06   23.0   0.1   162   224     5    71     2    77 0.84 -
111730at33208_8022_0:008577|TRINITY_DN79895_c5_g1_i5:1526-1807|-     -             94 111730at33208        -            629   1.9e-06   23.3   0.1   1   1   3.8e-07   2.3e-06   23.0   0.1   162   224     5    71     2    77 0.84 -
111730at33208_8022_0:008577|TRINITY_DN79895_c5_g1_i8:1526-1807|-     -             94 111730at33208        -            629   1.9e-06   23.3   0.1   1   1   3.8e-07   2.3e-06   23.0   0.1   162   224     5    71     2    77 0.84 -
448514at33208_7536_0:004257|TRINITY_DN77528_c5_g4_i1:403-984|-       -            194 111730at33208        -            629     2e-06   23.2   4.2   1   4     0.061      0.36    5.9   0.1   155   195    20    58     2    64 0.70 -
448514at33208_7536_0:004257|TRINITY_DN77528_c5_g4_i1:403-984|-       -            194 111730at33208        -            629     2e-06   23.2   4.2   2   4     0.048      0.29    6.2   0.0   167   202    72   106    64   131 0.66 -
448514at33208_7536_0:004257|TRINITY_DN77528_c5_g4_i1:403-984|-       -            194 111730at33208        -            629     2e-06   23.2   4.2   3   4       1.5       8.9    1.3   0.0   181   195   124   138   103   146 0.75 -
448514at33208_7536_0:004257|TRINITY_DN77528_c5_g4_i1:403-984|-       -            194 111730at33208        -            629     2e-06   23.2   4.2   4   4    0.0093     0.055    8.5   0.1   175   199   158   183   143   190 0.80 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i2:1217-1498|+   -             94 111730at33208        -            629     2e-06   23.2   0.0   1   2   6.9e-06   4.1e-05   18.9   0.0   158   223    12    81     2    84 0.79 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i2:1217-1498|+   -             94 111730at33208        -            629     2e-06   23.2   0.0   2   2     0.014     0.081    8.0   0.0   161   191    57    87    50    93 0.87 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i4:1503-1784|+   -             94 111730at33208        -            629     2e-06   23.2   0.0   1   2   6.9e-06   4.1e-05   18.9   0.0   158   223    12    81     2    84 0.79 -
448514at33208_441894_0:001fa2|TRINITY_DN84398_c2_g1_i4:1503-1784|+   -             94 111730at33208        -            629     2e-06   23.2   0.0   2   2     0.014     0.081    8.0   0.0   161   191    57    87    50    93 0.87 -
448514at33208_113334_0:003788|TRINITY_DN79895_c5_g1_i1:968-1459|-    -            164 111730at33208        -            629     2e-06   23.2   0.1   1   2   1.3e-05   7.5e-05   18.0   0.0   159   224    16    87     3   114 0.79 -
448514at33208_113334_0:003788|TRINITY_DN79895_c5_g1_i1:968-1459|-    -            164 111730at33208        -            629     2e-06   23.2   0.1   2   2      0.25       1.5    3.8   0.0   170   211   115   160    98   164 0.72 -
448514at33208_113334_0:003788|TRINITY_DN79895_c5_g1_i5:968-1459|-    -            164 111730at33208        -            629     2e-06   23.2   0.1   1   2   1.3e-05   7.5e-05   18.0   0.0   159   224    16    87     3   114 0.79 -
448514at33208_113334_0:003788|TRINITY_DN79895_c5_g1_i5:968-1459|-    -            164 111730at33208        -            629     2e-06   23.2   0.1   2   2      0.25       1.5    3.8   0.0   170   211   115   160    98   164 0.72 -
448514at33208_113334_0:003788|TRINITY_DN79895_c5_g1_i8:968-1459|-    -            164 111730at33208        -            629     2e-06   23.2   0.1   1   2   1.3e-05   7.5e-05   18.0   0.0   159   224    16    87     3   114 0.79 -
448514at33208_113334_0:003788|TRINITY_DN79895_c5_g1_i8:968-1459|-    -            164 111730at33208        -            629     2e-06   23.2   0.1   2   2      0.25       1.5    3.8   0.0   170   211   115   160    98   164 0.72 -
448514at33208_45779_0:0018f1|TRINITY_DN87964_c7_g1_i2:838-1317|+     -            160 111730at33208        -            629   2.6e-06   22.8   0.1   1   2    0.0008    0.0047   12.1   0.0    86   117    40    71     2    81 0.83 -
448514at33208_45779_0:0018f1|TRINITY_DN87964_c7_g1_i2:838-1317|+     -            160 111730at33208        -            629   2.6e-06   22.8   0.1   2   2    0.0048     0.028    9.5   0.0   163   200    83   122    73   143 0.86 -
448514at33208_45779_0:0018f1|TRINITY_DN87964_c7_g1_i3:1115-1594|+    -            160 111730at33208        -            629   2.6e-06   22.8   0.1   1   2    0.0008    0.0047   12.1   0.0    86   117    40    71     2    81 0.83 -
448514at33208_45779_0:0018f1|TRINITY_DN87964_c7_g1_i3:1115-1594|+    -            160 111730at33208        -            629   2.6e-06   22.8   0.1   2   2    0.0048     0.028    9.5   0.0   163   200    83   122    73   143 0.86 -
448514at33208_225164_0:005990|TRINITY_DN91433_c7_g1_i1:182-955|+     -            258 111730at33208        -            629   3.1e-06   22.6   0.0   1   1     8e-07   4.8e-06   22.0   0.0    62   142    29   115    22   224 0.75 -
435253at33208_125945_0:002250|TRINITY_DN92934_c7_g1_i8:1014-2015|-   -            334 111730at33208        -            629   5.5e-06   21.8   0.3   1   1   3.5e-05   0.00021   16.5   0.3    49   269    87   320    34   326 0.65 -
435253at33208_125945_0:002250|TRINITY_DN92934_c7_g1_i10:1014-2027|-  -            338 111730at33208        -            629   5.7e-06   21.7   0.3   1   1   3.7e-05   0.00022   16.5   0.3    49   269    91   324    38   330 0.65 -
435253at33208_125945_0:002250|TRINITY_DN92934_c7_g1_i12:1014-2027|-  -            338 111730at33208        -            629   5.7e-06   21.7   0.3   1   1   3.7e-05   0.00022   16.5   0.3    49   269    91   324    38   330 0.65 -
435253at33208_125945_0:002250|TRINITY_DN92934_c7_g1_i2:371-1384|-    -            338 111730at33208        -            629   5.7e-06   21.7   0.3   1   1   3.7e-05   0.00022   16.5   0.3    49   269    91   324    38   330 0.65 -
435253at33208_125945_0:002250|TRINITY_DN92934_c7_g1_i5:1014-2027|-   -            338 111730at33208        -            629   5.7e-06   21.7   0.3   1   1   3.7e-05   0.00022   16.5   0.3    49   269    91   324    38   330 0.65 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i10:3420-3797|-  -            126 111730at33208        -            629   5.8e-06   21.7   0.1   1   2   2.7e-06   1.6e-05   20.2   0.0   127   200     2    77     1    84 0.88 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i10:3420-3797|-  -            126 111730at33208        -            629   5.8e-06   21.7   0.1   2   2       7.4        44   -1.0   0.0   249   268   102   121    91   125 0.54 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i2:3420-3797|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   1   2   2.7e-06   1.6e-05   20.2   0.0   127   200     2    77     1    84 0.88 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i2:3420-3797|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   2   2       7.4        44   -1.0   0.0   249   268   102   121    91   125 0.54 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i4:3439-3816|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   1   2   2.7e-06   1.6e-05   20.2   0.0   127   200     2    77     1    84 0.88 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i4:3439-3816|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   2   2       7.4        44   -1.0   0.0   249   268   102   121    91   125 0.54 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i5:3439-3816|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   1   2   2.7e-06   1.6e-05   20.2   0.0   127   200     2    77     1    84 0.88 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i5:3439-3816|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   2   2       7.4        44   -1.0   0.0   249   268   102   121    91   125 0.54 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i7:3420-3797|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   1   2   2.7e-06   1.6e-05   20.2   0.0   127   200     2    77     1    84 0.88 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i7:3420-3797|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   2   2       7.4        44   -1.0   0.0   249   268   102   121    91   125 0.54 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i8:3439-3816|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   1   2   2.7e-06   1.6e-05   20.2   0.0   127   200     2    77     1    84 0.88 -
448514at33208_108931_0:001866|TRINITY_DN76062_c4_g3_i8:3439-3816|-   -            126 111730at33208        -            629   5.8e-06   21.7   0.1   2   2       7.4        44   -1.0   0.0   249   268   102   121    91   125 0.54 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i10:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   1   3   1.1e-06   6.8e-06   21.5   1.1   165   275     1   112     1   119 0.89 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i10:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   2   3       5.3        31   -0.5   0.2   234   323   201   293   174   348 0.49 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i10:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   3   3       5.7        33   -0.6   0.1   515   566   477   533   467   546 0.69 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i13:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   1   3   1.1e-06   6.8e-06   21.5   1.1   165   275     1   112     1   119 0.89 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i13:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   2   3       5.3        31   -0.5   0.2   234   323   201   293   174   348 0.49 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i13:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   3   3       5.7        33   -0.6   0.1   515   566   477   533   467   546 0.69 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i18:221-1975|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   1   3   1.1e-06   6.8e-06   21.5   1.1   165   275     1   112     1   119 0.89 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i18:221-1975|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   2   3       5.3        31   -0.5   0.2   234   323   201   293   174   348 0.49 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i18:221-1975|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   3   3       5.7        33   -0.6   0.1   515   566   477   533   467   546 0.69 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i19:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   1   3   1.1e-06   6.8e-06   21.5   1.1   165   275     1   112     1   119 0.89 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i19:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   2   3       5.3        31   -0.5   0.2   234   323   201   293   174   348 0.49 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i19:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   3   3       5.7        33   -0.6   0.1   515   566   477   533   467   546 0.69 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i20:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   1   3   1.1e-06   6.8e-06   21.5   1.1   165   275     1   112     1   119 0.89 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i20:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   2   3       5.3        31   -0.5   0.2   234   323   201   293   174   348 0.49 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i20:287-2041|+     -            585 111730at33208        -            629   6.8e-06   21.5   1.1   3   3       5.7        33   -0.6   0.1   515   566   477   533   467   546 0.69 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i3:287-2041|+      -            585 111730at33208        -            629   6.8e-06   21.5   1.1   1   3   1.1e-06   6.8e-06   21.5   1.1   165   275     1   112     1   119 0.89 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i3:287-2041|+      -            585 111730at33208        -            629   6.8e-06   21.5   1.1   2   3       5.3        31   -0.5   0.2   234   323   201   293   174   348 0.49 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i3:287-2041|+      -            585 111730at33208        -            629   6.8e-06   21.5   1.1   3   3       5.7        33   -0.6   0.1   515   566   477   533   467   546 0.69 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i8:221-1975|+      -            585 111730at33208        -            629   6.8e-06   21.5   1.1   1   3   1.1e-06   6.8e-06   21.5   1.1   165   275     1   112     1   119 0.89 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i8:221-1975|+      -            585 111730at33208        -            629   6.8e-06   21.5   1.1   2   3       5.3        31   -0.5   0.2   234   323   201   293   174   348 0.49 -
111730at33208_7998_0:003fb7|TRINITY_DN82556_c9_g1_i8:221-1975|+      -            585 111730at33208        -            629   6.8e-06   21.5   1.1   3   3       5.7        33   -0.6   0.1   515   566   477   533   467   546 0.69 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i11:287-2143|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   1   3   1.2e-06   7.4e-06   21.3   1.1   165   275     1   112     1   119 0.89 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i11:287-2143|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   2   3       5.7        33   -0.6   0.2   302   323   272   293   174   349 0.48 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i11:287-2143|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   3   3       1.1       6.3    1.7   0.1   429   565   418   572   401   587 0.51 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i12:287-2143|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   1   3   1.2e-06   7.4e-06   21.3   1.1   165   275     1   112     1   119 0.89 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i12:287-2143|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   2   3       5.7        33   -0.6   0.2   302   323   272   293   174   349 0.48 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i12:287-2143|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   3   3       1.1       6.3    1.7   0.1   429   565   418   572   401   587 0.51 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i15:221-2077|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   1   3   1.2e-06   7.4e-06   21.3   1.1   165   275     1   112     1   119 0.89 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i15:221-2077|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   2   3       5.7        33   -0.6   0.2   302   323   272   293   174   349 0.48 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i15:221-2077|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   3   3       1.1       6.3    1.7   0.1   429   565   418   572   401   587 0.51 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i27:287-2143|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   1   3   1.2e-06   7.4e-06   21.3   1.1   165   275     1   112     1   119 0.89 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i27:287-2143|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   2   3       5.7        33   -0.6   0.2   302   323   272   293   174   349 0.48 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i27:287-2143|+    -            619 111730at33208        -            629   7.4e-06   21.3   1.1   3   3       1.1       6.3    1.7   0.1   429   565   418   572   401   587 0.51 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i5:221-2077|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   1   3   1.2e-06   7.4e-06   21.3   1.1   165   275     1   112     1   119 0.89 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i5:221-2077|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   2   3       5.7        33   -0.6   0.2   302   323   272   293   174   349 0.48 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i5:221-2077|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   3   3       1.1       6.3    1.7   0.1   429   565   418   572   401   587 0.51 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i6:221-2077|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   1   3   1.2e-06   7.4e-06   21.3   1.1   165   275     1   112     1   119 0.89 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i6:221-2077|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   2   3       5.7        33   -0.6   0.2   302   323   272   293   174   349 0.48 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i6:221-2077|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   3   3       1.1       6.3    1.7   0.1   429   565   418   572   401   587 0.51 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i7:287-2143|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   1   3   1.2e-06   7.4e-06   21.3   1.1   165   275     1   112     1   119 0.89 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i7:287-2143|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   2   3       5.7        33   -0.6   0.2   302   323   272   293   174   349 0.48 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i7:287-2143|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   3   3       1.1       6.3    1.7   0.1   429   565   418   572   401   587 0.51 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i9:287-2143|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   1   3   1.2e-06   7.4e-06   21.3   1.1   165   275     1   112     1   119 0.89 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i9:287-2143|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   2   3       5.7        33   -0.6   0.2   302   323   272   293   174   349 0.48 -
111730at33208_32507_0:002a2d|TRINITY_DN82556_c9_g1_i9:287-2143|+     -            619 111730at33208        -            629   7.4e-06   21.3   1.1   3   3       1.1       6.3    1.7   0.1   429   565   418   572   401   587 0.51 -
111730at33208_30019_0:0005ac|TRINITY_DN85368_c12_g1_i1:331-840|+     -            170 111730at33208        -            629   8.9e-06   21.1   0.0   1   2   2.5e-05   0.00015   17.0   0.0   146   222    11    91     1    98 0.82 -
111730at33208_30019_0:0005ac|TRINITY_DN85368_c12_g1_i1:331-840|+     -            170 111730at33208        -            629   8.9e-06   21.1   0.0   2   2      0.64       3.8    2.5   0.0    40   101   107   168    92   170 0.75 -
111730at33208_30019_0:0005ac|TRINITY_DN85368_c12_g1_i3:331-840|+     -            170 111730at33208        -            629   8.9e-06   21.1   0.0   1   2   2.5e-05   0.00015   17.0   0.0   146   222    11    91     1    98 0.82 -
111730at33208_30019_0:0005ac|TRINITY_DN85368_c12_g1_i3:331-840|+     -            170 111730at33208        -            629   8.9e-06   21.1   0.0   2   2      0.64       3.8    2.5   0.0    40   101   107   168    92   170 0.75 -
111730at33208_8019_0:003f67|TRINITY_DN86640_c10_g1_i3:912-1541|+     -            210 111730at33208        -            629   1.2e-05   20.6   2.4   1   2   3.2e-05   0.00019   16.7   1.6   156   230    20   101    12   129 0.71 -
111730at33208_8019_0:003f67|TRINITY_DN86640_c10_g1_i3:912-1541|+     -            210 111730at33208        -            629   1.2e-05   20.6   2.4   2   2      0.43       2.6    3.0   0.1    84   116   155   188    93   192 0.71 -
448514at33208_9365_0:002094|TRINITY_DN82339_c12_g1_i2:726-1229|-     -            168 111730at33208        -            629   1.3e-05   20.6   1.0   1   1   6.8e-06     4e-05   18.9   0.4    88   196     1   110     1   113 0.75 -
448514at33208_9365_0:002094|TRINITY_DN82339_c12_g1_i7:725-1228|-     -            168 111730at33208        -            629   1.3e-05   20.6   1.0   1   1   6.8e-06     4e-05   18.9   0.4    88   196     1   110     1   113 0.75 -
448514at33208_108931_0:001866|TRINITY_DN93240_c4_g1_i10:427-822|+    -            132 111730at33208        -            629   1.4e-05   20.5   0.0   1   1   2.5e-06   1.5e-05   20.4   0.0   128   194    65   131     9   132 0.75 -
448514at33208_108931_0:001866|TRINITY_DN93240_c4_g1_i3:453-848|+     -            132 111730at33208        -            629   1.4e-05   20.5   0.0   1   1   2.5e-06   1.5e-05   20.4   0.0   128   194    65   131     9   132 0.75 -
448514at33208_108931_0:001866|TRINITY_DN93240_c4_g1_i4:453-848|+     -            132 111730at33208        -            629   1.4e-05   20.5   0.0   1   1   2.5e-06   1.5e-05   20.4   0.0   128   194    65   131     9   132 0.75 -
448514at33208_108931_0:001866|TRINITY_DN93240_c4_g1_i9:427-822|+     -            132 111730at33208        -            629   1.4e-05   20.5   0.0   1   1   2.5e-06   1.5e-05   20.4   0.0   128   194    65   131     9   132 0.75 -
448514at33208_108931_0:001866|TRINITY_DN76209_c5_g1_i1:950-1330|+    -            127 111730at33208        -            629   1.4e-05   20.4   1.0   1   1   3.2e-06   1.9e-05   20.0   1.0   107   195     6   104     1   126 0.72 -
448514at33208_108931_0:001866|TRINITY_DN76209_c5_g1_i2:950-1330|+    -            127 111730at33208        -            629   1.4e-05   20.4   1.0   1   1   3.2e-06   1.9e-05   20.0   1.0   107   195     6   104     1   126 0.72 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i3:2060-2767|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   1   4    0.0011    0.0063   11.7   0.0   157   192    13    48     7    56 0.86 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i3:2060-2767|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   2   4    0.0015    0.0091   11.1   0.0   127   195    24   103    20   136 0.66 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i3:2060-2767|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   3   4         1       5.9    1.8   0.0   150   195   100   144    81   154 0.73 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i3:2060-2767|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   4   4      0.95       5.6    1.9   0.0   174   225   171   226   163   236 0.57 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i4:2119-2826|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   1   4    0.0011    0.0063   11.7   0.0   157   192    13    48     7    56 0.86 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i4:2119-2826|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   2   4    0.0015    0.0091   11.1   0.0   127   195    24   103    20   136 0.66 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i4:2119-2826|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   3   4         1       5.9    1.8   0.0   150   195   100   144    81   154 0.73 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i4:2119-2826|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   4   4      0.95       5.6    1.9   0.0   174   225   171   226   163   236 0.57 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i7:301-1008|+   -            236 111730at33208        -            629   1.4e-05   20.4   0.0   1   4    0.0011    0.0063   11.7   0.0   157   192    13    48     7    56 0.86 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i7:301-1008|+   -            236 111730at33208        -            629   1.4e-05   20.4   0.0   2   4    0.0015    0.0091   11.1   0.0   127   195    24   103    20   136 0.66 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i7:301-1008|+   -            236 111730at33208        -            629   1.4e-05   20.4   0.0   3   4         1       5.9    1.8   0.0   150   195   100   144    81   154 0.73 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i7:301-1008|+   -            236 111730at33208        -            629   1.4e-05   20.4   0.0   4   4      0.95       5.6    1.9   0.0   174   225   171   226   163   236 0.57 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i8:2077-2784|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   1   4    0.0011    0.0063   11.7   0.0   157   192    13    48     7    56 0.86 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i8:2077-2784|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   2   4    0.0015    0.0091   11.1   0.0   127   195    24   103    20   136 0.66 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i8:2077-2784|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   3   4         1       5.9    1.8   0.0   150   195   100   144    81   154 0.73 -
111730at33208_1629725_0:0002a1|TRINITY_DN88294_c4_g1_i8:2077-2784|+  -            236 111730at33208        -            629   1.4e-05   20.4   0.0   4   4      0.95       5.6    1.9   0.0   174   225   171   226   163   236 0.57 -
