#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
357580at33208_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+   -            346 357580at33208        -            253  3.7e-119  395.4   0.4   1   1  4.7e-120  7.2e-119  394.5   0.4     1   253    49   345    49   345 0.92 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i6:2546-3049|+   -            168 357580at33208        -            253   1.7e-06   26.3   0.0   1   2     0.011      0.17    9.9   0.0    83   105    21    43    11    52 0.71 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i6:2546-3049|+   -            168 357580at33208        -            253   1.7e-06   26.3   0.0   2   2   0.00045     0.007   14.5   0.0   103   207    57   166    50   168 0.79 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i9:2588-3091|+   -            168 357580at33208        -            253   1.7e-06   26.3   0.0   1   2     0.011      0.17    9.9   0.0    83   105    21    43    11    52 0.71 -
398013at33208_88015_0:0040a5|TRINITY_DN88294_c4_g1_i9:2588-3091|+   -            168 357580at33208        -            253   1.7e-06   26.3   0.0   2   2   0.00045     0.007   14.5   0.0   103   207    57   166    50   168 0.79 -
304388at33208_1507135_0:002252|TRINITY_DN86640_c10_g1_i4:633-1352|+ -            240 357580at33208        -            253   1.9e-06   26.2   0.4   1   1   7.4e-07   1.1e-05   23.6   0.3   183   248   156   224   109   229 0.78 -
458807at33208_168631_0:0016fb|TRINITY_DN71446_c0_g2_i1:5-415|+      -            137 357580at33208        -            253   2.2e-06   26.0   0.1   1   1   1.9e-07   2.9e-06   25.6   0.1   113   167     7    66     2    76 0.85 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i14:2262-2921|+   -            220 357580at33208        -            253   2.4e-06   25.8   0.3   1   3      0.83        13    3.8   0.0   137   166    19    48     5    70 0.61 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i14:2262-2921|+   -            220 357580at33208        -            253   2.4e-06   25.8   0.3   2   3    0.0096      0.15   10.1   0.2   135   166   112   142   107   150 0.77 -
357580at33208_6500_0:003d1f|TRINITY_DN92257_c8_g1_i14:2262-2921|+   -            220 357580at33208        -            253   2.4e-06   25.8   0.3   3   3     0.039      0.59    8.2   0.0   135   166   152   184   144   191 0.87 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i3:1834-2367|-  -            178 357580at33208        -            253   2.5e-06   25.8   1.2   1   2    0.0021     0.032   12.3   0.1   187   227    55    95     2   120 0.67 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i3:1834-2367|-  -            178 357580at33208        -            253   2.5e-06   25.8   1.2   2   2     0.013      0.21    9.7   0.1    87   132   129   176   126   178 0.83 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i4:1834-2367|-  -            178 357580at33208        -            253   2.5e-06   25.8   1.2   1   2    0.0021     0.032   12.3   0.1   187   227    55    95     2   120 0.67 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i4:1834-2367|-  -            178 357580at33208        -            253   2.5e-06   25.8   1.2   2   2     0.013      0.21    9.7   0.1    87   132   129   176   126   178 0.83 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i3:147-704|+     -            186 357580at33208        -            253   2.8e-06   25.6   0.6   1   1   1.3e-06     2e-05   22.8   0.5   132   243    55   174    14   186 0.72 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i4:627-1184|+    -            186 357580at33208        -            253   2.8e-06   25.6   0.6   1   1   1.3e-06     2e-05   22.8   0.5   132   243    55   174    14   186 0.72 -
201397at33208_35019_0:000b5d|TRINITY_DN87761_c2_g1_i4:569-1104|+    -            106 357580at33208        -            253     3e-06   25.5   0.9   1   1   3.3e-07   5.1e-06   24.8   0.9    30   165    23   103     3   106 0.51 -
380583at33208_39758_0:00029d|TRINITY_DN93438_c7_g1_i12:592-903|+    -            104 357580at33208        -            253   3.5e-06   25.3   0.3   1   2   6.4e-07   9.8e-06   23.8   0.1   172   245    11    86     7    94 0.86 -
380583at33208_39758_0:00029d|TRINITY_DN93438_c7_g1_i12:592-903|+    -            104 357580at33208        -            253   3.5e-06   25.3   0.3   2   2       8.2   1.3e+02    0.5   0.0    55    70    88   103    84   104 0.63 -
380583at33208_39758_0:00029d|TRINITY_DN93438_c7_g1_i24:905-1216|+   -            104 357580at33208        -            253   3.5e-06   25.3   0.3   1   2   6.4e-07   9.8e-06   23.8   0.1   172   245    11    86     7    94 0.86 -
380583at33208_39758_0:00029d|TRINITY_DN93438_c7_g1_i24:905-1216|+   -            104 357580at33208        -            253   3.5e-06   25.3   0.3   2   2       8.2   1.3e+02    0.5   0.0    55    70    88   103    84   104 0.63 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i2:198-839|-      -            214 357580at33208        -            253   3.8e-06   25.2   0.2   1   3         1        16    3.5   0.0   197   229     9    41     2    52 0.86 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i2:198-839|-      -            214 357580at33208        -            253   3.8e-06   25.2   0.2   2   3       0.3       4.5    5.3   0.0   130   159    87   116    53   123 0.65 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i2:198-839|-      -            214 357580at33208        -            253   3.8e-06   25.2   0.2   3   3     0.019      0.29    9.2   0.0   133   165   172   204   159   214 0.70 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i3:198-839|-      -            214 357580at33208        -            253   3.8e-06   25.2   0.2   1   3         1        16    3.5   0.0   197   229     9    41     2    52 0.86 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i3:198-839|-      -            214 357580at33208        -            253   3.8e-06   25.2   0.2   2   3       0.3       4.5    5.3   0.0   130   159    87   116    53   123 0.65 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i3:198-839|-      -            214 357580at33208        -            253   3.8e-06   25.2   0.2   3   3     0.019      0.29    9.2   0.0   133   165   172   204   159   214 0.70 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i4:198-839|-      -            214 357580at33208        -            253   3.8e-06   25.2   0.2   1   3         1        16    3.5   0.0   197   229     9    41     2    52 0.86 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i4:198-839|-      -            214 357580at33208        -            253   3.8e-06   25.2   0.2   2   3       0.3       4.5    5.3   0.0   130   159    87   116    53   123 0.65 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i4:198-839|-      -            214 357580at33208        -            253   3.8e-06   25.2   0.2   3   3     0.019      0.29    9.2   0.0   133   165   172   204   159   214 0.70 -
380583at33208_294128_0:0041aa|TRINITY_DN84255_c7_g1_i1:784-1326|+   -            181 357580at33208        -            253   4.7e-06   24.9   0.0   1   2    0.0005    0.0077   14.3   0.0   134   167   119   152    73   153 0.77 -
380583at33208_294128_0:0041aa|TRINITY_DN84255_c7_g1_i1:784-1326|+   -            181 357580at33208        -            253   4.7e-06   24.9   0.0   2   2   0.00028    0.0042   15.2   0.0   135   171   120   156   116   167 0.85 -
380583at33208_294128_0:0041aa|TRINITY_DN84255_c7_g1_i5:824-1366|+   -            181 357580at33208        -            253   4.7e-06   24.9   0.0   1   2    0.0005    0.0077   14.3   0.0   134   167   119   152    73   153 0.77 -
380583at33208_294128_0:0041aa|TRINITY_DN84255_c7_g1_i5:824-1366|+   -            181 357580at33208        -            253   4.7e-06   24.9   0.0   2   2   0.00028    0.0042   15.2   0.0   135   171   120   156   116   167 0.85 -
537718at33208_56086_0:001ace|TRINITY_DN93438_c7_g1_i10:2347-2583|+  -             79 357580at33208        -            253   5.1e-06   24.8   0.2   1   2   0.00012    0.0018   16.4   0.1    39    89     9    62     3    65 0.77 -
537718at33208_56086_0:001ace|TRINITY_DN93438_c7_g1_i10:2347-2583|+  -             79 357580at33208        -            253   5.1e-06   24.8   0.2   2   2    0.0027     0.041   11.9   0.0   132   164    45    77    41    79 0.92 -
537718at33208_56086_0:001ace|TRINITY_DN93438_c7_g1_i4:2533-2769|+   -             79 357580at33208        -            253   5.1e-06   24.8   0.2   1   2   0.00012    0.0018   16.4   0.1    39    89     9    62     3    65 0.77 -
537718at33208_56086_0:001ace|TRINITY_DN93438_c7_g1_i4:2533-2769|+   -             79 357580at33208        -            253   5.1e-06   24.8   0.2   2   2    0.0027     0.041   11.9   0.0   132   164    45    77    41    79 0.92 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i1:1333-2112|-  -            260 357580at33208        -            253   5.4e-06   24.7   1.8   1   2    0.0048     0.074   11.1   0.1   187   227    55    95     2   120 0.69 -
361100at33208_29159_0:003236|TRINITY_DN79703_c11_g1_i1:1333-2112|-  -            260 357580at33208        -            253   5.4e-06   24.7   1.8   2   2    0.0066       0.1   10.7   0.2    87   133   129   177   117   259 0.80 -
537718at33208_218467_0:0005fc|TRINITY_DN85821_c14_g1_i2:201-942|+   -            158 357580at33208        -            253     6e-06   24.5   0.0   1   2   3.8e-05   0.00058   18.0   0.0   194   250    46   102    38   105 0.91 -
537718at33208_218467_0:0005fc|TRINITY_DN85821_c14_g1_i2:201-942|+   -            158 357580at33208        -            253     6e-06   24.5   0.0   2   2      0.56       8.6    4.3   0.0   130   166   111   147   104   156 0.83 -
447320at33208_32264_0:00243b|TRINITY_DN86835_c6_g5_i8:2831-3379|+   -            183 357580at33208        -            253   6.6e-06   24.4   0.4   1   2   2.3e-05   0.00036   18.7   0.1   113   167    22    83    12   131 0.82 -
447320at33208_32264_0:00243b|TRINITY_DN86835_c6_g5_i8:2831-3379|+   -            183 357580at33208        -            253   6.6e-06   24.4   0.4   2   2      0.49       7.5    4.5   0.1   194   212   157   175    89   180 0.67 -
447320at33208_32264_0:00243b|TRINITY_DN86835_c6_g5_i9:2831-3379|+   -            183 357580at33208        -            253   6.6e-06   24.4   0.4   1   2   2.3e-05   0.00036   18.7   0.1   113   167    22    83    12   131 0.82 -
447320at33208_32264_0:00243b|TRINITY_DN86835_c6_g5_i9:2831-3379|+   -            183 357580at33208        -            253   6.6e-06   24.4   0.4   2   2      0.49       7.5    4.5   0.1   194   212   157   175    89   180 0.67 -
153034at33208_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-    -            315 357580at33208        -            253   7.4e-06   24.2   0.1   1   1     2e-06   3.1e-05   22.2   0.2   102   170    63   137    56   218 0.84 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i1:1116-1625|+   -            170 357580at33208        -            253   8.4e-06   24.0   1.2   1   3       1.8        28    2.7   0.0   191   213     4    26     1    36 0.79 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i1:1116-1625|+   -            170 357580at33208        -            253   8.4e-06   24.0   1.2   2   3     0.023      0.35    8.9   0.1   133   166    46    81    43    85 0.87 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i1:1116-1625|+   -            170 357580at33208        -            253   8.4e-06   24.0   1.2   3   3     0.017      0.26    9.3   0.1   101   128   142   169   115   170 0.81 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i2:1299-1808|+   -            170 357580at33208        -            253   8.4e-06   24.0   1.2   1   3       1.8        28    2.7   0.0   191   213     4    26     1    36 0.79 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i2:1299-1808|+   -            170 357580at33208        -            253   8.4e-06   24.0   1.2   2   3     0.023      0.35    8.9   0.1   133   166    46    81    43    85 0.87 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i2:1299-1808|+   -            170 357580at33208        -            253   8.4e-06   24.0   1.2   3   3     0.017      0.26    9.3   0.1   101   128   142   169   115   170 0.81 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i3:907-1416|+    -            170 357580at33208        -            253   8.4e-06   24.0   1.2   1   3       1.8        28    2.7   0.0   191   213     4    26     1    36 0.79 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i3:907-1416|+    -            170 357580at33208        -            253   8.4e-06   24.0   1.2   2   3     0.023      0.35    8.9   0.1   133   166    46    81    43    85 0.87 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i3:907-1416|+    -            170 357580at33208        -            253   8.4e-06   24.0   1.2   3   3     0.017      0.26    9.3   0.1   101   128   142   169   115   170 0.81 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i4:550-1059|+    -            170 357580at33208        -            253   8.4e-06   24.0   1.2   1   3       1.8        28    2.7   0.0   191   213     4    26     1    36 0.79 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i4:550-1059|+    -            170 357580at33208        -            253   8.4e-06   24.0   1.2   2   3     0.023      0.35    8.9   0.1   133   166    46    81    43    85 0.87 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i4:550-1059|+    -            170 357580at33208        -            253   8.4e-06   24.0   1.2   3   3     0.017      0.26    9.3   0.1   101   128   142   169   115   170 0.81 -
447320at33208_31033_0:00101d|TRINITY_DN89819_c0_g1_i1:331-855|+     -            175 357580at33208        -            253   8.9e-06   24.0   0.1   1   1   3.1e-06   4.7e-05   21.6   0.1   107   167   102   169    69   174 0.45 -
153034at33208_7539_0:001079|TRINITY_DN73479_c18_g1_i5:253-852|-     -            200 357580at33208        -            253   9.2e-06   23.9   0.1   1   1   8.1e-07   1.2e-05   23.5   0.1   102   170    62   136    53   182 0.83 -
419914at33208_7950_0:00027d|TRINITY_DN90801_c6_g1_i2:395-796|+      -            134 357580at33208        -            253   1.1e-05   23.7   1.1   1   1   1.2e-06   1.9e-05   22.9   1.1   112   212    26   130     5   132 0.73 -
419914at33208_7950_0:00027d|TRINITY_DN90801_c6_g1_i5:395-796|+      -            134 357580at33208        -            253   1.1e-05   23.7   1.1   1   1   1.2e-06   1.9e-05   22.9   1.1   112   212    26   130     5   132 0.73 -
153034at33208_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-   -            314 357580at33208        -            253   1.3e-05   23.4   0.1   1   1     2e-06   3.1e-05   22.2   0.2   102   170    62   136    55   217 0.84 -
279631at33208_144197_0:00466d|TRINITY_DN88593_c4_g1_i5:59-1615|+    -            519 357580at33208        -            253   1.5e-05   23.2   0.0   1   2       1.1        17    3.4   0.0   133   165   202   237   175   248 0.72 -
279631at33208_144197_0:00466d|TRINITY_DN88593_c4_g1_i5:59-1615|+    -            519 357580at33208        -            253   1.5e-05   23.2   0.0   2   2   0.00048    0.0073   14.4   0.0   121   163   380   422   373   427 0.93 -
179485at33208_66420_0:002718|TRINITY_DN91196_c4_g1_i9:88-999|+      -            304 357580at33208        -            253   1.7e-05   23.1   0.9   1   3      0.02      0.31    9.1   0.1   146   204    77   131    40   145 0.68 -
179485at33208_66420_0:002718|TRINITY_DN91196_c4_g1_i9:88-999|+      -            304 357580at33208        -            253   1.7e-05   23.1   0.9   2   3     0.026       0.4    8.7   0.0   196   243   167   215   148   227 0.77 -
179485at33208_66420_0:002718|TRINITY_DN91196_c4_g1_i9:88-999|+      -            304 357580at33208        -            253   1.7e-05   23.1   0.9   3   3       3.4        52    1.8   0.0   180   234   236   291   223   302 0.62 -
197652at33208_110193_0:000307|TRINITY_DN72062_c12_g1_i5:579-1529|+  -            317 357580at33208        -            253   1.7e-05   23.0   0.1   1   1   6.9e-06   0.00011   20.4   0.0   176   238   196   262   189   275 0.71 -
197652at33208_110193_0:000307|TRINITY_DN72062_c12_g1_i2:409-1398|+  -            330 357580at33208        -            253   1.8e-05   22.9   0.1   1   1   8.7e-06   0.00013   20.1   0.0   176   237   209   274   202   284 0.70 -
357580at33208_29058_0:002adb|TRINITY_DN89507_c4_g1_i7:487-1092|+    -            202 357580at33208        -            253     2e-05   22.8   0.1   1   1   5.3e-06   8.2e-05   20.8   0.1   187   245    10    68     1   101 0.76 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i11:1912-2778|-  -            289 357580at33208        -            253     2e-05   22.8   1.3   1   3     0.017      0.26    9.3   0.0   199   227     1    29     1    39 0.92 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i11:1912-2778|-  -            289 357580at33208        -            253     2e-05   22.8   1.3   2   3     0.087       1.3    7.0   0.0    84   111    92   119    85   127 0.85 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i11:1912-2778|-  -            289 357580at33208        -            253     2e-05   22.8   1.3   3   3       1.4        21    3.1   0.1   195   212   270   287   179   289 0.59 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i12:1682-2548|-  -            289 357580at33208        -            253     2e-05   22.8   1.3   1   3     0.017      0.26    9.3   0.0   199   227     1    29     1    39 0.92 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i12:1682-2548|-  -            289 357580at33208        -            253     2e-05   22.8   1.3   2   3     0.087       1.3    7.0   0.0    84   111    92   119    85   127 0.85 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i12:1682-2548|-  -            289 357580at33208        -            253     2e-05   22.8   1.3   3   3       1.4        21    3.1   0.1   195   212   270   287   179   289 0.59 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i15:1496-2362|-  -            289 357580at33208        -            253     2e-05   22.8   1.3   1   3     0.017      0.26    9.3   0.0   199   227     1    29     1    39 0.92 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i15:1496-2362|-  -            289 357580at33208        -            253     2e-05   22.8   1.3   2   3     0.087       1.3    7.0   0.0    84   111    92   119    85   127 0.85 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i15:1496-2362|-  -            289 357580at33208        -            253     2e-05   22.8   1.3   3   3       1.4        21    3.1   0.1   195   212   270   287   179   289 0.59 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i2:1723-2589|-   -            289 357580at33208        -            253     2e-05   22.8   1.3   1   3     0.017      0.26    9.3   0.0   199   227     1    29     1    39 0.92 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i2:1723-2589|-   -            289 357580at33208        -            253     2e-05   22.8   1.3   2   3     0.087       1.3    7.0   0.0    84   111    92   119    85   127 0.85 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i2:1723-2589|-   -            289 357580at33208        -            253     2e-05   22.8   1.3   3   3       1.4        21    3.1   0.1   195   212   270   287   179   289 0.59 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i4:1722-2588|-   -            289 357580at33208        -            253     2e-05   22.8   1.3   1   3     0.017      0.26    9.3   0.0   199   227     1    29     1    39 0.92 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i4:1722-2588|-   -            289 357580at33208        -            253     2e-05   22.8   1.3   2   3     0.087       1.3    7.0   0.0    84   111    92   119    85   127 0.85 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i4:1722-2588|-   -            289 357580at33208        -            253     2e-05   22.8   1.3   3   3       1.4        21    3.1   0.1   195   212   270   287   179   289 0.59 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i9:1495-2361|-   -            289 357580at33208        -            253     2e-05   22.8   1.3   1   3     0.017      0.26    9.3   0.0   199   227     1    29     1    39 0.92 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i9:1495-2361|-   -            289 357580at33208        -            253     2e-05   22.8   1.3   2   3     0.087       1.3    7.0   0.0    84   111    92   119    85   127 0.85 -
179485at33208_83485_0:002388|TRINITY_DN93718_c1_g1_i9:1495-2361|-   -            289 357580at33208        -            253     2e-05   22.8   1.3   3   3       1.4        21    3.1   0.1   195   212   270   287   179   289 0.59 -
502128at33208_259920_0:002700|TRINITY_DN89883_c1_g1_i7:2320-2895|+  -            192 357580at33208        -            253   2.2e-05   22.7   0.5   1   3    0.0028     0.042   11.9   0.3   136   235     2    97     1   106 0.85 -
502128at33208_259920_0:002700|TRINITY_DN89883_c1_g1_i7:2320-2895|+  -            192 357580at33208        -            253   2.2e-05   22.7   0.5   2   3      0.13         2    6.4   0.3   112   166    57   114    49   123 0.73 -
502128at33208_259920_0:002700|TRINITY_DN89883_c1_g1_i7:2320-2895|+  -            192 357580at33208        -            253   2.2e-05   22.7   0.5   3   3      0.17       2.7    6.0   0.0   135   164   149   178   143   183 0.89 -
439736at33208_1155016_0:003035|TRINITY_DN89819_c0_g1_i2:328-1236|+  -            303 357580at33208        -            253   2.2e-05   22.7   0.1   1   1     1e-05   0.00015   19.9   0.1   108   167   104   170    68   175 0.46 -
447320at33208_294128_0:0029f4|TRINITY_DN81725_c7_g1_i1:119-1200|-   -            306 357580at33208        -            253   2.5e-05   22.5   0.0   1   1     3e-06   4.6e-05   21.6   0.0    24    98    95   181    72   188 0.74 -
447320at33208_294128_0:0029f4|TRINITY_DN81725_c7_g1_i4:119-1036|-   -            306 357580at33208        -            253   2.5e-05   22.5   0.0   1   1     3e-06   4.6e-05   21.6   0.0    24    98    95   181    72   188 0.74 -
447320at33208_294128_0:0029f4|TRINITY_DN81725_c7_g1_i2:82-942|-     -            287 357580at33208        -            253   2.7e-05   22.4   0.0   1   1   2.8e-06   4.2e-05   21.7   0.0    24    98    50   136    28   143 0.75 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+     -            202 357580at33208        -            253   2.8e-05   22.3   0.2   1   1   0.00012    0.0019   16.3   0.2    99   165    35   108     1   120 0.66 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+     -            202 357580at33208        -            253   2.8e-05   22.3   0.2   1   1   0.00012    0.0019   16.3   0.2    99   165    35   108     1   120 0.66 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+     -            202 357580at33208        -            253   2.8e-05   22.3   0.2   1   1   0.00012    0.0019   16.3   0.2    99   165    35   108     1   120 0.66 -
201397at33208_1155016_0:001909|TRINITY_DN89507_c4_g1_i4:477-938|+   -            154 357580at33208        -            253   2.8e-05   22.3   0.1   1   1   8.2e-06   0.00013   20.2   0.0   188   245     3    60     1    65 0.89 -
201397at33208_1155016_0:001909|TRINITY_DN89507_c4_g1_i5:239-700|+   -            154 357580at33208        -            253   2.8e-05   22.3   0.1   1   1   8.2e-06   0.00013   20.2   0.0   188   245     3    60     1    65 0.89 -
447320at33208_294128_0:0029f4|TRINITY_DN81725_c7_g1_i3:82-1077|-    -            332 357580at33208        -            253     3e-05   22.2   0.0   1   1   3.7e-06   5.6e-05   21.3   0.0    25    98    96   181    73   188 0.75 -
447320at33208_294128_0:0029f4|TRINITY_DN81725_c7_g1_i5:82-1241|-    -            332 357580at33208        -            253     3e-05   22.2   0.0   1   1   3.7e-06   5.6e-05   21.3   0.0    25    98    96   181    73   188 0.75 -
153034at33208_136037_0:000a01|TRINITY_DN73479_c18_g1_i4:166-1983|-  -            606 357580at33208        -            253   3.4e-05   22.1   0.0   1   1   6.7e-06    0.0001   20.5   0.1   102   170    52   126    44   173 0.83 -
153034at33208_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-  -            606 357580at33208        -            253     5e-05   21.5   0.1   1   1   6.7e-06    0.0001   20.5   0.1   102   170    52   126    44   173 0.83 -
197652at33208_9103_0:000afb|TRINITY_DN91792_c15_g1_i3:695-1138|-    -            148 357580at33208        -            253   6.3e-05   21.2   0.3   1   2      0.42       6.4    4.8   0.2    52    75     1    24     1    32 0.75 -
197652at33208_9103_0:000afb|TRINITY_DN91792_c15_g1_i3:695-1138|-    -            148 357580at33208        -            253   6.3e-05   21.2   0.3   2   2   0.00037    0.0057   14.8   0.0   186   246    80   140    41   144 0.90 -
433216at33208_6573_0:00375a|TRINITY_DN80614_c9_g1_i4:135-854|+      -            240 357580at33208        -            253   6.6e-05   21.1   0.3   1   2     0.031      0.47    8.5   0.0   190   220    82   112    79   130 0.83 -
433216at33208_6573_0:00375a|TRINITY_DN80614_c9_g1_i4:135-854|+      -            240 357580at33208        -            253   6.6e-05   21.1   0.3   2   2     0.015      0.23    9.5   0.2   145   238   127   218   112   230 0.83 -
399439at33208_6850_0:0028e2|TRINITY_DN89960_c7_g3_i1:765-1523|-     -            253 357580at33208        -            253   8.8e-05   20.7   0.1   1   2      0.49       7.5    4.5   0.1   134   198    48   107    37   124 0.74 -
399439at33208_6850_0:0028e2|TRINITY_DN89960_c7_g3_i1:765-1523|-     -            253 357580at33208        -            253   8.8e-05   20.7   0.1   2   2     0.001     0.016   13.3   0.0   106   165   167   233   160   236 0.81 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i11:265-1095|+    -            277 357580at33208        -            253   0.00011   20.3   1.2   1   3       0.1       1.6    6.7   0.0   129   213    17   100     7   127 0.69 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i11:265-1095|+    -            277 357580at33208        -            253   0.00011   20.3   1.2   2   3      0.38       5.8    4.9   0.1   113   167   128   195   115   216 0.56 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i11:265-1095|+    -            277 357580at33208        -            253   0.00011   20.3   1.2   3   3      0.18       2.7    6.0   0.1   120   169   209   258   177   263 0.63 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i1:265-1095|+     -            277 357580at33208        -            253   0.00011   20.3   1.2   1   3       0.1       1.6    6.7   0.0   129   213    17   100     7   127 0.69 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i1:265-1095|+     -            277 357580at33208        -            253   0.00011   20.3   1.2   2   3      0.38       5.8    4.9   0.1   113   167   128   195   115   216 0.56 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i1:265-1095|+     -            277 357580at33208        -            253   0.00011   20.3   1.2   3   3      0.18       2.7    6.0   0.1   120   169   209   258   177   263 0.63 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i5:265-1095|+     -            277 357580at33208        -            253   0.00011   20.3   1.2   1   3       0.1       1.6    6.7   0.0   129   213    17   100     7   127 0.69 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i5:265-1095|+     -            277 357580at33208        -            253   0.00011   20.3   1.2   2   3      0.38       5.8    4.9   0.1   113   167   128   195   115   216 0.56 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i5:265-1095|+     -            277 357580at33208        -            253   0.00011   20.3   1.2   3   3      0.18       2.7    6.0   0.1   120   169   209   258   177   263 0.63 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i6:265-1095|+     -            277 357580at33208        -            253   0.00011   20.3   1.2   1   3       0.1       1.6    6.7   0.0   129   213    17   100     7   127 0.69 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i6:265-1095|+     -            277 357580at33208        -            253   0.00011   20.3   1.2   2   3      0.38       5.8    4.9   0.1   113   167   128   195   115   216 0.56 -
398013at33208_6334_0:0020e8|TRINITY_DN82725_c2_g1_i6:265-1095|+     -            277 357580at33208        -            253   0.00011   20.3   1.2   3   3      0.18       2.7    6.0   0.1   120   169   209   258   177   263 0.63 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i1:1757-2602|+   -            282 357580at33208        -            253   0.00013   20.2   0.0   1   2     0.044      0.67    8.0   0.0    57   100   107   150    83   156 0.80 -
