#                                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
361100at33208_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-     -            312 361100at33208        -            270  1.4e-130  433.6   5.5   1   1  1.9e-131  2.9e-130  432.5   5.5     1   270    10   312    10   312 0.92 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i15:2381-3016|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i16:2567-3202|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i17:2567-3202|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i18:2567-3202|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i19:2567-3202|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i1:2381-3016|+      -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i21:2381-3016|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i23:2381-3016|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i25:2381-3016|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i27:2567-3202|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i28:2381-3016|+     -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i2:1352-1987|+      -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i4:2128-2763|+      -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i5:2567-3202|+      -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i7:913-1548|+       -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i8:913-1548|+       -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
357580at33208_6412_0:003197|TRINITY_DN93438_c7_g1_i9:1352-1987|+      -            212 361100at33208        -            270    0.0017   16.8   1.1   1   1    0.0013      0.02   13.3   0.2    42   117   112   189   100   212 0.48 -
111730at33208_176946_0:001a89|TRINITY_DN78597_c13_g5_i1:7-555|-       -            183 361100at33208        -            270     0.002   16.6   0.0   1   1   0.00039    0.0061   15.0   0.0   181   219   100   138    83   169 0.77 -
153034at33208_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-      -            315 361100at33208        -            270     0.002   16.6   0.2   1   2    0.0015     0.024   13.1   0.1    24   141    56   180    50   222 0.81 -
153034at33208_6669_0:004c9b|TRINITY_DN73479_c18_g1_i3:417-1361|-      -            315 361100at33208        -            270     0.002   16.6   0.2   2   2       5.4        85    1.4   0.0    84   111   263   290   244   306 0.64 -
361100at33208_43041_0:00161d|TRINITY_DN90147_c3_g1_i3:2899-3504|-     -            202 361100at33208        -            270    0.0022   16.4   0.0   1   1    0.0028     0.043   12.2   0.0    82   189    66   201    53   202 0.58 -
361100at33208_43041_0:00161d|TRINITY_DN90147_c3_g1_i4:2897-3502|-     -            202 361100at33208        -            270    0.0022   16.4   0.0   1   1    0.0028     0.043   12.2   0.0    82   189    66   201    53   202 0.58 -
361100at33208_43041_0:00161d|TRINITY_DN90147_c3_g1_i5:2896-3501|-     -            202 361100at33208        -            270    0.0022   16.4   0.0   1   1    0.0028     0.043   12.2   0.0    82   189    66   201    53   202 0.58 -
361100at33208_43041_0:00161d|TRINITY_DN90147_c3_g1_i6:2897-3502|-     -            202 361100at33208        -            270    0.0022   16.4   0.0   1   1    0.0028     0.043   12.2   0.0    82   189    66   201    53   202 0.58 -
361100at33208_43041_0:00161d|TRINITY_DN90147_c3_g1_i8:2897-3502|-     -            202 361100at33208        -            270    0.0022   16.4   0.0   1   1    0.0028     0.043   12.2   0.0    82   189    66   201    53   202 0.58 -
361100at33208_43041_0:00161d|TRINITY_DN90147_c3_g1_i9:2898-3503|-     -            202 361100at33208        -            270    0.0022   16.4   0.0   1   1    0.0028     0.043   12.2   0.0    82   189    66   201    53   202 0.58 -
365323at33208_7950_0:001ef7|TRINITY_DN74606_c10_g1_i11:917-1450|-     -            178 361100at33208        -            270    0.0024   16.3   0.4   1   2     0.026       0.4    9.0   0.2    42   110    69   143    41   158 0.61 -
365323at33208_7950_0:001ef7|TRINITY_DN74606_c10_g1_i11:917-1450|-     -            178 361100at33208        -            270    0.0024   16.3   0.4   2   2     0.075       1.2    7.5   0.1   179   214   142   178   138   178 0.82 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+    -           1144 361100at33208        -            270    0.0024   16.3   1.8   1   2      0.02      0.31    9.4   0.0    37   103     6    70     1    96 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+    -           1144 361100at33208        -            270    0.0024   16.3   1.8   2   2      0.78        12    4.2   0.0   212   241   240   269   215   279 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+     -           1144 361100at33208        -            270    0.0024   16.3   1.8   1   2      0.02      0.31    9.4   0.0    37   103     6    70     1    96 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+     -           1144 361100at33208        -            270    0.0024   16.3   1.8   2   2      0.78        12    4.2   0.0   212   241   240   269   215   279 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+    -           1144 361100at33208        -            270    0.0024   16.3   1.8   1   2      0.02      0.31    9.4   0.0    37   103     6    70     1    96 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+    -           1144 361100at33208        -            270    0.0024   16.3   1.8   2   2      0.78        12    4.2   0.0   212   241   240   269   215   279 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+     -           1144 361100at33208        -            270    0.0024   16.3   1.8   1   2      0.02      0.31    9.4   0.0    37   103     6    70     1    96 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+     -           1144 361100at33208        -            270    0.0024   16.3   1.8   2   2      0.78        12    4.2   0.0   212   241   240   269   215   279 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+    -           1184 361100at33208        -            270    0.0027   16.2   2.3   1   3     0.021      0.33    9.3   0.0    37   103     6    70     1    96 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+    -           1184 361100at33208        -            270    0.0027   16.2   2.3   2   3       0.1       1.6    7.1   0.0   183   255    35   115    31   128 0.63 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+    -           1184 361100at33208        -            270    0.0027   16.2   2.3   3   3      0.81        13    4.1   0.0   212   241   240   269   215   279 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+    -           1184 361100at33208        -            270    0.0027   16.2   2.3   1   3     0.021      0.33    9.3   0.0    37   103     6    70     1    96 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+    -           1184 361100at33208        -            270    0.0027   16.2   2.3   2   3       0.1       1.6    7.1   0.0   183   255    35   115    31   128 0.63 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+    -           1184 361100at33208        -            270    0.0027   16.2   2.3   3   3      0.81        13    4.1   0.0   212   241   240   269   215   279 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+     -           1184 361100at33208        -            270    0.0027   16.2   2.3   1   3     0.021      0.33    9.3   0.0    37   103     6    70     1    96 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+     -           1184 361100at33208        -            270    0.0027   16.2   2.3   2   3       0.1       1.6    7.1   0.0   183   255    35   115    31   128 0.63 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+     -           1184 361100at33208        -            270    0.0027   16.2   2.3   3   3      0.81        13    4.1   0.0   212   241   240   269   215   279 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+     -           1184 361100at33208        -            270    0.0027   16.2   2.3   1   3     0.021      0.33    9.3   0.0    37   103     6    70     1    96 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+     -           1184 361100at33208        -            270    0.0027   16.2   2.3   2   3       0.1       1.6    7.1   0.0   183   255    35   115    31   128 0.63 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+     -           1184 361100at33208        -            270    0.0027   16.2   2.3   3   3      0.81        13    4.1   0.0   212   241   240   269   215   279 0.79 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+    -           1162 361100at33208        -            270    0.0028   16.1   2.4   1   3      0.02      0.32    9.4   0.0    37   103     6    70     1    96 0.78 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+    -           1162 361100at33208        -            270    0.0028   16.1   2.4   2   3     0.095       1.5    7.2   0.0   183   255    35   115    30   128 0.63 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+    -           1162 361100at33208        -            270    0.0028   16.1   2.4   3   3      0.79        12    4.1   0.0   212   241   240   269   215   279 0.79 -
357580at33208_1218281_0:003044|TRINITY_DN86898_c2_g2_i1:1554-2051|-   -            166 361100at33208        -            270    0.0035   15.8   0.0   1   1   0.00032     0.005   15.3   0.0    55   147    31   129     6   149 0.78 -
357580at33208_1218281_0:003044|TRINITY_DN86898_c2_g2_i2:2203-2709|-   -            169 361100at33208        -            270    0.0036   15.7   0.0   1   1   0.00034    0.0053   15.2   0.0    55   147    34   132     9   152 0.78 -
357580at33208_1218281_0:003044|TRINITY_DN86898_c2_g2_i3:2785-3291|-   -            169 361100at33208        -            270    0.0036   15.7   0.0   1   1   0.00034    0.0053   15.2   0.0    55   147    34   132     9   152 0.78 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i3:1420-2211|+      -            264 361100at33208        -            270    0.0048   15.3   0.0   1   1    0.0014     0.021   13.2   0.0     3   111   138   252   136   259 0.77 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i4:1420-2211|+      -            264 361100at33208        -            270    0.0048   15.3   0.0   1   1    0.0014     0.021   13.2   0.0     3   111   138   252   136   259 0.77 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i7:1420-2211|+      -            264 361100at33208        -            270    0.0048   15.3   0.0   1   1    0.0014     0.021   13.2   0.0     3   111   138   252   136   259 0.77 -
357580at33208_259920_0:0045cc|TRINITY_DN76830_c5_g1_i4:151-390|+      -             80 361100at33208        -            270    0.0049   15.3   0.0   1   1   0.00034    0.0054   15.2   0.0    69   124     3    59     1    79 0.80 -
279631at33208_144197_0:00466d|TRINITY_DN88593_c4_g1_i5:59-1615|+      -            519 361100at33208        -            270    0.0052   15.2   0.1   1   3       1.8        27    3.0   0.0   201   219    70    88    51    97 0.89 -
279631at33208_144197_0:00466d|TRINITY_DN88593_c4_g1_i5:59-1615|+      -            519 361100at33208        -            270    0.0052   15.2   0.1   2   3       2.3        36    2.6   0.0     2   102   223   239   174   275 0.74 -
279631at33208_144197_0:00466d|TRINITY_DN88593_c4_g1_i5:59-1615|+      -            519 361100at33208        -            270    0.0052   15.2   0.1   3   3      0.69        11    4.3   0.0   193   217   358   382   355   420 0.70 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i1:1116-1625|+     -            170 361100at33208        -            270    0.0052   15.2   0.3   1   3       6.6     1e+02    1.1   0.0    84   103     8    27     1    38 0.63 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i1:1116-1625|+     -            170 361100at33208        -            270    0.0052   15.2   0.3   2   3      0.59       9.2    4.6   0.0    75   138    53   120    36   127 0.50 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i1:1116-1625|+     -            170 361100at33208        -            270    0.0052   15.2   0.3   3   3      0.19       2.9    6.2   0.1    72   100   141   169   128   170 0.82 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i2:1299-1808|+     -            170 361100at33208        -            270    0.0052   15.2   0.3   1   3       6.6     1e+02    1.1   0.0    84   103     8    27     1    38 0.63 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i2:1299-1808|+     -            170 361100at33208        -            270    0.0052   15.2   0.3   2   3      0.59       9.2    4.6   0.0    75   138    53   120    36   127 0.50 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i2:1299-1808|+     -            170 361100at33208        -            270    0.0052   15.2   0.3   3   3      0.19       2.9    6.2   0.1    72   100   141   169   128   170 0.82 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i3:907-1416|+      -            170 361100at33208        -            270    0.0052   15.2   0.3   1   3       6.6     1e+02    1.1   0.0    84   103     8    27     1    38 0.63 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i3:907-1416|+      -            170 361100at33208        -            270    0.0052   15.2   0.3   2   3      0.59       9.2    4.6   0.0    75   138    53   120    36   127 0.50 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i3:907-1416|+      -            170 361100at33208        -            270    0.0052   15.2   0.3   3   3      0.19       2.9    6.2   0.1    72   100   141   169   128   170 0.82 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i4:550-1059|+      -            170 361100at33208        -            270    0.0052   15.2   0.3   1   3       6.6     1e+02    1.1   0.0    84   103     8    27     1    38 0.63 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i4:550-1059|+      -            170 361100at33208        -            270    0.0052   15.2   0.3   2   3      0.59       9.2    4.6   0.0    75   138    53   120    36   127 0.50 -
197652at33208_48498_0:000128|TRINITY_DN89994_c8_g2_i4:550-1059|+      -            170 361100at33208        -            270    0.0052   15.2   0.3   3   3      0.19       2.9    6.2   0.1    72   100   141   169   128   170 0.82 -
409006at33208_294128_0:0021a6|TRINITY_DN90607_c6_g1_i1:674-1528|+     -            285 361100at33208        -            270    0.0054   15.2   0.1   1   1    0.0017     0.026   12.9   0.0    43   104   211   272   205   277 0.81 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i1:4634-4918|-     -             95 361100at33208        -            270    0.0056   15.1   0.0   1   2      0.19       2.9    6.2   0.0    75   105    11    41     2    61 0.73 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i1:4634-4918|-     -             95 361100at33208        -            270    0.0056   15.1   0.0   2   2     0.066         1    7.7   0.0   181   216    60    95    50    95 0.92 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i6:4668-4952|-     -             95 361100at33208        -            270    0.0056   15.1   0.0   1   2      0.19       2.9    6.2   0.0    75   105    11    41     2    61 0.73 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i6:4668-4952|-     -             95 361100at33208        -            270    0.0056   15.1   0.0   2   2     0.066         1    7.7   0.0   181   216    60    95    50    95 0.92 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i8:4470-4754|-     -             95 361100at33208        -            270    0.0056   15.1   0.0   1   2      0.19       2.9    6.2   0.0    75   105    11    41     2    61 0.73 -
357580at33208_32536_0:0034ec|TRINITY_DN87574_c7_g1_i8:4470-4754|-     -             95 361100at33208        -            270    0.0056   15.1   0.0   2   2     0.066         1    7.7   0.0   181   216    60    95    50    95 0.92 -
279631at33208_6973_0:006653|TRINITY_DN88593_c4_g1_i2:65-1303|+        -            413 361100at33208        -            270    0.0058   15.1   0.0   1   3       1.3        20    3.4   0.0   201   219    68    86    48    97 0.89 -
279631at33208_6973_0:006653|TRINITY_DN88593_c4_g1_i2:65-1303|+        -            413 361100at33208        -            270    0.0058   15.1   0.0   2   3       1.6        26    3.1   0.0     2   102   221   237   171   274 0.73 -
279631at33208_6973_0:006653|TRINITY_DN88593_c4_g1_i2:65-1303|+        -            413 361100at33208        -            270    0.0058   15.1   0.0   3   3      0.75        12    4.2   0.0   193   217   356   380   351   394 0.87 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+    -            317 361100at33208        -            270     0.006   15.0   0.1   1   4       2.1        33    2.7   0.0    74   106    11    43     2    57 0.75 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+    -            317 361100at33208        -            270     0.006   15.0   0.1   2   4      0.72        11    4.3   0.0     3   110    24   138    22   159 0.71 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+    -            317 361100at33208        -            270     0.006   15.0   0.1   3   4      0.59       9.2    4.6   0.0     9   103    75   179    68   238 0.68 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i2:933-1883|+    -            317 361100at33208        -            270     0.006   15.0   0.1   4   4      0.72        11    4.3   0.0    42   154   162   290   152   299 0.60 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+    -            317 361100at33208        -            270     0.006   15.0   0.1   1   4       2.1        33    2.7   0.0    74   106    11    43     2    57 0.75 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+    -            317 361100at33208        -            270     0.006   15.0   0.1   2   4      0.72        11    4.3   0.0     3   110    24   138    22   159 0.71 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+    -            317 361100at33208        -            270     0.006   15.0   0.1   3   4      0.59       9.2    4.6   0.0     9   103    75   179    68   238 0.68 -
414579at33208_1608454_0:0055f3|TRINITY_DN87111_c8_g1_i5:933-1883|+    -            317 361100at33208        -            270     0.006   15.0   0.1   4   4      0.72        11    4.3   0.0    42   154   162   290   152   299 0.60 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+       -            202 361100at33208        -            270    0.0063   14.9   0.2   1   1     0.064         1    7.7   0.0   186   218    79   111    74   124 0.85 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+       -            202 361100at33208        -            270    0.0063   14.9   0.2   1   1     0.064         1    7.7   0.0   186   218    79   111    74   124 0.85 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+       -            202 361100at33208        -            270    0.0063   14.9   0.2   1   1     0.064         1    7.7   0.0   186   218    79   111    74   124 0.85 -
153034at33208_7539_0:001079|TRINITY_DN73479_c18_g1_i5:253-852|-       -            200 361100at33208        -            270    0.0067   14.9   0.0   1   1   0.00057     0.009   14.4   0.0    24   140    55   178    49   193 0.79 -
453052at33208_30455_0:001251|TRINITY_DN86274_c10_g1_i5:351-737|+      -            129 361100at33208        -            270    0.0072   14.7   0.0   1   1    0.0016     0.025   13.0   0.0    41   101    68   129    44   129 0.87 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i10:142-642|+       -            167 361100at33208        -            270    0.0076   14.7   0.0   1   1    0.0026      0.04   12.3   0.0    81   155    19   107     9   165 0.58 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i12:425-925|+       -            167 361100at33208        -            270    0.0076   14.7   0.0   1   1    0.0026      0.04   12.3   0.0    81   155    19   107     9   165 0.58 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i18:150-650|+       -            167 361100at33208        -            270    0.0076   14.7   0.0   1   1    0.0026      0.04   12.3   0.0    81   155    19   107     9   165 0.58 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i7:425-925|+        -            167 361100at33208        -            270    0.0076   14.7   0.0   1   1    0.0026      0.04   12.3   0.0    81   155    19   107     9   165 0.58 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i9:142-642|+        -            167 361100at33208        -            270    0.0076   14.7   0.0   1   1    0.0026      0.04   12.3   0.0    81   155    19   107     9   165 0.58 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i3:328-1056|+      -            243 361100at33208        -            270    0.0084   14.5   0.0   1   1    0.0018     0.027   12.8   0.0    69   154    25   120    10   140 0.74 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i4:328-1056|+      -            243 361100at33208        -            270    0.0084   14.5   0.0   1   1    0.0018     0.027   12.8   0.0    69   154    25   120    10   140 0.74 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i6:328-1056|+      -            243 361100at33208        -            270    0.0084   14.5   0.0   1   1    0.0018     0.027   12.8   0.0    69   154    25   120    10   140 0.74 -
419914at33208_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+      -            243 361100at33208        -            270    0.0084   14.5   0.0   1   1    0.0018     0.027   12.8   0.0    69   154    25   120    10   140 0.74 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i10:4024-4638|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   1   3      0.45       7.1    4.9   0.0   193   263     2    40     1    48 0.53 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i10:4024-4638|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   2   3      0.48       7.5    4.9   0.1   199   257    50   115    45   123 0.65 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i10:4024-4638|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   3   3       7.5   1.2e+02    0.9   0.0    95   115   175   195   139   204 0.58 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i12:3460-4074|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   1   3      0.45       7.1    4.9   0.0   193   263     2    40     1    48 0.53 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i12:3460-4074|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   2   3      0.48       7.5    4.9   0.1   199   257    50   115    45   123 0.65 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i12:3460-4074|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   3   3       7.5   1.2e+02    0.9   0.0    95   115   175   195   139   204 0.58 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i15:3586-4200|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   1   3      0.45       7.1    4.9   0.0   193   263     2    40     1    48 0.53 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i15:3586-4200|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   2   3      0.48       7.5    4.9   0.1   199   257    50   115    45   123 0.65 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i15:3586-4200|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   3   3       7.5   1.2e+02    0.9   0.0    95   115   175   195   139   204 0.58 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i16:3582-4196|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   1   3      0.45       7.1    4.9   0.0   193   263     2    40     1    48 0.53 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i16:3582-4196|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   2   3      0.48       7.5    4.9   0.1   199   257    50   115    45   123 0.65 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i16:3582-4196|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   3   3       7.5   1.2e+02    0.9   0.0    95   115   175   195   139   204 0.58 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i17:3708-4322|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   1   3      0.45       7.1    4.9   0.0   193   263     2    40     1    48 0.53 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i17:3708-4322|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   2   3      0.48       7.5    4.9   0.1   199   257    50   115    45   123 0.65 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i17:3708-4322|+ -            205 361100at33208        -            270    0.0084   14.5   0.0   3   3       7.5   1.2e+02    0.9   0.0    95   115   175   195   139   204 0.58 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i5:3902-4516|+  -            205 361100at33208        -            270    0.0084   14.5   0.0   1   3      0.45       7.1    4.9   0.0   193   263     2    40     1    48 0.53 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i5:3902-4516|+  -            205 361100at33208        -            270    0.0084   14.5   0.0   2   3      0.48       7.5    4.9   0.1   199   257    50   115    45   123 0.65 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i5:3902-4516|+  -            205 361100at33208        -            270    0.0084   14.5   0.0   3   3       7.5   1.2e+02    0.9   0.0    95   115   175   195   139   204 0.58 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i7:3776-4390|+  -            205 361100at33208        -            270    0.0084   14.5   0.0   1   3      0.45       7.1    4.9   0.0   193   263     2    40     1    48 0.53 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i7:3776-4390|+  -            205 361100at33208        -            270    0.0084   14.5   0.0   2   3      0.48       7.5    4.9   0.1   199   257    50   115    45   123 0.65 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i7:3776-4390|+  -            205 361100at33208        -            270    0.0084   14.5   0.0   3   3       7.5   1.2e+02    0.9   0.0    95   115   175   195   139   204 0.58 -
197652at33208_1629725_0:002235|TRINITY_DN89483_c12_g1_i9:3898-4512|+  -            205 361100at33208        -            270    0.0084   14.5   0.0   1   3      0.45       7.1    4.9   0.0   193   263     2    40     1    48 0.53 -
