#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 327301at33208        -            257   1.1e-71  240.1   0.0   1   1   1.1e-72   1.9e-71  239.3   0.0     2   249    11   295    10   299 0.86 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i1:640-1659|+    -            340 327301at33208        -            257   0.00012   20.5   3.0   5   5       1.8        31    2.7   0.0   232   246   325   339   320   340 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i21:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   1   5      0.22       3.8    5.7   0.0   218   254     8    46     4    49 0.83 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i21:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   2   5       1.3        22    3.2   0.2    84   123    72   110    52   125 0.58 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i21:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   3   5       7.7   1.3e+02    0.7   0.0   181   211   194   223   168   257 0.74 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i21:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   4   5       1.1        19    3.4   0.1    36    63   259   286   220   299 0.77 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i21:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   5   5       1.8        31    2.7   0.0   232   246   325   339   320   340 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i23:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   1   5      0.22       3.8    5.7   0.0   218   254     8    46     4    49 0.83 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i23:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   2   5       1.3        22    3.2   0.2    84   123    72   110    52   125 0.58 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i23:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   3   5       7.7   1.3e+02    0.7   0.0   181   211   194   223   168   257 0.74 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i23:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   4   5       1.1        19    3.4   0.1    36    63   259   286   220   299 0.77 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i23:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   5   5       1.8        31    2.7   0.0   232   246   325   339   320   340 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i25:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   1   5      0.22       3.8    5.7   0.0   218   254     8    46     4    49 0.83 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i25:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   2   5       1.3        22    3.2   0.2    84   123    72   110    52   125 0.58 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i25:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   3   5       7.7   1.3e+02    0.7   0.0   181   211   194   223   168   257 0.74 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i25:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   4   5       1.1        19    3.4   0.1    36    63   259   286   220   299 0.77 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i25:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   5   5       1.8        31    2.7   0.0   232   246   325   339   320   340 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i27:826-1845|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   1   5      0.22       3.8    5.7   0.0   218   254     8    46     4    49 0.83 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i27:826-1845|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   2   5       1.3        22    3.2   0.2    84   123    72   110    52   125 0.58 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i27:826-1845|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   3   5       7.7   1.3e+02    0.7   0.0   181   211   194   223   168   257 0.74 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i27:826-1845|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   4   5       1.1        19    3.4   0.1    36    63   259   286   220   299 0.77 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i27:826-1845|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   5   5       1.8        31    2.7   0.0   232   246   325   339   320   340 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i28:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   1   5      0.22       3.8    5.7   0.0   218   254     8    46     4    49 0.83 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i28:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   2   5       1.3        22    3.2   0.2    84   123    72   110    52   125 0.58 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i28:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   3   5       7.7   1.3e+02    0.7   0.0   181   211   194   223   168   257 0.74 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i28:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   4   5       1.1        19    3.4   0.1    36    63   259   286   220   299 0.77 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i28:640-1659|+   -            340 327301at33208        -            257   0.00012   20.5   3.0   5   5       1.8        31    2.7   0.0   232   246   325   339   320   340 0.82 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i5:826-1845|+    -            340 327301at33208        -            257   0.00012   20.5   3.0   1   5      0.22       3.8    5.7   0.0   218   254     8    46     4    49 0.83 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i5:826-1845|+    -            340 327301at33208        -            257   0.00012   20.5   3.0   2   5       1.3        22    3.2   0.2    84   123    72   110    52   125 0.58 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i5:826-1845|+    -            340 327301at33208        -            257   0.00012   20.5   3.0   3   5       7.7   1.3e+02    0.7   0.0   181   211   194   223   168   257 0.74 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i5:826-1845|+    -            340 327301at33208        -            257   0.00012   20.5   3.0   4   5       1.1        19    3.4   0.1    36    63   259   286   220   299 0.77 -
179485at33208_48498_0:003b6c|TRINITY_DN93438_c7_g1_i5:826-1845|+    -            340 327301at33208        -            257   0.00012   20.5   3.0   5   5       1.8        31    2.7   0.0   232   246   325   339   320   340 0.82 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+     -            202 327301at33208        -            257   0.00012   20.4   0.1   1   3         1        17    3.5   0.0    79    95     2    18     1    38 0.69 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+     -            202 327301at33208        -            257   0.00012   20.4   0.1   2   3       8.7   1.5e+02    0.5   0.0   227   245    48    66    30    70 0.82 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+     -            202 327301at33208        -            257   0.00012   20.4   0.1   3   3   0.00081     0.014   13.7   0.0    12    65    60   114    50   129 0.84 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+     -            202 327301at33208        -            257   0.00012   20.4   0.1   1   3         1        17    3.5   0.0    79    95     2    18     1    38 0.69 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+     -            202 327301at33208        -            257   0.00012   20.4   0.1   2   3       8.7   1.5e+02    0.5   0.0   227   245    48    66    30    70 0.82 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+     -            202 327301at33208        -            257   0.00012   20.4   0.1   3   3   0.00081     0.014   13.7   0.0    12    65    60   114    50   129 0.84 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+     -            202 327301at33208        -            257   0.00012   20.4   0.1   1   3         1        17    3.5   0.0    79    95     2    18     1    38 0.69 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+     -            202 327301at33208        -            257   0.00012   20.4   0.1   2   3       8.7   1.5e+02    0.5   0.0   227   245    48    66    30    70 0.82 -
357580at33208_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+     -            202 327301at33208        -            257   0.00012   20.4   0.1   3   3   0.00081     0.014   13.7   0.0    12    65    60   114    50   129 0.84 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+       -            303 327301at33208        -            257   0.00013   20.3   0.7   1   3    0.0088      0.15   10.3   0.0    28    61     7    40     1    45 0.82 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+       -            303 327301at33208        -            257   0.00013   20.3   0.7   2   3       3.5        60    1.8   0.0    41    97   121   144    95   162 0.59 -
365323at33208_7159_0:0004a3|TRINITY_DN77898_c9_g3_i5:70-978|+       -            303 327301at33208        -            257   0.00013   20.3   0.7   3   3      0.92        15    3.7   0.1   227   243   286   302   258   303 0.66 -
502128at33208_7091_0:002d19|TRINITY_DN82468_c10_g1_i3:2906-3553|-   -            216 327301at33208        -            257   0.00013   20.3   0.6   1   3   0.00047    0.0078   14.5   0.1   187   250    14    79     4    85 0.86 -
502128at33208_7091_0:002d19|TRINITY_DN82468_c10_g1_i3:2906-3553|-   -            216 327301at33208        -            257   0.00013   20.3   0.6   2   3      0.14       2.3    6.4   0.0   189   244    58   118    56   172 0.79 -
502128at33208_7091_0:002d19|TRINITY_DN82468_c10_g1_i3:2906-3553|-   -            216 327301at33208        -            257   0.00013   20.3   0.6   3   3       4.4        74    1.5   0.0    25    55   182   212   167   216 0.65 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i13:31-1278|-   -            416 327301at33208        -            257   0.00013   20.3   3.4   1   3    0.0024      0.04   12.1   0.0   190   247   142   202   136   212 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i13:31-1278|-   -            416 327301at33208        -            257   0.00013   20.3   3.4   2   3      0.25       4.2    5.5   0.1   219   246   219   246   207   253 0.79 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i13:31-1278|-   -            416 327301at33208        -            257   0.00013   20.3   3.4   3   3         7   1.2e+02    0.8   0.0    33    56   390   413   375   416 0.71 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i1:31-1278|-    -            416 327301at33208        -            257   0.00013   20.3   3.4   1   3    0.0024      0.04   12.1   0.0   190   247   142   202   136   212 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i1:31-1278|-    -            416 327301at33208        -            257   0.00013   20.3   3.4   2   3      0.25       4.2    5.5   0.1   219   246   219   246   207   253 0.79 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i1:31-1278|-    -            416 327301at33208        -            257   0.00013   20.3   3.4   3   3         7   1.2e+02    0.8   0.0    33    56   390   413   375   416 0.71 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i3:31-1345|-    -            415 327301at33208        -            257   0.00013   20.3   3.4   1   3    0.0024      0.04   12.2   0.0   190   247   141   201   135   211 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i3:31-1345|-    -            415 327301at33208        -            257   0.00013   20.3   3.4   2   3      0.25       4.2    5.5   0.1   219   246   218   245   206   252 0.79 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i3:31-1345|-    -            415 327301at33208        -            257   0.00013   20.3   3.4   3   3         7   1.2e+02    0.8   0.0    33    56   389   412   374   415 0.71 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i6:31-1345|-    -            415 327301at33208        -            257   0.00013   20.3   3.4   1   3    0.0024      0.04   12.2   0.0   190   247   141   201   135   211 0.82 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i6:31-1345|-    -            415 327301at33208        -            257   0.00013   20.3   3.4   2   3      0.25       4.2    5.5   0.1   219   246   218   245   206   252 0.79 -
449139at33208_294128_0:002fdc|TRINITY_DN88572_c7_g1_i6:31-1345|-    -            415 327301at33208        -            257   0.00013   20.3   3.4   3   3         7   1.2e+02    0.8   0.0    33    56   389   412   374   415 0.71 -
197652at33208_9103_0:000afb|TRINITY_DN91792_c15_g1_i3:695-1138|-    -            148 327301at33208        -            257   0.00017   19.9   0.0   1   2      0.72        12    4.0   0.0   233   255     1    23     1    30 0.70 -
197652at33208_9103_0:000afb|TRINITY_DN91792_c15_g1_i3:695-1138|-    -            148 327301at33208        -            257   0.00017   19.9   0.0   2   2    0.0007     0.012   13.9   0.0    39    92    85   147    46   148 0.78 -
357580at33208_7370_0:002b5e|TRINITY_DN82468_c10_g1_i4:2426-2815|-   -            130 327301at33208        -            257    0.0002   19.7   0.1   1   1     3e-05   0.00051   18.4   0.1    37   105     5    83     1    88 0.77 -
447320at33208_31033_0:00101d|TRINITY_DN89819_c0_g1_i1:331-855|+     -            175 327301at33208        -            257   0.00025   19.4   3.2   1   2      0.36       6.1    5.0   0.0    60    94    47    77    33    88 0.64 -
447320at33208_31033_0:00101d|TRINITY_DN89819_c0_g1_i1:331-855|+     -            175 327301at33208        -            257   0.00025   19.4   3.2   2   2   0.00064     0.011   14.0   0.4    27    94    91   169    76   173 0.75 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+   -            268 327301at33208        -            257   0.00025   19.4   3.1   1   2     0.014      0.23    9.6   0.2    28    95    42   119    33   123 0.66 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+   -            268 327301at33208        -            257   0.00025   19.4   3.1   2   2     0.094       1.6    6.9   0.1   209   254   122   170   117   174 0.73 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+   -            268 327301at33208        -            257   0.00025   19.4   3.1   1   2     0.014      0.23    9.6   0.2    28    95    42   119    33   123 0.66 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+   -            268 327301at33208        -            257   0.00025   19.4   3.1   2   2     0.094       1.6    6.9   0.1   209   254   122   170   117   174 0.73 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 327301at33208        -            257   0.00025   19.4   3.1   1   2     0.014      0.23    9.6   0.2    28    95    42   119    33   123 0.66 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 327301at33208        -            257   0.00025   19.4   3.1   2   2     0.094       1.6    6.9   0.1   209   254   122   170   117   174 0.73 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+    -            268 327301at33208        -            257   0.00025   19.4   3.1   1   2     0.014      0.23    9.6   0.2    28    95    42   119    33   123 0.66 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+    -            268 327301at33208        -            257   0.00025   19.4   3.1   2   2     0.094       1.6    6.9   0.1   209   254   122   170   117   174 0.73 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+    -            268 327301at33208        -            257   0.00025   19.4   3.1   1   2     0.014      0.23    9.6   0.2    28    95    42   119    33   123 0.66 -
357580at33208_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+    -            268 327301at33208        -            257   0.00025   19.4   3.1   2   2     0.094       1.6    6.9   0.1   209   254   122   170   117   174 0.73 -
433216at33208_6573_0:00375a|TRINITY_DN80614_c9_g1_i4:135-854|+      -            240 327301at33208        -            257   0.00027   19.3   0.1   1   2   0.00042    0.0071   14.6   0.0    77   171     4   107     2   142 0.77 -
433216at33208_6573_0:00375a|TRINITY_DN80614_c9_g1_i4:135-854|+      -            240 327301at33208        -            257   0.00027   19.3   0.1   2   2       2.4        40    2.3   0.1    71    94   170   193   144   222 0.73 -
357580at33208_8022_0:0070c2|TRINITY_DN93367_c10_g1_i6:110-505|-     -            132 327301at33208        -            257   0.00029   19.2   0.1   1   2      0.11       1.8    6.8   0.0   219   246    22    49    18    58 0.62 -
357580at33208_8022_0:0070c2|TRINITY_DN93367_c10_g1_i6:110-505|-     -            132 327301at33208        -            257   0.00029   19.2   0.1   2   2      0.68        11    4.1   0.0     4    22   112   130   108   132 0.83 -
197652at33208_54383_0:0035c2|TRINITY_DN82339_c12_g1_i4:761-985|-    -             75 327301at33208        -            257   0.00031   19.1   0.2   1   2    0.0019     0.033   12.4   0.0    73    99     8    34     1    40 0.83 -
197652at33208_54383_0:0035c2|TRINITY_DN82339_c12_g1_i4:761-985|-    -             75 327301at33208        -            257   0.00031   19.1   0.2   2   2      0.25       4.1    5.6   0.0   213   240    46    73    36    75 0.90 -
197652at33208_54383_0:0035c2|TRINITY_DN82339_c12_g1_i8:762-986|-    -             75 327301at33208        -            257   0.00031   19.1   0.2   1   2    0.0019     0.033   12.4   0.0    73    99     8    34     1    40 0.83 -
197652at33208_54383_0:0035c2|TRINITY_DN82339_c12_g1_i8:762-986|-    -             75 327301at33208        -            257   0.00031   19.1   0.2   2   2      0.25       4.1    5.6   0.0   213   240    46    73    36    75 0.90 -
304388at33208_7536_0:000423|TRINITY_DN72935_c10_g4_i1:234-1166|+    -            311 327301at33208        -            257   0.00034   19.0   0.2   1   3         3        50    2.0   0.0     4    28     8    33     5    47 0.58 -
304388at33208_7536_0:000423|TRINITY_DN72935_c10_g4_i1:234-1166|+    -            311 327301at33208        -            257   0.00034   19.0   0.2   2   3      0.23       3.9    5.7   0.0   114   167    67   123    59   143 0.83 -
304388at33208_7536_0:000423|TRINITY_DN72935_c10_g4_i1:234-1166|+    -            311 327301at33208        -            257   0.00034   19.0   0.2   3   3         8   1.3e+02    0.6   0.0    27    69   178   221   170   224 0.82 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i10:787-1470|+  -            228 327301at33208        -            257   0.00036   18.9   0.2   1   2     0.012      0.21    9.8   0.0    74    96    17    39     5    49 0.64 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i10:787-1470|+  -            228 327301at33208        -            257   0.00036   18.9   0.2   2   2       1.3        22    3.2   0.0    44    74    69    99    58   143 0.70 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i2:842-1525|+   -            228 327301at33208        -            257   0.00036   18.9   0.2   1   2     0.012      0.21    9.8   0.0    74    96    17    39     5    49 0.64 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i2:842-1525|+   -            228 327301at33208        -            257   0.00036   18.9   0.2   2   2       1.3        22    3.2   0.0    44    74    69    99    58   143 0.70 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i7:652-1335|+   -            228 327301at33208        -            257   0.00036   18.9   0.2   1   2     0.012      0.21    9.8   0.0    74    96    17    39     5    49 0.64 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i7:652-1335|+   -            228 327301at33208        -            257   0.00036   18.9   0.2   2   2       1.3        22    3.2   0.0    44    74    69    99    58   143 0.70 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i8:977-1660|+   -            228 327301at33208        -            257   0.00036   18.9   0.2   1   2     0.012      0.21    9.8   0.0    74    96    17    39     5    49 0.64 -
357580at33208_133434_0:001ead|TRINITY_DN75507_c5_g2_i8:977-1660|+   -            228 327301at33208        -            257   0.00036   18.9   0.2   2   2       1.3        22    3.2   0.0    44    74    69    99    58   143 0.70 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i3:834-1706|-  -            291 327301at33208        -            257   0.00037   18.8   0.1   1   2    0.0011     0.019   13.3   0.0    30   103   157   234   145   243 0.76 -
356175at33208_294128_0:002d0c|TRINITY_DN78626_c10_g1_i3:834-1706|-  -            291 327301at33208        -            257   0.00037   18.8   0.1   2   2      0.25       4.3    5.5   0.1    25    64   231   271   226   282 0.74 -
207599at33208_6279_0:001be8|TRINITY_DN92405_c11_g1_i1:127-2340|+    -            738 327301at33208        -            257    0.0004   18.7   0.5   1   2       8.8   1.5e+02    0.5   0.1    71    96    43    68    35    88 0.75 -
207599at33208_6279_0:001be8|TRINITY_DN92405_c11_g1_i1:127-2340|+    -            738 327301at33208        -            257    0.0004   18.7   0.5   2   2    0.0034     0.057   11.7   0.0    30   101    80   162    73   167 0.69 -
207599at33208_6279_0:001be8|TRINITY_DN92405_c11_g1_i2:148-2361|+    -            738 327301at33208        -            257    0.0004   18.7   0.5   1   2       8.8   1.5e+02    0.5   0.1    71    96    43    68    35    88 0.75 -
207599at33208_6279_0:001be8|TRINITY_DN92405_c11_g1_i2:148-2361|+    -            738 327301at33208        -            257    0.0004   18.7   0.5   2   2    0.0034     0.057   11.7   0.0    30   101    80   162    73   167 0.69 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i10:142-642|+     -            167 327301at33208        -            257   0.00042   18.6   0.0   1   2      0.15       2.6    6.2   0.0    74   114    20    63     8    68 0.72 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i10:142-642|+     -            167 327301at33208        -            257   0.00042   18.6   0.0   2   2     0.058      0.98    7.6   0.0    77   171    73   153    55   161 0.51 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i12:425-925|+     -            167 327301at33208        -            257   0.00042   18.6   0.0   1   2      0.15       2.6    6.2   0.0    74   114    20    63     8    68 0.72 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i12:425-925|+     -            167 327301at33208        -            257   0.00042   18.6   0.0   2   2     0.058      0.98    7.6   0.0    77   171    73   153    55   161 0.51 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i18:150-650|+     -            167 327301at33208        -            257   0.00042   18.6   0.0   1   2      0.15       2.6    6.2   0.0    74   114    20    63     8    68 0.72 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i18:150-650|+     -            167 327301at33208        -            257   0.00042   18.6   0.0   2   2     0.058      0.98    7.6   0.0    77   171    73   153    55   161 0.51 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i7:425-925|+      -            167 327301at33208        -            257   0.00042   18.6   0.0   1   2      0.15       2.6    6.2   0.0    74   114    20    63     8    68 0.72 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i7:425-925|+      -            167 327301at33208        -            257   0.00042   18.6   0.0   2   2     0.058      0.98    7.6   0.0    77   171    73   153    55   161 0.51 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i9:142-642|+      -            167 327301at33208        -            257   0.00042   18.6   0.0   1   2      0.15       2.6    6.2   0.0    74   114    20    63     8    68 0.72 -
398013at33208_6210_0:000fff|TRINITY_DN82725_c2_g1_i9:142-642|+      -            167 327301at33208        -            257   0.00042   18.6   0.0   2   2     0.058      0.98    7.6   0.0    77   171    73   153    55   161 0.51 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i4:450-1010|-     -            187 327301at33208        -            257   0.00042   18.6   0.1   1   2      0.88        15    3.7   0.1   210   210    62    62     1   105 0.39 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i4:450-1010|-     -            187 327301at33208        -            257   0.00042   18.6   0.1   2   2   0.00035    0.0059   14.9   0.0    29   123    72   177    31   186 0.69 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i7:450-1010|-     -            187 327301at33208        -            257   0.00042   18.6   0.1   1   2      0.88        15    3.7   0.1   210   210    62    62     1   105 0.39 -
433216at33208_6334_0:0020bd|TRINITY_DN79895_c5_g1_i7:450-1010|-     -            187 327301at33208        -            257   0.00042   18.6   0.1   2   2   0.00035    0.0059   14.9   0.0    29   123    72   177    31   186 0.69 -
419914at33208_7950_0:00027d|TRINITY_DN90801_c6_g1_i2:395-796|+      -            134 327301at33208        -            257   0.00044   18.6   0.2   1   1   4.3e-05   0.00073   17.9   0.2    72   159    22   120     4   130 0.77 -
419914at33208_7950_0:00027d|TRINITY_DN90801_c6_g1_i5:395-796|+      -            134 327301at33208        -            257   0.00044   18.6   0.2   1   1   4.3e-05   0.00073   17.9   0.2    72   159    22   120     4   130 0.77 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i1:2991-3758|-   -            256 327301at33208        -            257   0.00048   18.4   0.3   1   2       0.1       1.7    6.8   0.1   188   244    72   128    49   138 0.87 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i1:2991-3758|-   -            256 327301at33208        -            257   0.00048   18.4   0.3   2   2     0.057      0.96    7.6   0.0    19    91   177   254   154   256 0.69 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i2:2993-3760|-   -            256 327301at33208        -            257   0.00048   18.4   0.3   1   2       0.1       1.7    6.8   0.1   188   244    72   128    49   138 0.87 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i2:2993-3760|-   -            256 327301at33208        -            257   0.00048   18.4   0.3   2   2     0.057      0.96    7.6   0.0    19    91   177   254   154   256 0.69 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i5:2977-3744|-   -            256 327301at33208        -            257   0.00048   18.4   0.3   1   2       0.1       1.7    6.8   0.1   188   244    72   128    49   138 0.87 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i5:2977-3744|-   -            256 327301at33208        -            257   0.00048   18.4   0.3   2   2     0.057      0.96    7.6   0.0    19    91   177   254   154   256 0.69 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i6:2975-3742|-   -            256 327301at33208        -            257   0.00048   18.4   0.3   1   2       0.1       1.7    6.8   0.1   188   244    72   128    49   138 0.87 -
419914at33208_7244_0:001c25|TRINITY_DN79169_c10_g1_i6:2975-3742|-   -            256 327301at33208        -            257   0.00048   18.4   0.3   2   2     0.057      0.96    7.6   0.0    19    91   177   254   154   256 0.69 -
448514at33208_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-  -            125 327301at33208        -            257   0.00048   18.4   0.1   1   1   7.8e-05    0.0013   17.0   0.1    74   125     3    54     1   109 0.79 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i3:147-704|+     -            186 327301at33208        -            257    0.0005   18.4   1.0   1   2   0.00089     0.015   13.6   0.2    67    96    64    93     4   112 0.64 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i3:147-704|+     -            186 327301at33208        -            257    0.0005   18.4   1.0   2   2       2.5        41    2.3   0.0     2    24   160   183   159   186 0.71 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i4:627-1184|+    -            186 327301at33208        -            257    0.0005   18.4   1.0   1   2   0.00089     0.015   13.6   0.2    67    96    64    93     4   112 0.64 -
357580at33208_29159_0:0010fb|TRINITY_DN80976_c6_g1_i4:627-1184|+    -            186 327301at33208        -            257    0.0005   18.4   1.0   2   2       2.5        41    2.3   0.0     2    24   160   183   159   186 0.71 -
