#                                                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
327301at33208_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-   -            329 327301at33208        -            257   3.4e-72  240.1   0.0   1   1   2.5e-73   5.9e-72  239.3   0.0     2   249    11   295    10   299 0.86 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i3:198-839|-      -            214 327301at33208        -            257    0.0024   14.5   0.4   2   3       6.2   1.4e+02   -1.2   0.0   139   165    94   120    88   125 0.68 -
414579at33208_6958_0:002d5d|TRINITY_DN89543_c6_g1_i3:198-839|-      -            214 327301at33208        -            257    0.0024   14.5   0.4   3   3    0.0059      0.14    8.7   0.0   114   166   152   203   139   210 0.73 -
365323at33208_400682_0:002cd8|TRINITY_DN92100_c6_g1_i6:176-694|+    -            173 327301at33208        -            257    0.0027   14.3   0.0   1   2       7.2   1.7e+02   -1.4   0.0     4    19     1    16     1    27 0.85 -
365323at33208_400682_0:002cd8|TRINITY_DN92100_c6_g1_i6:176-694|+    -            173 327301at33208        -            257    0.0027   14.3   0.0   2   2   0.00044      0.01   12.4   0.0     1    62    46   116    46   133 0.74 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i9:2014-2472|+  -            153 327301at33208        -            257    0.0029   14.2   0.0   1   3       6.9   1.6e+02   -1.3   0.0    33    58     4    29     2    39 0.70 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i9:2014-2472|+  -            153 327301at33208        -            257    0.0029   14.2   0.0   2   3    0.0007     0.016   11.8   0.0    17    66    43    92    25   107 0.83 -
266808at33208_378494_0:0019ed|TRINITY_DN88294_c4_g1_i9:2014-2472|+  -            153 327301at33208        -            257    0.0029   14.2   0.0   3   3       2.7        62    0.0   0.0    28    63   101   141    90   148 0.65 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+  -           1204 327301at33208        -            257    0.0033   14.0   0.0   1   3    0.0025     0.058   10.0   0.0    22    60    50    88    18   107 0.74 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+  -           1204 327301at33208        -            257    0.0033   14.0   0.0   2   3       5.9   1.4e+02   -1.1   0.0   144   205   232   297   213   304 0.65 -
119591at33208_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+  -           1204 327301at33208        -            257    0.0033   14.0   0.0   3   3       4.4     1e+02   -0.7   0.0    32    65   462   495   455   521 0.87 -
409006at33208_294128_0:0021a6|TRINITY_DN90607_c6_g1_i9:1809-2948|+  -            380 327301at33208        -            257    0.0036   13.9   0.0   1   2    0.0012     0.028   11.0   0.0   198   249   206   261   197   266 0.71 -
409006at33208_294128_0:0021a6|TRINITY_DN90607_c6_g1_i9:1809-2948|+  -            380 327301at33208        -            257    0.0036   13.9   0.0   2   2       3.4        78   -0.3   0.0    32    92   272   337   263   347 0.54 -
380583at33208_294128_0:0041aa|TRINITY_DN84255_c7_g1_i5:824-1366|+   -            181 327301at33208        -            257    0.0038   13.8   0.0   1   1   0.00055     0.013   12.1   0.0   190   248    94   154    80   158 0.55 -
433216at33208_7038_0:001085|TRINITY_DN81296_c10_g1_i2:2764-3735|-   -            324 327301at33208        -            257    0.0088   12.6   0.1   1   2      0.34       7.9    2.9   0.0     2    27   157   182   156   261 0.58 -
433216at33208_7038_0:001085|TRINITY_DN81296_c10_g1_i2:2764-3735|-   -            324 327301at33208        -            257    0.0088   12.6   0.1   2   2     0.043         1    5.9   0.0   226   246   264   284   251   289 0.84 -
380583at33208_54969_0:003ca4|TRINITY_DN77863_c11_g1_i3:383-1189|-   -            269 327301at33208        -            257      0.01   12.5   0.1   1   3       4.6   1.1e+02   -0.7   0.0   218   249    14    44     3    51 0.67 -
380583at33208_54969_0:003ca4|TRINITY_DN77863_c11_g1_i3:383-1189|-   -            269 327301at33208        -            257      0.01   12.5   0.1   2   3     0.033      0.77    6.3   0.0   132   163   188   218   174   224 0.73 -
380583at33208_54969_0:003ca4|TRINITY_DN77863_c11_g1_i3:383-1189|-   -            269 327301at33208        -            257      0.01   12.5   0.1   3   3      0.93        22    1.5   0.0   141   167   241   267   232   269 0.77 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i1:1765-2424|-   -            220 327301at33208        -            257     0.011   12.3   1.0   1   2     0.073       1.7    5.1   0.0   222   250    16    44     5    48 0.85 -
537718at33208_6945_0:004d2a|TRINITY_DN82935_c12_g1_i1:1765-2424|-   -            220 327301at33208        -            257     0.011   12.3   1.0   2   2      0.21         5    3.6   0.9    78   124   133   185    93   200 0.44 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i7:1420-2211|+    -            264 327301at33208        -            257     0.013   12.1   0.0   1   2       5.5   1.3e+02   -1.0   0.0    44    66   136   158   131   165 0.67 -
222489at33208_6239_0:0039d8|TRINITY_DN91534_c7_g1_i7:1420-2211|+    -            264 327301at33208        -            257     0.013   12.1   0.0   2   2    0.0025     0.059    9.9   0.0     7    76   189   258   183   264 0.84 -
447320at33208_294128_0:0029f4|TRINITY_DN81725_c7_g1_i5:82-1241|-    -            332 327301at33208        -            257     0.013   12.0   0.0   1   2      0.46        11    2.5   0.0    77   100    18    41    10    60 0.80 -
447320at33208_294128_0:0029f4|TRINITY_DN81725_c7_g1_i5:82-1241|-    -            332 327301at33208        -            257     0.013   12.0   0.0   2   2     0.023      0.54    6.8   0.0    54    95   134   182   117   189 0.70 -
356175at33208_30419_0:0027b1|TRINITY_DN76062_c4_g3_i5:3496-3747|-   -             84 327301at33208        -            257     0.024   11.2   0.0   1   1     0.001     0.024   11.2   0.0    29    65    17    53     3    81 0.75 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i8:1833-2678|+   -            282 327301at33208        -            257     0.025   11.1   0.1   1   2      0.16       3.6    4.1   0.0    71    93    73    95    61   109 0.86 -
380583at33208_10029_0:000bc2|TRINITY_DN82317_c5_g2_i8:1833-2678|+   -            282 327301at33208        -            257     0.025   11.1   0.1   2   2      0.15       3.5    4.1   0.0   179   243   121   187   104   192 0.55 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/downloads/lineages/metazoa_odb10/hmms/327301at33208.hmm
# Target file:     /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/results/metazoa_longest_isoform/run_metazoa_odb10/metaeuk_output/initial_results/Trinity_longest_isoform.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/results/metazoa_longest_isoform/run_metazoa_odb10/hmmer_output/initial_run_results/327301at33208.out --cpu 1 /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/downloads/lineages/metazoa_odb10/hmms/327301at33208.hmm /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/results/metazoa_longest_isoform/run_metazoa_odb10/metaeuk_output/initial_results/Trinity_longest_isoform.fasta.modified.fas 
# Current dir:     /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/scripts
# Date:            Tue Feb 17 19:31:25 2026
# [ok]
