#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 43728at6656          -            431  7.1e-195  645.4  13.9   1   1  2.2e-194  5.1e-193  639.3  13.9     3   431    45   550    43   550 0.89 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i4:768-1757|-   -            179 43728at6656          -            431   0.00012   18.5   0.0   2   2   0.00052     0.012   12.0   0.0   371   409   118   157   102   177 0.68 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 43728at6656          -            431   0.00018   18.0   1.9   1   4     0.066       1.5    5.1   0.0   370   391     2    23     1    43 0.86 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 43728at6656          -            431   0.00018   18.0   1.9   2   4    0.0066      0.15    8.4   0.4   181   215    41    75    35    84 0.87 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 43728at6656          -            431   0.00018   18.0   1.9   3   4    0.0018     0.042   10.2   0.7   374   429    52   105    46   107 0.81 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 43728at6656          -            431   0.00018   18.0   1.9   4   4      0.79        18    1.5   0.0   375   398    94   117    88   123 0.72 -
83755at6656_29058_0:002adb|TRINITY_DN89507_c4_g1_i7:487-1092|+     -            202 43728at6656          -            431   0.00027   17.4   0.0   1   2   0.00015    0.0033   13.8   0.0   373   430    20    76     1    99 0.73 -
83755at6656_29058_0:002adb|TRINITY_DN89507_c4_g1_i7:487-1092|+     -            202 43728at6656          -            431   0.00027   17.4   0.0   2   2       3.2        73   -0.5   0.0   325   353   122   150   117   169 0.83 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 43728at6656          -            431   0.00027   17.4   7.2   1   4    0.0012     0.026   10.9   0.2   374   428    72   129    56   132 0.78 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 43728at6656          -            431   0.00027   17.4   7.2   2   4     0.093       2.1    4.6   0.0   370   428   158   216   126   219 0.78 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 43728at6656          -            431   0.00027   17.4   7.2   3   4     0.084       1.9    4.7   0.1   180   244   194   265   178   298 0.69 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 43728at6656          -            431   0.00027   17.4   7.2   4   4       2.6        59   -0.2   0.1   310   350   639   678   627   694 0.74 -
31196at6656_407821_0:0026f5|TRINITY_DN64043_c0_g1_i1:327-473|-     -             49 43728at6656          -            431    0.0004   16.9   0.1   1   1   1.8e-05   0.00042   16.8   0.1   385   429     3    44     1    46 0.93 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-   -            452 43728at6656          -            431   0.00044   16.7   0.1   1   2   0.00026    0.0059   13.0   0.0   180   244   200   268   182   297 0.81 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-   -            452 43728at6656          -            431   0.00044   16.7   0.1   2   2      0.85        19    1.4   0.0   257   409   344   388   326   412 0.54 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i6:349-849|+     -            167 43728at6656          -            431   0.00054   16.4   0.5   1   2      0.11       2.4    4.4   0.1   142   210     8    77     2   121 0.64 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i6:349-849|+     -            167 43728at6656          -            431   0.00054   16.4   0.5   2   2    0.0012     0.028   10.8   0.0   399   429   134   164   115   166 0.88 -
116982at6656_7176_0:003ae7|TRINITY_DN79934_c8_g3_i2:2471-2629|-    -             53 43728at6656          -            431   0.00061   16.3   0.1   1   1   2.8e-05   0.00064   16.2   0.1   385   429     8    51     4    53 0.90 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i8:327-548|+       -             74 43728at6656          -            431   0.00068   16.1   0.2   1   1   8.9e-05     0.002   14.5   0.2   171   210     2    41     1    74 0.70 -
83755at6656_30019_0:0008bb|TRINITY_DN93328_c6_g1_i6:3237-3785|-    -            183 43728at6656          -            431   0.00085   15.8   0.1   1   2       4.9   1.1e+02   -1.1   0.0   215   234     2    21     1    45 0.71 -
83755at6656_30019_0:0008bb|TRINITY_DN93328_c6_g1_i6:3237-3785|-    -            183 43728at6656          -            431   0.00085   15.8   0.1   2   2   0.00016    0.0037   13.7   0.0   168   206   114   152    97   166 0.85 -
13019at6656_72036_0:001264|TRINITY_DN89819_c0_g1_i2:220-1206|+     -            329 43728at6656          -            431    0.0013   15.2   0.5   1   1   0.00028    0.0064   12.9   0.3   166   207   123   164    97   176 0.86 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i4:720-1352|+     -            211 43728at6656          -            431    0.0014   15.1   0.3   1   2      0.02      0.46    6.8   0.0   375   429     3    57     1    59 0.91 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i4:720-1352|+     -            211 43728at6656          -            431    0.0014   15.1   0.3   2   2     0.046       1.1    5.6   0.1   173   209   123   160   120   207 0.72 -
125716at6656_32264_0:00243b|TRINITY_DN86835_c6_g5_i1:2831-3379|+   -            183 43728at6656          -            431    0.0019   14.6   0.7   1   2    0.0012     0.026   10.9   0.1   336   414    31   108    12   123 0.66 -
125716at6656_32264_0:00243b|TRINITY_DN86835_c6_g5_i1:2831-3379|+   -            183 43728at6656          -            431    0.0019   14.6   0.7   2   2      0.49        11    2.2   0.2   399   430   137   174   114   175 0.67 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i5:2831-3535|-   -            235 43728at6656          -            431    0.0042   13.5   0.0   1   2      0.11       2.6    4.3   0.0   336   421     2    91     1    96 0.71 -
50947at6656_407821_0:0061ea|TRINITY_DN86898_c2_g2_i5:2831-3535|-   -            235 43728at6656          -            431    0.0042   13.5   0.0   2   2     0.013      0.29    7.5   0.0   178   206   117   146   109   220 0.88 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+     -            243 43728at6656          -            431    0.0044   13.4   0.0   1   2     0.002     0.045   10.1   0.0   181   210    34    63    28    85 0.72 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+     -            243 43728at6656          -            431    0.0044   13.4   0.0   2   2       2.1        48    0.1   0.0   370   398    88   116    72   125 0.79 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-    -            283 43728at6656          -            431    0.0064   12.9   0.7   1   2     0.036      0.81    6.0   0.4   379   429    73   128    66   134 0.59 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-    -            283 43728at6656          -            431    0.0064   12.9   0.7   2   2     0.059       1.3    5.3   0.0   182   211   167   195   153   247 0.74 -
103749at6656_454923_0:0027ec|TRINITY_DN82935_c12_g1_i1:1630-2364|- -            245 43728at6656          -            431    0.0079   12.6   0.1   1   3     0.013      0.29    7.4   0.0   372   411     3    42     1    52 0.88 -
103749at6656_454923_0:0027ec|TRINITY_DN82935_c12_g1_i1:1630-2364|- -            245 43728at6656          -            431    0.0079   12.6   0.1   2   3       1.8        41    0.4   0.0   182   206    66    91    44   131 0.73 -
103749at6656_454923_0:0027ec|TRINITY_DN82935_c12_g1_i1:1630-2364|- -            245 43728at6656          -            431    0.0079   12.6   0.1   3   3       1.3        29    0.9   0.0   187   215   151   178   146   203 0.79 -
118807at6656_7536_0:0003d0|TRINITY_DN82339_c12_g1_i8:756-1031|-    -             92 43728at6656          -            431    0.0086   12.5   0.1   1   2     0.014      0.32    7.3   0.0   167   205     8    44     1    54 0.69 -
118807at6656_7536_0:0003d0|TRINITY_DN82339_c12_g1_i8:756-1031|-    -             92 43728at6656          -            431    0.0086   12.5   0.1   2   2      0.16       3.7    3.8   0.0   171   203    62    92    50    92 0.81 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+      -            293 43728at6656          -            431     0.012   12.0   0.7   1   4       1.2        28    0.9   0.0   402   429    24    51    18    53 0.90 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+      -            293 43728at6656          -            431     0.012   12.0   0.7   2   4      0.13       2.9    4.1   0.1   166   212    96   143    85   188 0.65 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+      -            293 43728at6656          -            431     0.012   12.0   0.7   3   4       1.2        27    1.0   0.0   186   206   155   175   147   200 0.83 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+      -            293 43728at6656          -            431     0.012   12.0   0.7   4   4       1.1        24    1.1   0.0   182   208   250   276   222   284 0.74 -
50947at6656_13037_0:001fac|TRINITY_DN86602_c12_g1_i1:39-725|-      -            229 43728at6656          -            431     0.013   11.9   3.0   1   2    0.0013      0.03   10.7   0.0   390   430    80   119    44   120 0.84 -
50947at6656_13037_0:001fac|TRINITY_DN86602_c12_g1_i1:39-725|-      -            229 43728at6656          -            431     0.013   11.9   3.0   2   2       1.6        37    0.5   0.8   375   391   176   192   152   229 0.51 -
83303at6656_6973_0:00313d|TRINITY_DN91732_c6_g2_i1:1-318|+         -            106 43728at6656          -            431     0.019   11.3   0.2   1   2     0.039      0.88    5.8   0.0   396   429     6    38     2    40 0.72 -
83303at6656_6973_0:00313d|TRINITY_DN91732_c6_g2_i1:1-318|+         -            106 43728at6656          -            431     0.019   11.3   0.2   2   2     0.018      0.42    6.9   0.1   377   416    29    71    23    82 0.77 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i2:1293-1808|+   -            172 43728at6656          -            431      0.02   11.2   0.2   1   3      0.15       3.3    3.9   0.0   181   205     4    28     1    39 0.70 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i2:1293-1808|+   -            172 43728at6656          -            431      0.02   11.2   0.2   2   3       3.1        71   -0.4   0.0   165   204    42    83    29    87 0.77 -
44504at6656_123851_0:000908|TRINITY_DN89994_c8_g2_i2:1293-1808|+   -            172 43728at6656          -            431      0.02   11.2   0.2   3   3      0.14       3.3    4.0   0.0   174   203   142   171   127   172 0.84 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/downloads/lineages/arthropoda_odb10/hmms/43728at6656.hmm
# Target file:     /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/results/arthropoda_longest_isoform/run_arthropoda_odb10/metaeuk_output/initial_results/Trinity_longest_isoform.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/results/arthropoda_longest_isoform/run_arthropoda_odb10/hmmer_output/initial_run_results/43728at6656.out --cpu 1 /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/downloads/lineages/arthropoda_odb10/hmms/43728at6656.hmm /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/results/arthropoda_longest_isoform/run_arthropoda_odb10/metaeuk_output/initial_results/Trinity_longest_isoform.fasta.modified.fas 
# Current dir:     /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/scripts
# Date:            Tue Feb 17 19:24:09 2026
# [ok]
