#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
118807at6656_126957_0:0026bd|TRINITY_DN71312_c0_g1_i1:186-1061|-   -            292 118807at6656         -            237   3.6e-97  323.7   5.5   1   1   4.5e-98   7.7e-97  322.6   5.5     1   237     9   277     9   277 0.89 -
31196at6656_52612_0:00426e|TRINITY_DN87574_c7_g1_i8:4473-4832|-    -            120 118807at6656         -            237   1.2e-07   30.6   0.7   2   2   0.00017    0.0029   16.3   0.1    39    74    85   120    74   120 0.85 -
774at6656_294128_0:002abf|TRINITY_DN93543_c3_g1_i7:3-5804|+        -           1934 118807at6656         -            237   1.4e-07   30.4   0.2   1   1   2.2e-08   3.7e-07   29.1   0.0     8   159  1751  1915  1746  1923 0.74 -
774at6656_294128_0:002abf|TRINITY_DN93543_c3_g1_i10:3-5816|+       -           1938 118807at6656         -            237   1.4e-07   30.4   0.2   1   1   2.2e-08   3.7e-07   29.1   0.0     8   159  1755  1919  1750  1927 0.74 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i3:328-1056|+     -            243 118807at6656         -            237   1.5e-07   30.4   0.3   1   2    0.0015     0.025   13.3   0.0    90   118    30    58    21    66 0.91 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i3:328-1056|+     -            243 118807at6656         -            237   1.5e-07   30.4   0.3   2   2   0.00044    0.0076   15.0   0.0    85   147    71   141    63   159 0.71 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i4:328-1056|+     -            243 118807at6656         -            237   1.5e-07   30.4   0.3   1   2    0.0015     0.025   13.3   0.0    90   118    30    58    21    66 0.91 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i4:328-1056|+     -            243 118807at6656         -            237   1.5e-07   30.4   0.3   2   2   0.00044    0.0076   15.0   0.0    85   147    71   141    63   159 0.71 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i6:328-1056|+     -            243 118807at6656         -            237   1.5e-07   30.4   0.3   1   2    0.0015     0.025   13.3   0.0    90   118    30    58    21    66 0.91 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i6:328-1056|+     -            243 118807at6656         -            237   1.5e-07   30.4   0.3   2   2   0.00044    0.0076   15.0   0.0    85   147    71   141    63   159 0.71 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+     -            243 118807at6656         -            237   1.5e-07   30.4   0.3   1   2    0.0015     0.025   13.3   0.0    90   118    30    58    21    66 0.91 -
96971at6656_51655_0:000fd6|TRINITY_DN91534_c7_g1_i7:328-1056|+     -            243 118807at6656         -            237   1.5e-07   30.4   0.3   2   2   0.00044    0.0076   15.0   0.0    85   147    71   141    63   159 0.71 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i11:1924-2865|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   1   4    0.0014     0.025   13.3   0.0    54   119    22    87    13    95 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i11:1924-2865|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   2   4      0.44       7.6    5.1   0.0    97   137   114   156   105   191 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i11:1924-2865|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   3   4       1.9        33    3.0   0.2    70   118   177   224   171   238 0.84 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i11:1924-2865|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   4   4       1.1        19    3.9   0.0   168   208   249   289   237   301 0.69 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i12:1694-2635|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   1   4    0.0014     0.025   13.3   0.0    54   119    22    87    13    95 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i12:1694-2635|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   2   4      0.44       7.6    5.1   0.0    97   137   114   156   105   191 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i12:1694-2635|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   3   4       1.9        33    3.0   0.2    70   118   177   224   171   238 0.84 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i12:1694-2635|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   4   4       1.1        19    3.9   0.0   168   208   249   289   237   301 0.69 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i15:1508-2449|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   1   4    0.0014     0.025   13.3   0.0    54   119    22    87    13    95 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i15:1508-2449|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   2   4      0.44       7.6    5.1   0.0    97   137   114   156   105   191 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i15:1508-2449|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   3   4       1.9        33    3.0   0.2    70   118   177   224   171   238 0.84 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i15:1508-2449|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   4   4       1.1        19    3.9   0.0   168   208   249   289   237   301 0.69 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i18:1921-2862|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   1   4    0.0014     0.025   13.3   0.0    54   119    22    87    13    95 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i18:1921-2862|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   2   4      0.44       7.6    5.1   0.0    97   137   114   156   105   191 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i18:1921-2862|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   3   4       1.9        33    3.0   0.2    70   118   177   224   171   238 0.84 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i18:1921-2862|-    -            314 118807at6656         -            237   1.6e-07   30.3   1.5   4   4       1.1        19    3.9   0.0   168   208   249   289   237   301 0.69 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i2:1735-2676|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   1   4    0.0014     0.025   13.3   0.0    54   119    22    87    13    95 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i2:1735-2676|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   2   4      0.44       7.6    5.1   0.0    97   137   114   156   105   191 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i2:1735-2676|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   3   4       1.9        33    3.0   0.2    70   118   177   224   171   238 0.84 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i2:1735-2676|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   4   4       1.1        19    3.9   0.0   168   208   249   289   237   301 0.69 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i4:1734-2675|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   1   4    0.0014     0.025   13.3   0.0    54   119    22    87    13    95 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i4:1734-2675|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   2   4      0.44       7.6    5.1   0.0    97   137   114   156   105   191 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i4:1734-2675|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   3   4       1.9        33    3.0   0.2    70   118   177   224   171   238 0.84 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i4:1734-2675|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   4   4       1.1        19    3.9   0.0   168   208   249   289   237   301 0.69 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i9:1507-2448|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   1   4    0.0014     0.025   13.3   0.0    54   119    22    87    13    95 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i9:1507-2448|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   2   4      0.44       7.6    5.1   0.0    97   137   114   156   105   191 0.77 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i9:1507-2448|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   3   4       1.9        33    3.0   0.2    70   118   177   224   171   238 0.84 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i9:1507-2448|-     -            314 118807at6656         -            237   1.6e-07   30.3   1.5   4   4       1.1        19    3.9   0.0   168   208   249   289   237   301 0.69 -
50947at6656_13037_0:001fac|TRINITY_DN86602_c12_g1_i1:39-725|-      -            229 118807at6656         -            237   2.1e-07   29.9   2.7   1   2      0.06         1    8.0   0.0    80   124    83   127    39   154 0.84 -
50947at6656_13037_0:001fac|TRINITY_DN86602_c12_g1_i1:39-725|-      -            229 118807at6656         -            237   2.1e-07   29.9   2.7   2   2   1.4e-05   0.00024   19.9   2.7    43   115   159   229   145   229 0.86 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i2:2761-3495|-  -            245 118807at6656         -            237   2.1e-07   29.8   0.1   1   1   5.5e-08   9.4e-07   27.7   0.0    41   115   168   244   154   245 0.86 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i3:1093-1827|-  -            245 118807at6656         -            237   2.1e-07   29.8   0.1   1   1   5.5e-08   9.4e-07   27.7   0.0    41   115   168   244   154   245 0.86 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i11:349-849|+    -            167 118807at6656         -            237   2.1e-07   29.8   0.3   1   1   1.7e-08   2.9e-07   29.4   0.3    11   158     3   167     1   167 0.77 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i1:349-849|+     -            167 118807at6656         -            237   2.1e-07   29.8   0.3   1   1   1.7e-08   2.9e-07   29.4   0.3    11   158     3   167     1   167 0.77 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i5:349-849|+     -            167 118807at6656         -            237   2.1e-07   29.8   0.3   1   1   1.7e-08   2.9e-07   29.4   0.3    11   158     3   167     1   167 0.77 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i6:349-849|+     -            167 118807at6656         -            237   2.1e-07   29.8   0.3   1   1   1.7e-08   2.9e-07   29.4   0.3    11   158     3   167     1   167 0.77 -
31196at6656_407821_0:0026f5|TRINITY_DN93240_c4_g1_i5:1259-1465|+   -             69 118807at6656         -            237   2.2e-07   29.8   0.0   1   1   1.5e-08   2.6e-07   29.6   0.0    40    96     9    65     3    68 0.95 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-      -            789 118807at6656         -            237   2.7e-07   29.5   0.0   1   3      0.32       5.4    5.6   0.0    45    79    38    77    32    86 0.84 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-      -            789 118807at6656         -            237   2.7e-07   29.5   0.0   2   3      0.22       3.7    6.1   0.0   126   168   103   145    99   157 0.80 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-      -            789 118807at6656         -            237   2.7e-07   29.5   0.0   3   3   0.00011     0.002   16.9   0.0    62   227   121   279   119   288 0.78 -
22611at6656_1155016_0:001909|TRINITY_DN90801_c6_g1_i4:131-589|+    -            153 118807at6656         -            237   2.9e-07   29.4   0.0   1   1   2.4e-08   4.2e-07   28.9   0.0    59   128    70   142    55   152 0.84 -
83755at6656_125945_0:000803|TRINITY_DN91433_c7_g1_i3:239-835|+     -            199 118807at6656         -            237   3.2e-07   29.3   0.9   1   2   3.6e-06   6.1e-05   21.8   0.2    61   121    11    71     1    77 0.85 -
83755at6656_125945_0:000803|TRINITY_DN91433_c7_g1_i3:239-835|+     -            199 118807at6656         -            237   3.2e-07   29.3   0.9   2   2      0.37       6.3    5.4   0.0    74   118   155   199   142   199 0.77 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i5:106-1490|+   -            417 118807at6656         -            237   3.3e-07   29.2   0.5   1   1   3.4e-08   5.8e-07   28.4   0.1    40   134   310   411   304   416 0.77 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i2:106-1359|+   -            418 118807at6656         -            237   3.3e-07   29.2   0.5   1   1   3.4e-08   5.9e-07   28.4   0.1    40   134   311   412   305   417 0.77 -
58110at6656_38123_0:0006c3|TRINITY_DN73000_c10_g2_i1:89-280|+      -             64 118807at6656         -            237   3.3e-07   29.2   0.0   1   1     2e-08   3.5e-07   29.1   0.0     5    63     3    62     1    64 0.62 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i6:713-2908|-    -            613 118807at6656         -            237   3.9e-07   29.0   0.1   1   2   0.00078     0.013   14.1   0.0    42   102   268   327   261   352 0.76 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i6:713-2908|-    -            613 118807at6656         -            237   3.9e-07   29.0   0.1   2   2    0.0059       0.1   11.3   0.1    27   113   469   556   463   562 0.88 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i2:713-2566|-    -            618 118807at6656         -            237     4e-07   28.9   0.1   1   2   0.00079     0.014   14.1   0.0    42   102   273   332   266   357 0.76 -
24255at6656_294128_0:002352|TRINITY_DN79185_c7_g1_i2:713-2566|-    -            618 118807at6656         -            237     4e-07   28.9   0.1   2   2     0.006       0.1   11.2   0.1    27   113   474   561   468   567 0.88 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i2:357-578|+       -             74 118807at6656         -            237   4.8e-07   28.7   0.1   1   1     3e-08   5.1e-07   28.6   0.1    42   112     2    72     1    74 0.95 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i5:299-520|+       -             74 118807at6656         -            237   4.8e-07   28.7   0.1   1   1     3e-08   5.1e-07   28.6   0.1    42   112     2    72     1    74 0.95 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i6:327-548|+       -             74 118807at6656         -            237   4.8e-07   28.7   0.1   1   1     3e-08   5.1e-07   28.6   0.1    42   112     2    72     1    74 0.95 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i7:299-520|+       -             74 118807at6656         -            237   4.8e-07   28.7   0.1   1   1     3e-08   5.1e-07   28.6   0.1    42   112     2    72     1    74 0.95 -
58110at6656_6973_0:00155e|TRINITY_DN93240_c4_g1_i8:327-548|+       -             74 118807at6656         -            237   4.8e-07   28.7   0.1   1   1     3e-08   5.1e-07   28.6   0.1    42   112     2    72     1    74 0.95 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+        -            217 118807at6656         -            237   5.9e-07   28.4   0.3   1   3   1.8e-05   0.00031   19.5   0.0    90   166     7    85     4   104 0.86 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+        -            217 118807at6656         -            237   5.9e-07   28.4   0.3   2   3      0.38       6.5    5.3   0.1    62   163   105   167    84   185 0.52 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+        -            217 118807at6656         -            237   5.9e-07   28.4   0.3   3   3      0.26       4.5    5.9   0.2     5    80   133   211   129   216 0.66 -
31196at6656_407821_0:0026f5|TRINITY_DN82339_c12_g1_i1:322-513|-    -             64 118807at6656         -            237   6.4e-07   28.3   0.1   1   1   4.2e-08   7.2e-07   28.1   0.1    85   147     4    64     1    64 0.69 -
31196at6656_407821_0:0026f5|TRINITY_DN82339_c12_g1_i8:1346-1537|-  -             64 118807at6656         -            237   6.4e-07   28.3   0.1   1   1   4.2e-08   7.2e-07   28.1   0.1    85   147     4    64     1    64 0.69 -
40929at6656_217634_0:001dc6|TRINITY_DN79765_c9_g3_i1:436-741|-     -            102 118807at6656         -            237   7.9e-07   28.0   0.1   1   1   5.2e-08   8.9e-07   27.8   0.1    73   118     1    46     1    66 0.94 -
31196at6656_1218281_0:002752|TRINITY_DN93438_c7_g1_i12:661-879|+   -             73 118807at6656         -            237   9.2e-07   27.8   0.1   1   1   5.5e-08   9.5e-07   27.7   0.1    64   116    19    73     4    73 0.88 -
31196at6656_1218281_0:002752|TRINITY_DN93438_c7_g1_i24:974-1192|+  -             73 118807at6656         -            237   9.2e-07   27.8   0.1   1   1   5.5e-08   9.5e-07   27.7   0.1    64   116    19    73     4    73 0.88 -
58110at6656_6973_0:00155e|TRINITY_DN78038_c13_g1_i2:301-513|-      -             71 118807at6656         -            237   1.1e-06   27.5   0.1   1   1   6.7e-08   1.2e-06   27.4   0.1    49    97    15    63     7    71 0.85 -
83755at6656_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i6:500-1003|+   -            168 118807at6656         -            237   1.2e-06   27.4   0.0   1   2   8.8e-06   0.00015   20.5   0.0    68   131    20    83     3    98 0.85 -
83755at6656_1049336_0:003ca8|TRINITY_DN88444_c9_g1_i6:500-1003|+   -            168 118807at6656         -            237   1.2e-06   27.4   0.0   2   2      0.45       7.7    5.1   0.0    92   127   103   137    97   168 0.65 -
59824at6656_7130_0:000163|TRINITY_DN79703_c11_g1_i1:1360-1905|-    -            182 118807at6656         -            237   1.2e-06   27.4   0.2   1   1     3e-07   5.2e-06   25.3   0.2    26   153     3   141     1   158 0.71 -
123320at6656_7167_0:002171|TRINITY_DN90607_c6_g1_i3:819-1943|+     -            375 118807at6656         -            237   1.3e-06   27.3   2.0   1   2       1.4        25    3.4   0.2    66   127   152   221   130   226 0.64 -
123320at6656_7167_0:002171|TRINITY_DN90607_c6_g1_i3:819-1943|+     -            375 118807at6656         -            237   1.3e-06   27.3   2.0   2   2   4.5e-06   7.7e-05   21.5   0.0     6    74   226   298   221   306 0.82 -
123320at6656_7167_0:002171|TRINITY_DN90607_c6_g1_i9:1809-2939|+    -            377 118807at6656         -            237   1.3e-06   27.3   2.0   1   2       1.5        25    3.4   0.2    66   127   154   223   132   228 0.64 -
123320at6656_7167_0:002171|TRINITY_DN90607_c6_g1_i9:1809-2939|+    -            377 118807at6656         -            237   1.3e-06   27.3   2.0   2   2   4.5e-06   7.8e-05   21.5   0.0     6    74   228   300   223   308 0.82 -
19590at6656_35570_0:000745|TRINITY_DN89393_c3_g3_i5:888-3140|-     -            751 118807at6656         -            237   1.5e-06   27.1   0.1   1   3       1.9        32    3.1   0.0    52    79     7    39     1    48 0.73 -
19590at6656_35570_0:000745|TRINITY_DN89393_c3_g3_i5:888-3140|-     -            751 118807at6656         -            237   1.5e-06   27.1   0.1   2   3       0.2       3.5    6.2   0.0   126   168    65   107    61   119 0.80 -
19590at6656_35570_0:000745|TRINITY_DN89393_c3_g3_i5:888-3140|-     -            751 118807at6656         -            237   1.5e-06   27.1   0.1   3   3   4.7e-05   0.00081   18.1   0.0    59   227    80   241    78   250 0.79 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+      -            202 118807at6656         -            237   1.6e-06   27.0   0.8   1   2       1.4        24    3.5   0.0   102   128     1    27     1    34 0.83 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+      -            202 118807at6656         -            237   1.6e-06   27.0   0.8   2   2     0.002     0.035   12.8   0.0     8    36    83   111    77   126 0.84 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+      -            202 118807at6656         -            237   1.6e-06   27.0   0.8   1   2       1.4        24    3.5   0.0   102   128     1    27     1    34 0.83 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+      -            202 118807at6656         -            237   1.6e-06   27.0   0.8   2   2     0.002     0.035   12.8   0.0     8    36    83   111    77   126 0.84 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+      -            202 118807at6656         -            237   1.6e-06   27.0   0.8   1   2       1.4        24    3.5   0.0   102   128     1    27     1    34 0.83 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+      -            202 118807at6656         -            237   1.6e-06   27.0   0.8   2   2     0.002     0.035   12.8   0.0     8    36    83   111    77   126 0.84 -
123320at6656_7167_0:002171|TRINITY_DN90607_c6_g1_i7:656-1840|+     -            395 118807at6656         -            237   1.6e-06   27.0   2.1   1   2       1.4        24    3.5   0.2    66   128   172   242   150   247 0.64 -
123320at6656_7167_0:002171|TRINITY_DN90607_c6_g1_i7:656-1840|+     -            395 118807at6656         -            237   1.6e-06   27.0   2.1   2   2   4.9e-06   8.4e-05   21.4   0.1     6    74   246   318   241   326 0.82 -
84925at6656_378494_0:005e57|TRINITY_DN83345_c1_g1_i13:99-1154|-    -            352 118807at6656         -            237   2.3e-06   26.4   0.1   1   1   1.1e-06   1.9e-05   23.4   0.1    29   120   173   268   166   275 0.82 -
84925at6656_378494_0:005e57|TRINITY_DN83345_c1_g1_i1:99-1154|-     -            352 118807at6656         -            237   2.3e-06   26.4   0.1   1   1   1.1e-06   1.9e-05   23.4   0.1    29   120   173   268   166   275 0.82 -
79915at6656_1629725_0:00213c|TRINITY_DN92934_c7_g1_i13:262-684|-   -            141 118807at6656         -            237   3.1e-06   26.0   0.1   1   1   2.4e-07   4.1e-06   25.6   0.1     2   116    22   141    21   141 0.84 -
79915at6656_1629725_0:00213c|TRINITY_DN92934_c7_g1_i3:262-684|-    -            141 118807at6656         -            237   3.1e-06   26.0   0.1   1   1   2.4e-07   4.1e-06   25.6   0.1     2   116    22   141    21   141 0.84 -
79915at6656_1629725_0:00213c|TRINITY_DN92934_c7_g1_i4:262-684|-    -            141 118807at6656         -            237   3.1e-06   26.0   0.1   1   1   2.4e-07   4.1e-06   25.6   0.1     2   116    22   141    21   141 0.84 -
79915at6656_1629725_0:00213c|TRINITY_DN92934_c7_g1_i7:262-684|-    -            141 118807at6656         -            237   3.1e-06   26.0   0.1   1   1   2.4e-07   4.1e-06   25.6   0.1     2   116    22   141    21   141 0.84 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i13:403-2262|+    -            620 118807at6656         -            237   3.2e-06   26.0   0.1   1   2     0.066       1.1    7.8   0.0    83   130    83   130    74   155 0.81 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i13:403-2262|+    -            620 118807at6656         -            237   3.2e-06   26.0   0.1   2   2   0.00023    0.0039   15.9   0.0    60   120   558   618   551   620 0.89 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i19:141-2000|+    -            620 118807at6656         -            237   3.2e-06   26.0   0.1   1   2     0.066       1.1    7.8   0.0    83   130    83   130    74   155 0.81 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i19:141-2000|+    -            620 118807at6656         -            237   3.2e-06   26.0   0.1   2   2   0.00023    0.0039   15.9   0.0    60   120   558   618   551   620 0.89 -
118807at6656_7220_0:002e45|TRINITY_DN83196_c10_g1_i2:3499-4227|+   -            243 118807at6656         -            237   3.6e-06   25.8   0.7   1   3    0.0093      0.16   10.6   0.2   143   176     6    38     1    48 0.63 -
118807at6656_7220_0:002e45|TRINITY_DN83196_c10_g1_i2:3499-4227|+   -            243 118807at6656         -            237   3.6e-06   25.8   0.7   2   3      0.19       3.2    6.3   0.0    60   134    55   129    41   146 0.62 -
118807at6656_7220_0:002e45|TRINITY_DN83196_c10_g1_i2:3499-4227|+   -            243 118807at6656         -            237   3.6e-06   25.8   0.7   3   3      0.23         4    6.1   0.0    96   163   173   238   103   242 0.60 -
118807at6656_7220_0:002e45|TRINITY_DN83196_c10_g1_i4:1641-2369|+   -            243 118807at6656         -            237   3.6e-06   25.8   0.7   1   3    0.0093      0.16   10.6   0.2   143   176     6    38     1    48 0.63 -
118807at6656_7220_0:002e45|TRINITY_DN83196_c10_g1_i4:1641-2369|+   -            243 118807at6656         -            237   3.6e-06   25.8   0.7   2   3      0.19       3.2    6.3   0.0    60   134    55   129    41   146 0.62 -
118807at6656_7220_0:002e45|TRINITY_DN83196_c10_g1_i4:1641-2369|+   -            243 118807at6656         -            237   3.6e-06   25.8   0.7   3   3      0.23         4    6.1   0.0    96   163   173   238   103   242 0.60 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i3:1846-2694|-    -            283 118807at6656         -            237   3.9e-06   25.7   1.5   1   2      0.25       4.2    6.0   0.3    66   137    72   150    67   155 0.71 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i3:1846-2694|-    -            283 118807at6656         -            237   3.9e-06   25.7   1.5   2   2   0.00014    0.0023   16.6   0.0    13   118   168   283   159   283 0.66 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-    -            283 118807at6656         -            237   3.9e-06   25.7   1.5   1   2      0.25       4.2    6.0   0.3    66   137    72   150    67   155 0.71 -
83755at6656_7394_0:0008ec|TRINITY_DN79703_c11_g1_i4:1846-2694|-    -            283 118807at6656         -            237   3.9e-06   25.7   1.5   2   2   0.00014    0.0023   16.6   0.0    13   118   168   283   159   283 0.66 -
83755at6656_79782_0:001ffa|TRINITY_DN75507_c5_g2_i10:784-1458|+    -            225 118807at6656         -            237   4.2e-06   25.6   1.0   1   2   0.00019    0.0033   16.1   0.2    83   122     3    42     1    99 0.69 -
83755at6656_79782_0:001ffa|TRINITY_DN75507_c5_g2_i10:784-1458|+    -            225 118807at6656         -            237   4.2e-06   25.6   1.0   2   2      0.19       3.2    6.3   0.0    61   128   119   188   102   202 0.79 -
83755at6656_79782_0:001ffa|TRINITY_DN75507_c5_g2_i2:839-1513|+     -            225 118807at6656         -            237   4.2e-06   25.6   1.0   1   2   0.00019    0.0033   16.1   0.2    83   122     3    42     1    99 0.69 -
83755at6656_79782_0:001ffa|TRINITY_DN75507_c5_g2_i2:839-1513|+     -            225 118807at6656         -            237   4.2e-06   25.6   1.0   2   2      0.19       3.2    6.3   0.0    61   128   119   188   102   202 0.79 -
83755at6656_79782_0:001ffa|TRINITY_DN75507_c5_g2_i7:649-1323|+     -            225 118807at6656         -            237   4.2e-06   25.6   1.0   1   2   0.00019    0.0033   16.1   0.2    83   122     3    42     1    99 0.69 -
83755at6656_79782_0:001ffa|TRINITY_DN75507_c5_g2_i7:649-1323|+     -            225 118807at6656         -            237   4.2e-06   25.6   1.0   2   2      0.19       3.2    6.3   0.0    61   128   119   188   102   202 0.79 -
83755at6656_79782_0:001ffa|TRINITY_DN75507_c5_g2_i8:974-1648|+     -            225 118807at6656         -            237   4.2e-06   25.6   1.0   1   2   0.00019    0.0033   16.1   0.2    83   122     3    42     1    99 0.69 -
83755at6656_79782_0:001ffa|TRINITY_DN75507_c5_g2_i8:974-1648|+     -            225 118807at6656         -            237   4.2e-06   25.6   1.0   2   2      0.19       3.2    6.3   0.0    61   128   119   188   102   202 0.79 -
83755at6656_1629725_0:001dca|TRINITY_DN92934_c7_g1_i2:905-1564|-   -            220 118807at6656         -            237   4.8e-06   25.4   0.6   1   1   9.4e-07   1.6e-05   23.7   0.1     2   116   101   220   100   220 0.84 -
107802at6656_197043_0:0028ba|TRINITY_DN76578_c9_g1_i4:1164-1397|+  -             78 118807at6656         -            237   4.9e-06   25.4   0.0   1   2     0.091       1.6    7.4   0.0     8    38     1    31     1    38 0.74 -
