#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83755at6656_294128_0:001f8c|TRINITY_DN76940_c7_g1_i3:177-1214|+    -            346 83755at6656          -            256  4.4e-122  405.3   0.7   1   1  1.6e-122  2.9e-121  402.6   0.7     1   256    40   346    40   346 0.90 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+    -           1142 83755at6656          -            256   2.8e-06   25.9   0.2   3   3       9.4   1.7e+02    0.3   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+   -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   1   3    0.0051     0.095   11.0   0.0    41    86    19    66     9    68 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+   -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    65    94    62   118 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+   -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   3   3       9.7   1.8e+02    0.3   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+   -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   1   3    0.0051     0.095   11.0   0.0    41    86    19    66     9    68 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+   -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    65    94    62   118 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+   -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   3   3       9.7   1.8e+02    0.3   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+    -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   1   3    0.0051     0.095   11.0   0.0    41    86    19    66     9    68 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+    -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    65    94    62   118 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+    -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   3   3       9.7   1.8e+02    0.3   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+    -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   1   3    0.0051     0.095   11.0   0.0    41    86    19    66     9    68 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+    -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    65    94    62   118 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+    -           1182 83755at6656          -            256   2.8e-06   25.8   0.2   3   3       9.7   1.8e+02    0.3   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i10:116-3607|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   1   3    0.0019     0.035   12.4   0.0    41    90    19    70     9    70 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i10:116-3607|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    65    94    62   117 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i10:116-3607|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   3   3       9.6   1.8e+02    0.3   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i13:116-3782|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   1   3    0.0019     0.035   12.4   0.0    41    90    19    70     9    70 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i13:116-3782|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    65    94    62   117 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i13:116-3782|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   3   3       9.6   1.8e+02    0.3   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i17:116-4028|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   1   3    0.0019     0.035   12.4   0.0    41    90    19    70     9    70 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i17:116-4028|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    65    94    62   117 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i17:116-4028|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   3   3       9.6   1.8e+02    0.3   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i28:116-3853|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   1   3    0.0019     0.035   12.4   0.0    41    90    19    70     9    70 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i28:116-3853|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   2   3     0.002     0.038   12.3   0.1   192   221    65    94    62   117 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i28:116-3853|+   -           1164 83755at6656          -            256     3e-06   25.8   0.2   3   3       9.6   1.8e+02    0.3   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+   -           1204 83755at6656          -            256     3e-06   25.8   0.2   1   3    0.0019     0.036   12.4   0.0    41    90    19    70     9    70 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+   -           1204 83755at6656          -            256     3e-06   25.8   0.2   2   3     0.002     0.037   12.3   0.1   192   221    65    94    62   120 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+   -           1204 83755at6656          -            256     3e-06   25.8   0.2   3   3       9.9   1.8e+02    0.2   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+   -           1204 83755at6656          -            256     3e-06   25.8   0.2   1   3    0.0019     0.036   12.4   0.0    41    90    19    70     9    70 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+   -           1204 83755at6656          -            256     3e-06   25.8   0.2   2   3     0.002     0.037   12.3   0.1   192   221    65    94    62   120 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+   -           1204 83755at6656          -            256     3e-06   25.8   0.2   3   3       9.9   1.8e+02    0.2   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+   -           1204 83755at6656          -            256     3e-06   25.8   0.2   1   3    0.0019     0.036   12.4   0.0    41    90    19    70     9    70 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+   -           1204 83755at6656          -            256     3e-06   25.8   0.2   2   3     0.002     0.037   12.3   0.1   192   221    65    94    62   120 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+   -           1204 83755at6656          -            256     3e-06   25.8   0.2   3   3       9.9   1.8e+02    0.2   0.0   182   213   134   165   127   194 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i9:116-3902|+    -           1204 83755at6656          -            256     3e-06   25.8   0.2   1   3    0.0019     0.036   12.4   0.0    41    90    19    70     9    70 0.83 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i9:116-3902|+    -           1204 83755at6656          -            256     3e-06   25.8   0.2   2   3     0.002     0.037   12.3   0.1   192   221    65    94    62   120 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i9:116-3902|+    -           1204 83755at6656          -            256     3e-06   25.8   0.2   3   3       9.9   1.8e+02    0.2   0.0   182   213   134   165   127   194 0.82 -
22611at6656_1155016_0:001909|TRINITY_DN89507_c4_g1_i1:476-937|+    -            154 83755at6656          -            256   3.5e-06   25.5   0.2   1   2     0.097       1.8    6.8   0.0   143   165     5    27     1    38 0.77 -
22611at6656_1155016_0:001909|TRINITY_DN89507_c4_g1_i1:476-937|+    -            154 83755at6656          -            256   3.5e-06   25.5   0.2   2   2   4.1e-05   0.00076   17.9   0.1    37    74    37    74    27    94 0.83 -
22611at6656_1155016_0:001909|TRINITY_DN89507_c4_g1_i4:477-938|+    -            154 83755at6656          -            256   3.5e-06   25.5   0.2   1   2     0.097       1.8    6.8   0.0   143   165     5    27     1    38 0.77 -
22611at6656_1155016_0:001909|TRINITY_DN89507_c4_g1_i4:477-938|+    -            154 83755at6656          -            256   3.5e-06   25.5   0.2   2   2   4.1e-05   0.00076   17.9   0.1    37    74    37    74    27    94 0.83 -
22611at6656_1155016_0:001909|TRINITY_DN89507_c4_g1_i5:239-700|+    -            154 83755at6656          -            256   3.5e-06   25.5   0.2   1   2     0.097       1.8    6.8   0.0   143   165     5    27     1    38 0.77 -
22611at6656_1155016_0:001909|TRINITY_DN89507_c4_g1_i5:239-700|+    -            154 83755at6656          -            256   3.5e-06   25.5   0.2   2   2   4.1e-05   0.00076   17.9   0.1    37    74    37    74    27    94 0.83 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+  -            295 83755at6656          -            256   3.6e-06   25.5   0.6   1   3    0.0016      0.03   12.7   0.0   197   252    52   108    39   112 0.81 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+  -            295 83755at6656          -            256   3.6e-06   25.5   0.6   2   3      0.59        11    4.3   0.0   133   165   121   153   116   164 0.80 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+  -            295 83755at6656          -            256   3.6e-06   25.5   0.6   3   3       0.7        13    4.0   0.2    62    98   237   278   179   280 0.59 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i11:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i11:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i11:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i11:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i13:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i13:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i13:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i13:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i15:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i15:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i15:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i15:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i16:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i16:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i16:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i16:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i17:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i17:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i17:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i17:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i18:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i18:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i18:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i18:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i19:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i19:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i19:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i19:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i1:2378-3019|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i1:2378-3019|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i1:2378-3019|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i1:2378-3019|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i21:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i21:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i21:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i21:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i23:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i23:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i23:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i23:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i25:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i25:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i25:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i25:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i27:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i27:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i27:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i27:2564-3205|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i28:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i28:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i28:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i28:2378-3019|+  -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i2:1349-1990|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i2:1349-1990|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i2:1349-1990|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i2:1349-1990|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i5:2564-3205|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i5:2564-3205|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i5:2564-3205|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i5:2564-3205|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i9:1349-1990|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   1   4     0.073       1.4    7.2   0.0   198   251    17    76     1    81 0.73 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i9:1349-1990|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   2   4       1.2        23    3.2   0.1    33    77    92   136    81   143 0.71 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i9:1349-1990|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   3   4       1.1        21    3.3   0.2    38    68   142   172   120   176 0.83 -
107802at6656_52283_0:001de0|TRINITY_DN93438_c7_g1_i9:1349-1990|+   -            214 83755at6656          -            256   3.9e-06   25.4   5.5   4   4    0.0011     0.021   13.2   0.1    32    67   176   213   170   214 0.81 -
125716at6656_2015173_0:002914|TRINITY_DN89819_c0_g1_i1:337-879|+   -            181 83755at6656          -            256   4.8e-06   25.1   0.2   1   2   0.00088     0.016   13.5   0.1   128   165    85   122    68   128 0.83 -
125716at6656_2015173_0:002914|TRINITY_DN89819_c0_g1_i1:337-879|+   -            181 83755at6656          -            256   4.8e-06   25.1   0.2   2   2     0.017      0.32    9.3   0.0   134   168   134   169   126   176 0.77 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+      -            202 83755at6656          -            256     5e-06   25.0   1.0   1   1   1.7e-05   0.00032   19.1   1.0    85   164    21   108     1   118 0.81 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+      -            202 83755at6656          -            256     5e-06   25.0   1.0   1   1   1.7e-05   0.00032   19.1   1.0    85   164    21   108     1   118 0.81 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+      -            202 83755at6656          -            256     5e-06   25.0   1.0   1   1   1.7e-05   0.00032   19.1   1.0    85   164    21   108     1   118 0.81 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+   -            920 83755at6656          -            256     5e-06   25.0   0.2   1   3     0.012      0.23    9.8   0.0    43    87     1    47     1    49 0.84 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+   -            920 83755at6656          -            256     5e-06   25.0   0.2   2   3    0.0013     0.024   12.9   0.1   192   221    45    74    41   100 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+   -            920 83755at6656          -            256     5e-06   25.0   0.2   3   3       7.1   1.3e+02    0.7   0.0   182   214   114   146   106   175 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+    -            920 83755at6656          -            256     5e-06   25.0   0.2   1   3     0.012      0.23    9.8   0.0    43    87     1    47     1    49 0.84 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+    -            920 83755at6656          -            256     5e-06   25.0   0.2   2   3    0.0013     0.024   12.9   0.1   192   221    45    74    41   100 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+    -            920 83755at6656          -            256     5e-06   25.0   0.2   3   3       7.1   1.3e+02    0.7   0.0   182   214   114   146   106   175 0.82 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i14:597-3053|+    -            819 83755at6656          -            256   5.2e-06   25.0   0.4   1   3      0.16         3    6.1   0.0    38    67   572   601   558   609 0.81 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i14:597-3053|+    -            819 83755at6656          -            256   5.2e-06   25.0   0.4   2   3     0.009      0.17   10.2   0.1    34    82   663   712   660   715 0.68 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i14:597-3053|+    -            819 83755at6656          -            256   5.2e-06   25.0   0.4   3   3      0.14       2.7    6.3   0.0   134   165   707   739   701   746 0.88 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i2:2761-3495|-  -            245 83755at6656          -            256   6.2e-06   24.7   0.0   1   2      0.51       9.5    4.5   0.0   186   239    73   126    59   150 0.65 -
