#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
71018at6656_6669_0:00018d|TRINITY_DN91122_c1_g3_i1:21-1097|+       -            359 71018at6656          -            402  4.3e-118  393.8   1.7   1   1  1.8e-118    3e-117  391.0   1.7    98   402     1   359     1   359 0.89 -
22468at6656_197043_0:0007b1|TRINITY_DN82556_c9_g1_i23:116-616|+    -            167 71018at6656          -            402     5e-08   31.3   0.1   2   2       1.3        22    2.9   0.0   194   245   102   154    89   159 0.76 -
83755at6656_7370_0:002b5e|TRINITY_DN82468_c10_g1_i4:2426-2815|-    -            130 71018at6656          -            402   6.6e-08   30.9   0.7   1   2   6.4e-05    0.0011   17.0   0.1   340   382     2    44     1    51 0.89 -
83755at6656_7370_0:002b5e|TRINITY_DN82468_c10_g1_i4:2426-2815|-    -            130 71018at6656          -            402   6.6e-08   30.9   0.7   2   2    0.0015     0.025   12.6   0.0   269   316    58   110    47   129 0.77 -
31196at6656_52612_0:00426e|TRINITY_DN87574_c7_g1_i1:4637-4996|-    -            120 71018at6656          -            402   6.8e-08   30.9   1.3   1   2    0.0014     0.023   12.7   0.0   331   366    28    63    20    67 0.59 -
31196at6656_52612_0:00426e|TRINITY_DN87574_c7_g1_i1:4637-4996|-    -            120 71018at6656          -            402   6.8e-08   30.9   1.3   2   2   3.4e-05   0.00057   18.0   0.3   271   323    67   120    62   120 0.85 -
31196at6656_52612_0:00426e|TRINITY_DN87574_c7_g1_i6:4671-5030|-    -            120 71018at6656          -            402   6.8e-08   30.9   1.3   1   2    0.0014     0.023   12.7   0.0   331   366    28    63    20    67 0.59 -
31196at6656_52612_0:00426e|TRINITY_DN87574_c7_g1_i6:4671-5030|-    -            120 71018at6656          -            402   6.8e-08   30.9   1.3   2   2   3.4e-05   0.00057   18.0   0.3   271   323    67   120    62   120 0.85 -
31196at6656_52612_0:00426e|TRINITY_DN87574_c7_g1_i8:4473-4832|-    -            120 71018at6656          -            402   6.8e-08   30.9   1.3   1   2    0.0014     0.023   12.7   0.0   331   366    28    63    20    67 0.59 -
31196at6656_52612_0:00426e|TRINITY_DN87574_c7_g1_i8:4473-4832|-    -            120 71018at6656          -            402   6.8e-08   30.9   1.3   2   2   3.4e-05   0.00057   18.0   0.3   271   323    67   120    62   120 0.85 -
116982at6656_7176_0:003ae7|TRINITY_DN79934_c8_g3_i2:2471-2629|-    -             53 71018at6656          -            402   9.1e-08   30.5   0.2   1   1   5.4e-09   9.1e-08   30.5   0.2   277   324     6    53     1    53 0.93 -
83755at6656_125945_0:000803|TRINITY_DN91433_c7_g1_i3:239-835|+     -            199 71018at6656          -            402   9.2e-08   30.4   0.4   1   2   5.4e-08   9.1e-07   27.2   0.2   269   324    12    67     1    80 0.51 -
83755at6656_125945_0:000803|TRINITY_DN91433_c7_g1_i3:239-835|+     -            199 71018at6656          -            402   9.2e-08   30.4   0.4   2   2       8.2   1.4e+02    0.2   0.0   339   365   171   197   127   199 0.73 -
31196at6656_407821_0:0026f5|TRINITY_DN82339_c12_g1_i1:322-513|-    -             64 71018at6656          -            402   9.4e-08   30.4   0.0   1   1     6e-09     1e-07   30.3   0.0   334   385     4    53     1    58 0.89 -
31196at6656_407821_0:0026f5|TRINITY_DN82339_c12_g1_i8:1346-1537|-  -             64 71018at6656          -            402   9.4e-08   30.4   0.0   1   1     6e-09     1e-07   30.3   0.0   334   385     4    53     1    58 0.89 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i3:240-872|+      -            211 71018at6656          -            402   1.2e-07   30.1   0.3   1   2   0.00013    0.0022   16.0   0.0   291   330    25    65    12    89 0.83 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i3:240-872|+      -            211 71018at6656          -            402   1.2e-07   30.1   0.3   2   2    0.0021     0.035   12.1   0.1   276   337   105   172    90   211 0.70 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i4:720-1352|+     -            211 71018at6656          -            402   1.2e-07   30.1   0.3   1   2   0.00013    0.0022   16.0   0.0   291   330    25    65    12    89 0.83 -
83755at6656_32264_0:001274|TRINITY_DN80976_c6_g1_i4:720-1352|+     -            211 71018at6656          -            402   1.2e-07   30.1   0.3   2   2    0.0021     0.035   12.1   0.1   276   337   105   172    90   211 0.70 -
83755at6656_136037_0:001175|TRINITY_DN90217_c3_g1_i5:390-923|+     -            178 71018at6656          -            402   1.6e-07   29.7   0.0   1   2   1.6e-07   2.7e-06   25.6   0.0   291   378     1    91     1   103 0.78 -
83755at6656_136037_0:001175|TRINITY_DN90217_c3_g1_i5:390-923|+     -            178 71018at6656          -            402   1.6e-07   29.7   0.0   2   2      0.84        14    3.5   0.0   281   326    78   124    65   141 0.60 -
81307at6656_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-     -            203 71018at6656          -            402   1.8e-07   29.5   0.1   1   2   9.1e-06   0.00015   19.8   0.0   290   385     5   110     1   121 0.67 -
81307at6656_7091_0:000db0|TRINITY_DN87574_c7_g1_i6:3869-4477|-     -            203 71018at6656          -            402   1.8e-07   29.5   0.1   2   2     0.038      0.64    7.9   0.0   308   361   131   185   100   194 0.78 -
81307at6656_7091_0:000db0|TRINITY_DN87574_c7_g1_i8:3671-4279|-     -            203 71018at6656          -            402   1.8e-07   29.5   0.1   1   2   9.1e-06   0.00015   19.8   0.0   290   385     5   110     1   121 0.67 -
81307at6656_7091_0:000db0|TRINITY_DN87574_c7_g1_i8:3671-4279|-     -            203 71018at6656          -            402   1.8e-07   29.5   0.1   2   2     0.038      0.64    7.9   0.0   308   361   131   185   100   194 0.78 -
40929at6656_217634_0:001dc6|TRINITY_DN79765_c9_g3_i1:436-741|-     -            102 71018at6656          -            402   1.9e-07   29.4   0.1   1   1   1.3e-08   2.2e-07   29.2   0.1   280   326     1    47     1    61 0.96 -
54236at6656_133901_0:0026ad|TRINITY_DN88593_c4_g1_i5:65-1600|+     -            512 71018at6656          -            402   2.8e-07   28.9   0.0   1   2       1.2        20    3.0   0.0   293   323   202   235   183   246 0.61 -
54236at6656_133901_0:0026ad|TRINITY_DN88593_c4_g1_i5:65-1600|+     -            512 71018at6656          -            402   2.8e-07   28.9   0.0   2   2   2.4e-06     4e-05   21.8   0.0   293   365   348   422   328   443 0.89 -
103749at6656_54969_0:00096d|TRINITY_DN84623_c10_g1_i1:3907-4620|+  -            238 71018at6656          -            402   2.9e-07   28.8   0.1   1   2    0.0015     0.025   12.5   0.0   333   387   111   163   106   172 0.74 -
103749at6656_54969_0:00096d|TRINITY_DN84623_c10_g1_i1:3907-4620|+  -            238 71018at6656          -            402   2.9e-07   28.8   0.1   2   2   0.00051    0.0086   14.1   0.0   309   364   185   238   173   238 0.76 -
43728at6656_7395_0:002a65|TRINITY_DN74606_c10_g1_i11:459-779|-     -            107 71018at6656          -            402   3.2e-07   28.6   0.4   1   2   1.2e-05   0.00021   19.4   0.0   279   326     5    54     2    61 0.83 -
43728at6656_7395_0:002a65|TRINITY_DN74606_c10_g1_i11:459-779|-     -            107 71018at6656          -            402   3.2e-07   28.6   0.4   2   2     0.043      0.72    7.8   0.1   290   322    73   107    70   107 0.82 -
43728at6656_7395_0:002a65|TRINITY_DN74606_c10_g1_i5:459-779|-      -            107 71018at6656          -            402   3.2e-07   28.6   0.4   1   2   1.2e-05   0.00021   19.4   0.0   279   326     5    54     2    61 0.83 -
43728at6656_7395_0:002a65|TRINITY_DN74606_c10_g1_i5:459-779|-      -            107 71018at6656          -            402   3.2e-07   28.6   0.4   2   2     0.043      0.72    7.8   0.1   290   322    73   107    70   107 0.82 -
103749at6656_454923_0:0027ec|TRINITY_DN82935_c12_g1_i1:1630-2364|- -            245 71018at6656          -            402   3.4e-07   28.6   0.3   1   2     0.011      0.19    9.7   0.0   350   386     3    39     1    47 0.90 -
103749at6656_454923_0:0027ec|TRINITY_DN82935_c12_g1_i1:1630-2364|- -            245 71018at6656          -            402   3.4e-07   28.6   0.3   2   2     9e-05    0.0015   16.6   0.6   268   367    75   169    72   178 0.84 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i13:403-2262|+    -            620 71018at6656          -            402   3.8e-07   28.4   1.2   1   2     0.082       1.4    6.8   0.2   333   367    84   118    79   144 0.78 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i13:403-2262|+    -            620 71018at6656          -            402   3.8e-07   28.4   1.2   2   2   6.9e-06   0.00012   20.2   0.0   269   328   560   619   553   620 0.84 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i19:141-2000|+    -            620 71018at6656          -            402   3.8e-07   28.4   1.2   1   2     0.082       1.4    6.8   0.2   333   367    84   118    79   144 0.78 -
113960at6656_6832_0:000732|TRINITY_DN89013_c5_g1_i19:141-2000|+    -            620 71018at6656          -            402   3.8e-07   28.4   1.2   2   2   6.9e-06   0.00012   20.2   0.0   269   328   560   619   553   620 0.84 -
83755at6656_136037_0:001175|TRINITY_DN84958_c6_g2_i3:561-1082|+    -            174 71018at6656          -            402   4.1e-07   28.3   0.2   1   1   2.9e-07   4.9e-06   24.8   0.1   231   326    25   136     9   149 0.78 -
125716at6656_2015173_0:002914|TRINITY_DN89819_c0_g1_i1:337-879|+   -            181 71018at6656          -            402   4.9e-07   28.1   0.1   1   1     6e-08     1e-06   27.0   0.1   288   371    86   171    81   178 0.84 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i2:408-1013|+      -            202 71018at6656          -            402   5.3e-07   27.9   0.1   1   1     5e-07   8.4e-06   24.0   0.1   288   380    29   123     3   132 0.78 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i3:408-1013|+      -            202 71018at6656          -            402   5.3e-07   27.9   0.1   1   1     5e-07   8.4e-06   24.0   0.1   288   380    29   123     3   132 0.78 -
83755at6656_6850_0:004bd0|TRINITY_DN86038_c5_g1_i4:400-1005|+      -            202 71018at6656          -            402   5.3e-07   27.9   0.1   1   1     5e-07   8.4e-06   24.0   0.1   288   380    29   123     3   132 0.78 -
84925at6656_378494_0:005e57|TRINITY_DN83345_c1_g1_i13:99-1154|-    -            352 71018at6656          -            402   5.4e-07   27.9   0.4   1   2    0.0001    0.0017   16.4   0.0   306   369   204   268   186   276 0.78 -
84925at6656_378494_0:005e57|TRINITY_DN83345_c1_g1_i13:99-1154|-    -            352 71018at6656          -            402   5.4e-07   27.9   0.4   2   2   4.8e-05   0.00081   17.5   0.1   202   274   249   328   246   335 0.77 -
84925at6656_378494_0:005e57|TRINITY_DN83345_c1_g1_i1:99-1154|-     -            352 71018at6656          -            402   5.4e-07   27.9   0.4   1   2    0.0001    0.0017   16.4   0.0   306   369   204   268   186   276 0.78 -
84925at6656_378494_0:005e57|TRINITY_DN83345_c1_g1_i1:99-1154|-     -            352 71018at6656          -            402   5.4e-07   27.9   0.4   2   2   4.8e-05   0.00081   17.5   0.1   202   274   249   328   246   335 0.77 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+     -            273 71018at6656          -            402   5.4e-07   27.9   0.0   1   2   4.6e-07   7.7e-06   24.1   0.0   291   368     1    81     1   101 0.77 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i1:390-1208|+     -            273 71018at6656          -            402   5.4e-07   27.9   0.0   2   2       1.9        31    2.4   0.0   282   326    79   124    65   139 0.59 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+     -            273 71018at6656          -            402   5.4e-07   27.9   0.0   1   2   4.6e-07   7.7e-06   24.1   0.0   291   368     1    81     1   101 0.77 -
83755at6656_45779_0:001b96|TRINITY_DN90217_c3_g1_i6:292-1110|+     -            273 71018at6656          -            402   5.4e-07   27.9   0.0   2   2       1.9        31    2.4   0.0   282   326    79   124    65   139 0.59 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-      -            789 71018at6656          -            402   5.9e-07   27.8   0.0   1   2      0.14       2.4    6.0   0.0   272   328    16    77     7    89 0.82 -
19590at6656_7213_0:002da0|TRINITY_DN89393_c3_g3_i4:888-3254|-      -            789 71018at6656          -            402   5.9e-07   27.8   0.0   2   2   1.3e-05   0.00022   19.3   0.0   264   328   115   178   107   216 0.77 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i2:292-1158|+    -            289 71018at6656          -            402   6.5e-07   27.7   0.0   1   2   4.7e-07   7.8e-06   24.1   0.0   291   370     1    83     1   103 0.77 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i2:292-1158|+    -            289 71018at6656          -            402   6.5e-07   27.7   0.0   2   2         2        33    2.3   0.0   282   326    79   124    65   141 0.60 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i4:390-1256|+    -            289 71018at6656          -            402   6.5e-07   27.7   0.0   1   2   4.7e-07   7.8e-06   24.1   0.0   291   370     1    83     1   103 0.77 -
83755at6656_110193_0:002a12|TRINITY_DN90217_c3_g1_i4:390-1256|+    -            289 71018at6656          -            402   6.5e-07   27.7   0.0   2   2         2        33    2.3   0.0   282   326    79   124    65   141 0.60 -
31196at6656_1218281_0:002752|TRINITY_DN93438_c7_g1_i12:661-879|+   -             73 71018at6656          -            402   6.8e-07   27.6   0.0   1   1   4.6e-08   7.7e-07   27.4   0.0   297   364     1    72     1    73 0.88 -
31196at6656_1218281_0:002752|TRINITY_DN93438_c7_g1_i24:974-1192|+  -             73 71018at6656          -            402   6.8e-07   27.6   0.0   1   1   4.6e-08   7.7e-07   27.4   0.0   297   364     1    72     1    73 0.88 -
83755at6656_30019_0:0008bb|TRINITY_DN93328_c6_g1_i6:3237-3785|-    -            183 71018at6656          -            402   1.1e-06   26.8   0.0   1   2       4.6        78    1.1   0.0   342   364     4    26     2    37 0.81 -
83755at6656_30019_0:0008bb|TRINITY_DN93328_c6_g1_i6:3237-3785|-    -            183 71018at6656          -            402   1.1e-06   26.8   0.0   2   2   9.6e-07   1.6e-05   23.1   0.0   301   367    86   151    75   162 0.74 -
45131at6656_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-   -            125 71018at6656          -            402   1.2e-06   26.8   0.0   1   1   8.7e-08   1.5e-06   26.5   0.0   310   369     8    68     3    83 0.88 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+     -            584 71018at6656          -            402   1.2e-06   26.7   0.6   1   3       2.9        49    1.7   0.0   234   261   236   263   231   269 0.78 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+     -            584 71018at6656          -            402   1.2e-06   26.7   0.6   2   3   1.7e-05   0.00028   19.0   0.0   293   347   271   325   251   334 0.86 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+     -            584 71018at6656          -            402   1.2e-06   26.7   0.6   3   3       1.6        28    2.5   0.1   180   217   537   576   446   579 0.58 -
13019at6656_72036_0:001264|TRINITY_DN89819_c0_g1_i2:220-1206|+     -            329 71018at6656          -            402   1.2e-06   26.7   0.5   1   1   1.6e-07   2.8e-06   25.6   0.1   288   372   125   211   121   225 0.84 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i11:163-597|+     -            145 71018at6656          -            402   1.5e-06   26.4   0.1   1   1   9.9e-06   0.00017   19.7   0.1   234   330    18   103     5   129 0.74 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i1:1922-2356|+    -            145 71018at6656          -            402   1.5e-06   26.4   0.1   1   1   9.9e-06   0.00017   19.7   0.1   234   330    18   103     5   129 0.74 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i6:1939-2373|+    -            145 71018at6656          -            402   1.5e-06   26.4   0.1   1   1   9.9e-06   0.00017   19.7   0.1   234   330    18   103     5   129 0.74 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i9:1981-2415|+    -            145 71018at6656          -            402   1.5e-06   26.4   0.1   1   1   9.9e-06   0.00017   19.7   0.1   234   330    18   103     5   129 0.74 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+   -            940 71018at6656          -            402   1.6e-06   26.4   0.3   1   1   2.3e-07   3.9e-06   25.1   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+   -            940 71018at6656          -            402   1.6e-06   26.4   0.3   1   1   2.3e-07   3.9e-06   25.1   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+   -            900 71018at6656          -            402   1.7e-06   26.3   0.1   1   1   2.2e-07   3.7e-06   25.2   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+   -            900 71018at6656          -            402   1.7e-06   26.3   0.1   1   1   2.2e-07   3.7e-06   25.2   0.1   261   365    24   126    16   154 0.78 -
40929at6656_217634_0:001dc6|TRINITY_DN84958_c6_g2_i1:333-707|+     -            125 71018at6656          -            402   1.9e-06   26.2   0.2   1   1   7.6e-07   1.3e-05   23.4   0.2   232   323    18   125     8   125 0.76 -
40929at6656_217634_0:001dc6|TRINITY_DN84958_c6_g2_i5:333-707|+     -            125 71018at6656          -            402   1.9e-06   26.2   0.2   1   1   7.6e-07   1.3e-05   23.4   0.2   232   323    18   125     8   125 0.76 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+   -            920 71018at6656          -            402     2e-06   26.1   0.2   1   1   2.7e-07   4.6e-06   24.9   0.1   261   365     4   106     1   134 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+    -            920 71018at6656          -            402     2e-06   26.1   0.2   1   1   2.7e-07   4.6e-06   24.9   0.1   261   365     4   106     1   134 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+   -           1204 71018at6656          -            402   2.3e-06   25.9   0.1   1   1   3.2e-07   5.4e-06   24.6   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+   -           1204 71018at6656          -            402   2.3e-06   25.9   0.1   1   1   3.2e-07   5.4e-06   24.6   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+   -           1204 71018at6656          -            402   2.3e-06   25.9   0.1   1   1   3.2e-07   5.4e-06   24.6   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i9:116-3902|+    -           1204 71018at6656          -            402   2.3e-06   25.9   0.1   1   1   3.2e-07   5.4e-06   24.6   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+   -           1182 71018at6656          -            402   2.4e-06   25.8   0.2   1   1   3.1e-07   5.3e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+   -           1182 71018at6656          -            402   2.4e-06   25.8   0.2   1   1   3.1e-07   5.3e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+    -           1182 71018at6656          -            402   2.4e-06   25.8   0.2   1   1   3.1e-07   5.3e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+    -           1182 71018at6656          -            402   2.4e-06   25.8   0.2   1   1   3.1e-07   5.3e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i20:116-3541|+   -           1142 71018at6656          -            402   2.5e-06   25.7   0.1   1   1     3e-07   5.1e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i25:116-3787|+   -           1142 71018at6656          -            402   2.5e-06   25.7   0.1   1   1     3e-07   5.1e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i30:116-3962|+   -           1142 71018at6656          -            402   2.5e-06   25.7   0.1   1   1     3e-07   5.1e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+    -           1142 71018at6656          -            402   2.5e-06   25.7   0.1   1   1     3e-07   5.1e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i10:116-3607|+   -           1164 71018at6656          -            402   2.6e-06   25.7   0.1   1   1   3.1e-07   5.2e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i13:116-3782|+   -           1164 71018at6656          -            402   2.6e-06   25.7   0.1   1   1   3.1e-07   5.2e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i17:116-4028|+   -           1164 71018at6656          -            402   2.6e-06   25.7   0.1   1   1   3.1e-07   5.2e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i28:116-3853|+   -           1164 71018at6656          -            402   2.6e-06   25.7   0.1   1   1   3.1e-07   5.2e-06   24.7   0.1   261   365    24   126    16   154 0.78 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i10:5091-5615|-  -            175 71018at6656          -            402   2.8e-06   25.6   0.0   1   1   2.3e-07   3.8e-06   25.1   0.0   269   322   111   165   100   171 0.84 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i4:5110-5634|-   -            175 71018at6656          -            402   2.8e-06   25.6   0.0   1   1   2.3e-07   3.8e-06   25.1   0.0   269   322   111   165   100   171 0.84 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i5:5110-5655|-   -            182 71018at6656          -            402     3e-06   25.5   0.0   1   1   2.5e-07   4.2e-06   25.0   0.0   269   322   118   172   107   178 0.84 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i7:5091-5636|-   -            182 71018at6656          -            402     3e-06   25.5   0.0   1   1   2.5e-07   4.2e-06   25.0   0.0   269   322   118   172   107   178 0.84 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+   -           1162 71018at6656          -            402   3.1e-06   25.4   0.2   1   1   3.7e-07   6.2e-06   24.4   0.1   261   365     4   106     1   134 0.79 -
107802at6656_197043_0:0028ba|TRINITY_DN76578_c9_g1_i4:1164-1397|+  -             78 71018at6656          -            402   3.2e-06   25.4   0.0   1   2   0.00049    0.0083   14.1   0.0   300   327     3    30     1    42 0.87 -
107802at6656_197043_0:0028ba|TRINITY_DN76578_c9_g1_i4:1164-1397|+  -             78 71018at6656          -            402   3.2e-06   25.4   0.0   2   2    0.0094      0.16    9.9   0.0   291   322    47    78    41    78 0.94 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+   -           1184 71018at6656          -            402   3.2e-06   25.4   0.2   1   1   3.8e-07   6.4e-06   24.4   0.1   261   365     4   106     1   133 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+   -           1184 71018at6656          -            402   3.2e-06   25.4   0.2   1   1   3.8e-07   6.4e-06   24.4   0.1   261   365     4   106     1   133 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+    -           1184 71018at6656          -            402   3.2e-06   25.4   0.2   1   1   3.8e-07   6.4e-06   24.4   0.1   261   365     4   106     1   133 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+    -           1184 71018at6656          -            402   3.2e-06   25.4   0.2   1   1   3.8e-07   6.4e-06   24.4   0.1   261   365     4   106     1   133 0.79 -
89840at6656_1218281_0:001bc8|TRINITY_DN78626_c10_g1_i6:852-1310|-  -            153 71018at6656          -            402   3.3e-06   25.3   0.1   1   1     4e-07   6.6e-06   24.3   0.0   269   338    79   149    68   153 0.88 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+   -           1144 71018at6656          -            402   3.4e-06   25.3   0.1   1   1   3.6e-07   6.1e-06   24.5   0.1   261   365     4   106     1   134 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+    -           1144 71018at6656          -            402   3.4e-06   25.3   0.1   1   1   3.6e-07   6.1e-06   24.5   0.1   261   365     4   106     1   134 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+   -           1144 71018at6656          -            402   3.4e-06   25.3   0.1   1   1   3.6e-07   6.1e-06   24.5   0.1   261   365     4   106     1   134 0.79 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+    -           1144 71018at6656          -            402   3.4e-06   25.3   0.1   1   1   3.6e-07   6.1e-06   24.5   0.1   261   365     4   106     1   134 0.79 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i3:42-974|-       -            311 71018at6656          -            402   3.7e-06   25.2   0.2   1   2   0.00018     0.003   15.6   0.2   157   240     3   101     1   111 0.69 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i3:42-974|-       -            311 71018at6656          -            402   3.7e-06   25.2   0.2   2   2      0.18         3    5.7   0.0   154   183   281   310   244   311 0.58 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i6:42-974|-       -            311 71018at6656          -            402   3.7e-06   25.2   0.2   1   2   0.00018     0.003   15.6   0.2   157   240     3   101     1   111 0.69 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i6:42-974|-       -            311 71018at6656          -            402   3.7e-06   25.2   0.2   2   2      0.18         3    5.7   0.0   154   183   281   310   244   311 0.58 -
125716at6656_32264_0:00243b|TRINITY_DN86835_c6_g5_i1:2831-3379|+   -            183 71018at6656          -            402   4.9e-06   24.8   0.2   1   3       7.3   1.2e+02    0.4   0.0   164   188    17    41    12    48 0.67 -
125716at6656_32264_0:00243b|TRINITY_DN86835_c6_g5_i1:2831-3379|+   -            183 71018at6656          -            402   4.9e-06   24.8   0.2   2   3   5.3e-05   0.00089   17.3   0.0   291   367    49   124    47   151 0.82 -
125716at6656_32264_0:00243b|TRINITY_DN86835_c6_g5_i1:2831-3379|+   -            183 71018at6656          -            402   4.9e-06   24.8   0.2   3   3       0.8        13    3.6   0.0   295   324   141   175   130   180 0.65 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i11:1924-2865|-    -            314 71018at6656          -            402   5.2e-06   24.7   0.2   1   2    0.0069      0.12   10.4   0.0   269   325    30    86    16   155 0.86 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i11:1924-2865|-    -            314 71018at6656          -            402   5.2e-06   24.7   0.2   2   2    0.0035     0.059   11.3   0.0   320   393   217   294   198   298 0.81 -
43728at6656_7539_0:0018d4|TRINITY_DN93718_c1_g1_i12:1694-2635|-    -            314 71018at6656          -            402   5.2e-06   24.7   0.2   1   2    0.0069      0.12   10.4   0.0   269   325    30    86    16   155 0.86 -
