#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
43728at6656_7038_0:00292b|TRINITY_DN72062_c12_g1_i3:271-2117|+     -            572 43728at6656          -            431  2.4e-194  645.4  13.9   1   1  9.2e-194  1.7e-192  639.3  13.9     3   431    45   550    43   550 0.89 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+    -            289 43728at6656          -            431   3.7e-05   22.0   1.1   1   3      0.22       4.1    5.4   0.0   176   231    81   136    72   168 0.88 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+    -            289 43728at6656          -            431   3.7e-05   22.0   1.1   2   3      0.16         3    5.8   0.0   182   210   184   212   180   220 0.79 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+    -            289 43728at6656          -            431   3.7e-05   22.0   1.1   3   3     0.047      0.87    7.6   0.0   375   429   236   289   220   289 0.84 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 43728at6656          -            431   3.7e-05   22.0   0.3   1   2      0.36       6.6    4.7   0.0   385   427    16    61     1    63 0.76 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i1:1824-2411|-    -            196 43728at6656          -            431   3.7e-05   22.0   0.3   2   2   0.00041    0.0076   14.4   0.0   369   423   137   193   119   196 0.80 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i2:1758-2345|-    -            196 43728at6656          -            431   3.7e-05   22.0   0.3   1   2      0.36       6.6    4.7   0.0   385   427    16    61     1    63 0.76 -
118807at6656_7224_0:001618|TRINITY_DN82840_c8_g1_i2:1758-2345|-    -            196 43728at6656          -            431   3.7e-05   22.0   0.3   2   2   0.00041    0.0076   14.4   0.0   369   423   137   193   119   196 0.80 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i2:385-1548|-   -            237 43728at6656          -            431   4.6e-05   21.7   0.0   1   4      0.62        12    3.9   0.0   178   203    67    92    62   103 0.84 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i2:385-1548|-   -            237 43728at6656          -            431   4.6e-05   21.7   0.0   2   4     0.036      0.67    8.0   0.1   375   429    80   133    75   135 0.77 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i2:385-1548|-   -            237 43728at6656          -            431   4.6e-05   21.7   0.0   3   4     0.013      0.24    9.4   0.1   188   402   119   150   100   155 0.55 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i2:385-1548|-   -            237 43728at6656          -            431   4.6e-05   21.7   0.0   4   4     0.035      0.65    8.0   0.0   168   232   142   214   138   233 0.77 -
28519at6656_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-    -            314 43728at6656          -            431   6.5e-05   21.2   0.6   1   2     0.028      0.52    8.3   0.1   370   429    70   130    64   132 0.77 -
28519at6656_77166_0:00242c|TRINITY_DN73479_c18_g1_i1:417-1681|-    -            314 43728at6656          -            431   6.5e-05   21.2   0.6   2   2     0.012      0.23    9.5   0.0   375   429   165   220   159   222 0.79 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i11:163-597|+     -            145 43728at6656          -            431   7.6e-05   21.0   0.1   1   1     7e-06   0.00013   20.2   0.1   151   236    43   128    29   135 0.80 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i1:1922-2356|+    -            145 43728at6656          -            431   7.6e-05   21.0   0.1   1   1     7e-06   0.00013   20.2   0.1   151   236    43   128    29   135 0.80 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i6:1939-2373|+    -            145 43728at6656          -            431   7.6e-05   21.0   0.1   1   1     7e-06   0.00013   20.2   0.1   151   236    43   128    29   135 0.80 -
31196at6656_52283_0:000861|TRINITY_DN88294_c4_g1_i9:1981-2415|+    -            145 43728at6656          -            431   7.6e-05   21.0   0.1   1   1     7e-06   0.00013   20.2   0.1   151   236    43   128    29   135 0.80 -
83755at6656_62625_0:001d87|TRINITY_DN79584_c13_g1_i1:506-1114|+    -            203 43728at6656          -            431   8.2e-05   20.9   0.6   1   2   0.00011    0.0021   16.2   0.1   399   429     3    33     1    35 0.94 -
83755at6656_62625_0:001d87|TRINITY_DN79584_c13_g1_i1:506-1114|+    -            203 43728at6656          -            431   8.2e-05   20.9   0.6   2   2      0.96        18    3.3   0.0   329   417   104   190    86   201 0.79 -
83755at6656_62625_0:001d87|TRINITY_DN79584_c13_g1_i4:506-1114|+    -            203 43728at6656          -            431   8.2e-05   20.9   0.6   1   2   0.00011    0.0021   16.2   0.1   399   429     3    33     1    35 0.94 -
83755at6656_62625_0:001d87|TRINITY_DN79584_c13_g1_i4:506-1114|+    -            203 43728at6656          -            431   8.2e-05   20.9   0.6   2   2      0.96        18    3.3   0.0   329   417   104   190    86   201 0.79 -
96971at6656_126957_0:003363|TRINITY_DN93718_c1_g1_i10:1573-2319|-  -            249 43728at6656          -            431   8.7e-05   20.8   0.1   1   2       3.7        69    1.4   0.0   293   353    87   149    72   184 0.53 -
96971at6656_126957_0:003363|TRINITY_DN93718_c1_g1_i10:1573-2319|-  -            249 43728at6656          -            431   8.7e-05   20.8   0.1   2   2   2.5e-05   0.00047   18.4   0.0   320   409   157   245   146   248 0.84 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i3:42-974|-       -            311 43728at6656          -            431   9.4e-05   20.7   0.2   1   2     0.025      0.47    8.5   0.2   174   240     1    75     1   123 0.59 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i3:42-974|-       -            311 43728at6656          -            431   9.4e-05   20.7   0.2   2   2    0.0056       0.1   10.7   0.0   355   426   231   306   131   311 0.71 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i6:42-974|-       -            311 43728at6656          -            431   9.4e-05   20.7   0.2   1   2     0.025      0.47    8.5   0.2   174   240     1    75     1   123 0.59 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i6:42-974|-       -            311 43728at6656          -            431   9.4e-05   20.7   0.2   2   2    0.0056       0.1   10.7   0.0   355   426   231   306   131   311 0.71 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i5:30-776|+     -            249 43728at6656          -            431    0.0001   20.6   0.2   1   2      0.16         3    5.8   0.1   417   429    47    59    17    61 0.80 -
53201at6656_438502_0:0023f5|TRINITY_DN86274_c10_g1_i5:30-776|+     -            249 43728at6656          -            431    0.0001   20.6   0.2   2   2    0.0013     0.025   12.7   0.0   165   206   197   238   174   249 0.71 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i10:1531-2331|+    -            267 43728at6656          -            431   0.00014   20.1   0.2   1   3       6.7   1.2e+02    0.5   0.0   192   207    29    44    23    65 0.70 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i10:1531-2331|+    -            267 43728at6656          -            431   0.00014   20.1   0.2   2   3      0.59        11    4.0   0.0   176   205    98   127    91   146 0.83 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i10:1531-2331|+    -            267 43728at6656          -            431   0.00014   20.1   0.2   3   3    0.0036     0.067   11.3   0.0   371   426   154   211   151   215 0.88 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i4:1717-2517|+     -            267 43728at6656          -            431   0.00014   20.1   0.2   1   3       6.7   1.2e+02    0.5   0.0   192   207    29    44    23    65 0.70 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i4:1717-2517|+     -            267 43728at6656          -            431   0.00014   20.1   0.2   2   3      0.59        11    4.0   0.0   176   205    98   127    91   146 0.83 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i4:1717-2517|+     -            267 43728at6656          -            431   0.00014   20.1   0.2   3   3    0.0036     0.067   11.3   0.0   371   426   154   211   151   215 0.88 -
96592at6656_168631_0:0016fb|TRINITY_DN71446_c0_g2_i1:5-415|+       -            137 43728at6656          -            431   0.00014   20.1   0.1   1   1   1.3e-05   0.00023   19.4   0.0   166   206    27    67    12    78 0.89 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i3:537-1175|+    -            213 43728at6656          -            431   0.00016   19.9   1.7   1   2      0.33       6.2    4.8   0.2   181   235     6    65     1    90 0.59 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i3:537-1175|+    -            213 43728at6656          -            431   0.00016   19.9   1.7   2   2   0.00061     0.011   13.8   0.1   182   253   100   175    80   197 0.70 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i4:537-1175|+    -            213 43728at6656          -            431   0.00016   19.9   1.7   1   2      0.33       6.2    4.8   0.2   181   235     6    65     1    90 0.59 -
81307at6656_441921_0:001885|TRINITY_DN83055_c5_g1_i4:537-1175|+    -            213 43728at6656          -            431   0.00016   19.9   1.7   2   2   0.00061     0.011   13.8   0.1   182   253   100   175    80   197 0.70 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+     -            584 43728at6656          -            431   0.00022   19.5   0.1   1   1   3.5e-05   0.00065   17.9   0.0   182   247   238   308   233   328 0.84 -
22611at6656_1155016_0:001909|TRINITY_DN90801_c6_g1_i4:131-589|+    -            153 43728at6656          -            431   0.00024   19.3   0.0   1   1   2.3e-05   0.00043   18.5   0.0   366   431    64   131    58   131 0.85 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i1:86-1345|-     -            420 43728at6656          -            431   0.00029   19.0   0.0   1   2    0.0018     0.033   12.3   0.2   254   411   165   348   146   361 0.65 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i1:86-1345|-     -            420 43728at6656          -            431   0.00029   19.0   0.0   2   2       4.8        89    1.0   0.0   178   204   388   414   369   418 0.88 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i2:101-1360|-    -            420 43728at6656          -            431   0.00029   19.0   0.0   1   2    0.0018     0.033   12.3   0.2   254   411   165   348   146   361 0.65 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i2:101-1360|-    -            420 43728at6656          -            431   0.00029   19.0   0.0   2   2       4.8        89    1.0   0.0   178   204   388   414   369   418 0.88 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i3:1212-2471|-   -            420 43728at6656          -            431   0.00029   19.0   0.0   1   2    0.0018     0.033   12.3   0.2   254   411   165   348   146   361 0.65 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i3:1212-2471|-   -            420 43728at6656          -            431   0.00029   19.0   0.0   2   2       4.8        89    1.0   0.0   178   204   388   414   369   418 0.88 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-   -            420 43728at6656          -            431   0.00029   19.0   0.0   1   2    0.0018     0.033   12.3   0.2   254   411   165   348   146   361 0.65 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i5:1344-2603|-   -            420 43728at6656          -            431   0.00029   19.0   0.0   2   2       4.8        89    1.0   0.0   178   204   388   414   369   418 0.88 -
31196at6656_407821_0:0026f5|TRINITY_DN82339_c12_g1_i1:322-513|-    -             64 43728at6656          -            431   0.00029   19.0   0.1   1   1   2.7e-05    0.0005   18.3   0.0   370   410    16    56     8    64 0.91 -
31196at6656_407821_0:0026f5|TRINITY_DN82339_c12_g1_i8:1346-1537|-  -             64 43728at6656          -            431   0.00029   19.0   0.1   1   1   2.7e-05    0.0005   18.3   0.0   370   410    16    56     8    64 0.91 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   1   3       1.5        28    2.6   0.0   416   429     4    17     1    30 0.65 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   2   3    0.0091      0.17   10.0   0.0   160   205    65   110    40   115 0.75 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i11:818-1276|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   3   3       1.3        24    2.8   0.1   170   202   121   153   114   153 0.83 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   1   3       1.5        28    2.6   0.0   416   429     4    17     1    30 0.65 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   2   3    0.0091      0.17   10.0   0.0   160   205    65   110    40   115 0.75 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i1:2577-3035|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   3   3       1.3        24    2.8   0.1   170   202   121   153   114   153 0.83 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   1   3       1.5        28    2.6   0.0   416   429     4    17     1    30 0.65 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   2   3    0.0091      0.17   10.0   0.0   160   205    65   110    40   115 0.75 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i6:2594-3052|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   3   3       1.3        24    2.8   0.1   170   202   121   153   114   153 0.83 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   1   3       1.5        28    2.6   0.0   416   429     4    17     1    30 0.65 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   2   3    0.0091      0.17   10.0   0.0   160   205    65   110    40   115 0.75 -
83755at6656_7222_0:00003c|TRINITY_DN88294_c4_g1_i9:2636-3094|+     -            153 43728at6656          -            431    0.0003   19.0   0.1   3   3       1.3        24    2.8   0.1   170   202   121   153   114   153 0.83 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i4:166-1983|-   -            606 43728at6656          -            431   0.00032   18.9   0.2   1   2     0.041      0.75    7.8   0.0   372   429    62   120    54   140 0.57 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i4:166-1983|-   -            606 43728at6656          -            431   0.00032   18.9   0.2   2   2     0.031      0.57    8.2   0.0   375   429   155   210   149   212 0.79 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i5:5110-5655|-   -            182 43728at6656          -            431   0.00032   18.9   0.1   1   2         2        38    2.2   0.0   177   207    17    47    12    66 0.75 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i5:5110-5655|-   -            182 43728at6656          -            431   0.00032   18.9   0.1   2   2   0.00084     0.016   13.4   0.0   171   204   140   176   129   181 0.83 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i7:5091-5636|-   -            182 43728at6656          -            431   0.00032   18.9   0.1   1   2         2        38    2.2   0.0   177   207    17    47    12    66 0.75 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i7:5091-5636|-   -            182 43728at6656          -            431   0.00032   18.9   0.1   2   2   0.00084     0.016   13.4   0.0   171   204   140   176   129   181 0.83 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-    -            888 43728at6656          -            431   0.00034   18.8   1.9   1   2       0.2       3.8    5.5   0.0   375   429   244   298   235   300 0.77 -
13858at6656_378494_0:0073ca|TRINITY_DN69814_c0_g1_i1:182-2845|-    -            888 43728at6656          -            431   0.00034   18.8   1.9   2   2    0.0068      0.13   10.4   0.2   374   429   535   589   502   631 0.79 -
40929at6656_166361_0:0026dc|TRINITY_DN77327_c10_g2_i2:157-615|+    -            153 43728at6656          -            431    0.0004   18.6   0.2   1   2     0.057       1.1    7.3   0.0   182   211    48    77    43    85 0.80 -
40929at6656_166361_0:0026dc|TRINITY_DN77327_c10_g2_i2:157-615|+    -            153 43728at6656          -            431    0.0004   18.6   0.2   2   2     0.013      0.25    9.4   0.0   374   429    99   153    82   153 0.83 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-   -            259 43728at6656          -            431   0.00041   18.6   0.0   1   2    0.0006     0.011   13.8   0.0   180   244     7    75     4   104 0.82 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i5:837-1613|-   -            259 43728at6656          -            431   0.00041   18.6   0.0   2   2       1.4        26    2.7   0.0   257   409   151   195   133   223 0.55 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-   -            606 43728at6656          -            431   0.00041   18.6   0.2   1   2     0.041      0.75    7.8   0.0   372   429    62   120    54   140 0.57 -
28519at6656_136037_0:000a01|TRINITY_DN73479_c18_g1_i2:166-2306|-   -            606 43728at6656          -            431   0.00041   18.6   0.2   2   2     0.031      0.57    8.2   0.0   375   429   155   210   149   212 0.79 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i1:768-1304|-   -            179 43728at6656          -            431   0.00042   18.5   0.0   1   2       0.4       7.4    4.5   0.0   178   203    67    92    61   102 0.84 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i1:768-1304|-   -            179 43728at6656          -            431   0.00042   18.5   0.0   2   2    0.0021      0.04   12.0   0.0   371   409   118   157   102   177 0.68 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i4:768-1757|-   -            179 43728at6656          -            431   0.00042   18.5   0.0   1   2       0.4       7.4    4.5   0.0   178   203    67    92    61   102 0.84 -
45131at6656_136037_0:0005ec|TRINITY_DN87849_c15_g1_i4:768-1757|-   -            179 43728at6656          -            431   0.00042   18.5   0.0   2   2    0.0021      0.04   12.0   0.0   371   409   118   157   102   177 0.68 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i7:1212-2595|-   -            420 43728at6656          -            431   0.00043   18.5   0.0   1   2    0.0025     0.047   11.8   0.2   254   411   165   348   146   361 0.65 -
106634at6656_7004_0:0032c5|TRINITY_DN92597_c11_g2_i7:1212-2595|-   -            420 43728at6656          -            431   0.00043   18.5   0.0   2   2       4.8        89    1.0   0.0   178   204   388   414   369   418 0.88 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i10:5091-5615|-  -            175 43728at6656          -            431   0.00046   18.4   0.1   1   2       3.5        65    1.4   0.0   177   203    17    43    12    56 0.79 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i10:5091-5615|-  -            175 43728at6656          -            431   0.00046   18.4   0.1   2   2   0.00078     0.015   13.5   0.0   171   204   133   169   122   174 0.83 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i4:5110-5634|-   -            175 43728at6656          -            431   0.00046   18.4   0.1   1   2       3.5        65    1.4   0.0   177   203    17    43    12    56 0.79 -
96592at6656_211228_0:00084c|TRINITY_DN76062_c4_g3_i4:5110-5634|-   -            175 43728at6656          -            431   0.00046   18.4   0.1   2   2   0.00078     0.015   13.5   0.0   171   204   133   169   122   174 0.83 -
83755at6656_7370_0:002b5e|TRINITY_DN82468_c10_g1_i4:2426-2815|-    -            130 43728at6656          -            431   0.00051   18.3   0.5   1   2   0.00099     0.018   13.1   0.3   370   429    10    69     1    71 0.93 -
83755at6656_7370_0:002b5e|TRINITY_DN82468_c10_g1_i4:2426-2815|-    -            130 43728at6656          -            431   0.00051   18.3   0.5   2   2      0.97        18    3.3   0.0   180   206    94   120    87   127 0.82 -
40929at6656_217634_0:002f47|TRINITY_DN79765_c9_g1_i6:267-476|+     -             70 43728at6656          -            431    0.0006   18.0   0.1   1   1   3.6e-05   0.00067   17.9   0.1   167   208    12    53     2    70 0.76 -
40929at6656_217634_0:002f47|TRINITY_DN79765_c9_g1_i7:267-476|+     -             70 43728at6656          -            431    0.0006   18.0   0.1   1   1   3.6e-05   0.00067   17.9   0.1   167   208    12    53     2    70 0.76 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i2:389-766|-    -            126 43728at6656          -            431   0.00061   18.0   1.9   1   4      0.27       5.1    5.1   0.0   370   391     2    23     1    43 0.86 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i2:389-766|-    -            126 43728at6656          -            431   0.00061   18.0   1.9   2   4     0.027      0.51    8.4   0.4   181   215    41    75    35    84 0.87 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i2:389-766|-    -            126 43728at6656          -            431   0.00061   18.0   1.9   3   4    0.0076      0.14   10.2   0.7   374   429    52   105    46   107 0.81 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i2:389-766|-    -            126 43728at6656          -            431   0.00061   18.0   1.9   4   4       3.2        60    1.5   0.0   375   398    94   117    88   123 0.72 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 43728at6656          -            431   0.00061   18.0   1.9   1   4      0.27       5.1    5.1   0.0   370   391     2    23     1    43 0.86 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 43728at6656          -            431   0.00061   18.0   1.9   2   4     0.027      0.51    8.4   0.4   181   215    41    75    35    84 0.87 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 43728at6656          -            431   0.00061   18.0   1.9   3   4    0.0076      0.14   10.2   0.7   374   429    52   105    46   107 0.81 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-    -            126 43728at6656          -            431   0.00061   18.0   1.9   4   4       3.2        60    1.5   0.0   375   398    94   117    88   123 0.72 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+        -            217 43728at6656          -            431   0.00069   17.8   0.1   1   3       5.2        96    0.9   0.0   185   345    15    36     4    83 0.62 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+        -            217 43728at6656          -            431   0.00069   17.8   0.1   2   3     0.043       0.8    7.7   0.0   179   208    93   122    89   153 0.86 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+        -            217 43728at6656          -            431   0.00069   17.8   0.1   3   3      0.14       2.7    6.0   0.1   334   388   152   206   124   213 0.86 -
45131at6656_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-   -            125 43728at6656          -            431   0.00082   17.6   0.0   1   2     0.025      0.46    8.5   0.0   189   216     7    36     3    37 0.58 -
45131at6656_1218281_0:001263|TRINITY_DN87849_c15_g1_i6:382-756|-   -            125 43728at6656          -            431   0.00082   17.6   0.0   2   2    0.0077      0.14   10.2   0.0   168   232    29   101    26   120 0.76 -
83755at6656_29058_0:002adb|TRINITY_DN89507_c4_g1_i7:487-1092|+     -            202 43728at6656          -            431   0.00091   17.4   0.0   1   1    0.0006     0.011   13.8   0.0   373   430    20    76     1    99 0.73 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 43728at6656          -            431   0.00092   17.4   7.2   1   3    0.0048      0.09   10.9   0.2   374   428    72   129    56   132 0.78 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 43728at6656          -            431   0.00092   17.4   7.2   2   3      0.38       7.1    4.6   0.0   370   428   158   216   126   219 0.78 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i1:64-2349|+    -            762 43728at6656          -            431   0.00092   17.4   7.2   3   3      0.35       6.4    4.7   0.1   180   244   194   265   178   298 0.69 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 43728at6656          -            431   0.00092   17.4   7.2   1   3    0.0048      0.09   10.9   0.2   374   428    72   129    56   132 0.78 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 43728at6656          -            431   0.00092   17.4   7.2   2   3      0.38       7.1    4.6   0.0   370   428   158   216   126   219 0.78 -
19590at6656_136037_0:001848|TRINITY_DN92405_c11_g1_i2:85-2370|+    -            762 43728at6656          -            431   0.00092   17.4   7.2   3   3      0.35       6.4    4.7   0.1   180   244   194   265   178   298 0.69 -
28519at6656_7539_0:001079|TRINITY_DN73479_c18_g1_i5:253-852|-      -            200 43728at6656          -            431     0.001   17.3   0.3   1   2     0.017      0.32    9.0   0.0   370   428    70   129    62   130 0.83 -
28519at6656_7539_0:001079|TRINITY_DN73479_c18_g1_i5:253-852|-      -            200 43728at6656          -            431     0.001   17.3   0.3   2   2   0.00093     0.017   13.2   0.1   168   242    96   177    87   190 0.80 -
40929at6656_217634_0:001dc6|TRINITY_DN79765_c9_g3_i1:436-741|-     -            102 43728at6656          -            431    0.0012   17.0   0.0   1   1   7.1e-05    0.0013   16.9   0.0   172   223    13    64     6    86 0.87 -
31196at6656_407821_0:0026f5|TRINITY_DN64043_c0_g1_i1:327-473|-     -             49 43728at6656          -            431    0.0013   16.9   0.1   1   1   7.6e-05    0.0014   16.8   0.1   385   429     3    44     1    46 0.93 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-   -            452 43728at6656          -            431    0.0015   16.7   0.1   1   2    0.0011      0.02   13.0   0.0   180   244   200   268   182   297 0.81 -
89840at6656_294128_0:002d0c|TRINITY_DN78626_c10_g1_i1:837-2192|-   -            452 43728at6656          -            431    0.0015   16.7   0.1   2   2       3.5        66    1.4   0.0   257   409   344   388   326   412 0.54 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i11:349-849|+    -            167 43728at6656          -            431    0.0018   16.4   0.5   1   2      0.44       8.3    4.4   0.1   142   210     8    77     2   121 0.64 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i11:349-849|+    -            167 43728at6656          -            431    0.0018   16.4   0.5   2   2    0.0051     0.096   10.8   0.0   399   429   134   164   115   166 0.88 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i1:349-849|+     -            167 43728at6656          -            431    0.0018   16.4   0.5   1   2      0.44       8.3    4.4   0.1   142   210     8    77     2   121 0.64 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i1:349-849|+     -            167 43728at6656          -            431    0.0018   16.4   0.5   2   2    0.0051     0.096   10.8   0.0   399   429   134   164   115   166 0.88 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i5:349-849|+     -            167 43728at6656          -            431    0.0018   16.4   0.5   1   2      0.44       8.3    4.4   0.1   142   210     8    77     2   121 0.64 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i5:349-849|+     -            167 43728at6656          -            431    0.0018   16.4   0.5   2   2    0.0051     0.096   10.8   0.0   399   429   134   164   115   166 0.88 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i6:349-849|+     -            167 43728at6656          -            431    0.0018   16.4   0.5   1   2      0.44       8.3    4.4   0.1   142   210     8    77     2   121 0.64 -
19590at6656_378494_0:005230|TRINITY_DN82725_c2_g1_i6:349-849|+     -            167 43728at6656          -            431    0.0018   16.4   0.5   2   2    0.0051     0.096   10.8   0.0   399   429   134   164   115   166 0.88 -
