#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83303at6656_6973_0:00313d|TRINITY_DN91732_c6_g2_i1:1-318|+        -            106 83303at6656          -            284   1.2e-61  207.7   1.5   1   1   2.7e-63   1.4e-61  207.5   1.5    27   126     5   106     2   106 0.97 -
58110at6656_77166_0:00051d|TRINITY_DN82757_c9_g2_i2:397-717|-     -            107 83303at6656          -            284    0.0074   14.7   0.1   1   1   0.00028     0.014   13.8   0.1   136   201     1    64     1    83 0.79 -
118807at6656_28612_0:0030d0|TRINITY_DN71112_c3_g1_i2:2-631|-      -            210 83303at6656          -            284    0.0077   14.7   2.3   1   3   0.00095     0.048   12.1   0.4    27    94    45   113    42   117 0.89 -
118807at6656_28612_0:0030d0|TRINITY_DN71112_c3_g1_i2:2-631|-      -            210 83303at6656          -            284    0.0077   14.7   2.3   2   3      0.27        14    4.0   0.3    36   201    97   127    92   137 0.50 -
118807at6656_28612_0:0030d0|TRINITY_DN71112_c3_g1_i2:2-631|-      -            210 83303at6656          -            284    0.0077   14.7   2.3   3   3       4.9   2.5e+02   -0.1   0.0   168   199   136   167   125   182 0.75 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i1:2850-3737|-  -            296 83303at6656          -            284    0.0096   14.4   1.7   1   2     0.039         2    6.8   0.0   123   150    96   122    93   132 0.87 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i1:2850-3737|-  -            296 83303at6656          -            284    0.0096   14.4   1.7   2   2      0.24        12    4.2   0.1   124   151   263   290   163   295 0.73 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i2:2852-3739|-  -            296 83303at6656          -            284    0.0096   14.4   1.7   1   2     0.039         2    6.8   0.0   123   150    96   122    93   132 0.87 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i2:2852-3739|-  -            296 83303at6656          -            284    0.0096   14.4   1.7   2   2      0.24        12    4.2   0.1   124   151   263   290   163   295 0.73 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i5:2836-3723|-  -            296 83303at6656          -            284    0.0096   14.4   1.7   1   2     0.039         2    6.8   0.0   123   150    96   122    93   132 0.87 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i5:2836-3723|-  -            296 83303at6656          -            284    0.0096   14.4   1.7   2   2      0.24        12    4.2   0.1   124   151   263   290   163   295 0.73 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i6:2834-3721|-  -            296 83303at6656          -            284    0.0096   14.4   1.7   1   2     0.039         2    6.8   0.0   123   150    96   122    93   132 0.87 -
58110at6656_64838_0:000948|TRINITY_DN79169_c10_g1_i6:2834-3721|-  -            296 83303at6656          -            284    0.0096   14.4   1.7   2   2      0.24        12    4.2   0.1   124   151   263   290   163   295 0.73 -
126074at6656_52612_0:003082|TRINITY_DN86007_c3_g3_i1:1130-2116|-  -            329 83303at6656          -            284    0.0099   14.3   0.1   1   1    0.0004      0.02   13.3   0.0   122   207     7    88     4   122 0.86 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i4:405-896|-   -            164 83303at6656          -            284      0.01   14.3   0.0   1   2         2     1e+02    1.2   0.0   134   157     3    27     1    67 0.55 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i4:405-896|-   -            164 83303at6656          -            284      0.01   14.3   0.0   2   2    0.0026      0.13   10.6   0.0    26    97    71   143    58   155 0.80 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i7:405-896|-   -            164 83303at6656          -            284      0.01   14.3   0.0   1   2         2     1e+02    1.2   0.0   134   157     3    27     1    67 0.55 -
31196at6656_1629725_0:001392|TRINITY_DN79895_c5_g1_i7:405-896|-   -            164 83303at6656          -            284      0.01   14.3   0.0   2   2    0.0026      0.13   10.6   0.0    26    97    71   143    58   155 0.80 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i1:298-2055|-  -            586 83303at6656          -            284      0.01   14.3   0.2   1   2     0.027       1.4    7.3   0.0   134   199   133   196   118   205 0.82 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i1:298-2055|-  -            586 83303at6656          -            284      0.01   14.3   0.2   2   2       0.3        15    3.9   0.0   123   147   411   436   378   459 0.73 -
40929at6656_166361_0:0026dc|TRINITY_DN77327_c10_g2_i2:157-615|+   -            153 83303at6656          -            284     0.011   14.2   0.2   1   2   0.00054     0.027   12.9   0.0   126   203    45   117     7   135 0.78 -
40929at6656_166361_0:0026dc|TRINITY_DN77327_c10_g2_i2:157-615|+   -            153 83303at6656          -            284     0.011   14.2   0.2   2   2       4.2   2.1e+02    0.1   0.0    32    59   125   152   113   153 0.59 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+   -            453 83303at6656          -            284     0.014   13.8   4.7   1   3      0.55        28    3.0   0.2    77   102   163   188   146   195 0.73 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+   -            453 83303at6656          -            284     0.014   13.8   4.7   2   3     0.011      0.54    8.6   0.5    25   123   238   335   218   354 0.78 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i1:88-1446|+   -            453 83303at6656          -            284     0.014   13.8   4.7   3   3       2.2   1.1e+02    1.0   0.0    36    64   423   451   417   452 0.79 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+   -            453 83303at6656          -            284     0.014   13.8   4.7   1   3      0.55        28    3.0   0.2    77   102   163   188   146   195 0.73 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+   -            453 83303at6656          -            284     0.014   13.8   4.7   2   3     0.011      0.54    8.6   0.5    25   123   238   335   218   354 0.78 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i5:88-1446|+   -            453 83303at6656          -            284     0.014   13.8   4.7   3   3       2.2   1.1e+02    1.0   0.0    36    64   423   451   417   452 0.79 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+   -            472 83303at6656          -            284     0.016   13.7   5.2   1   3      0.58        29    2.9   0.2    77   102   163   188   146   195 0.73 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+   -            472 83303at6656          -            284     0.016   13.7   5.2   2   3     0.012       0.6    8.5   0.5    25   123   238   335   218   353 0.77 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i4:88-1503|+   -            472 83303at6656          -            284     0.016   13.7   5.2   3   3       1.3        67    1.7   0.0    36    65   423   452   417   463 0.81 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+   -            472 83303at6656          -            284     0.016   13.7   5.2   1   3      0.58        29    2.9   0.2    77   102   163   188   146   195 0.73 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+   -            472 83303at6656          -            284     0.016   13.7   5.2   2   3     0.012       0.6    8.5   0.5    25   123   238   335   218   353 0.77 -
59824at6656_294128_0:00110d|TRINITY_DN89724_c10_g1_i6:88-2006|+   -            472 83303at6656          -            284     0.016   13.7   5.2   3   3       1.3        67    1.7   0.0    36    65   423   452   417   463 0.81 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-  -            645 83303at6656          -            284     0.025   13.0   1.6   1   2     0.031       1.6    7.1   0.0   134   199   192   255   177   264 0.82 -
72857at6656_294128_0:00120d|TRINITY_DN87790_c10_g1_i2:298-2232|-  -            645 83303at6656          -            284     0.025   13.0   1.6   2   2      0.34        17    3.7   0.0   123   147   470   495   437   518 0.73 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|- -            269 83303at6656          -            284     0.029   12.8   6.3   1   3       1.8        94    1.3   0.0    34    60    11    37     2    44 0.46 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|- -            269 83303at6656          -            284     0.029   12.8   6.3   2   3    0.0015     0.079   11.4   2.0    27    95    62   130    46   145 0.81 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|- -            269 83303at6656          -            284     0.029   12.8   6.3   3   3       6.3   3.2e+02   -0.5   0.0    65    88   194   217   159   256 0.59 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-  -            269 83303at6656          -            284     0.029   12.8   6.3   1   3       1.8        94    1.3   0.0    34    60    11    37     2    44 0.46 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-  -            269 83303at6656          -            284     0.029   12.8   6.3   2   3    0.0015     0.079   11.4   2.0    27    95    62   130    46   145 0.81 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-  -            269 83303at6656          -            284     0.029   12.8   6.3   3   3       6.3   3.2e+02   -0.5   0.0    65    88   194   217   159   256 0.59 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-   -            289 83303at6656          -            284     0.031   12.7   6.6   1   3       1.4        74    1.6   0.0    31   196    12    40     1    47 0.45 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-   -            289 83303at6656          -            284     0.031   12.7   6.6   2   3    0.0011     0.056   11.8   1.4    27    96    66   135    50   153 0.81 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i4:3926-4792|-   -            289 83303at6656          -            284     0.031   12.7   6.6   3   3       6.5   3.3e+02   -0.5   0.0    66    88   199   221   163   265 0.59 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-   -            289 83303at6656          -            284     0.031   12.7   6.6   1   3       1.4        74    1.6   0.0    31   196    12    40     1    47 0.45 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-   -            289 83303at6656          -            284     0.031   12.7   6.6   2   3    0.0011     0.056   11.8   1.4    27    96    66   135    50   153 0.81 -
81307at6656_62324_0:000406|TRINITY_DN87574_c7_g1_i7:3728-4594|-   -            289 83303at6656          -            284     0.031   12.7   6.6   3   3       6.5   3.3e+02   -0.5   0.0    66    88   199   221   163   265 0.59 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i3:2018-2893|+   -            292 83303at6656          -            284     0.032   12.6   0.0   1   2    0.0042      0.21    9.9   0.0    51   108     8    68     1   116 0.77 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i3:2018-2893|+   -            292 83303at6656          -            284     0.032   12.6   0.0   2   2       6.9   3.5e+02   -0.6   0.0    30    60   262   292   258   292 0.86 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i4:2077-2952|+   -            292 83303at6656          -            284     0.032   12.6   0.0   1   2    0.0042      0.21    9.9   0.0    51   108     8    68     1   116 0.77 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i4:2077-2952|+   -            292 83303at6656          -            284     0.032   12.6   0.0   2   2       6.9   3.5e+02   -0.6   0.0    30    60   262   292   258   292 0.86 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i7:259-1134|+    -            292 83303at6656          -            284     0.032   12.6   0.0   1   2    0.0042      0.21    9.9   0.0    51   108     8    68     1   116 0.77 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i7:259-1134|+    -            292 83303at6656          -            284     0.032   12.6   0.0   2   2       6.9   3.5e+02   -0.6   0.0    30    60   262   292   258   292 0.86 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i8:2035-2910|+   -            292 83303at6656          -            284     0.032   12.6   0.0   1   2    0.0042      0.21    9.9   0.0    51   108     8    68     1   116 0.77 -
83755at6656_72036_0:002a32|TRINITY_DN88294_c4_g1_i8:2035-2910|+   -            292 83303at6656          -            284     0.032   12.6   0.0   2   2       6.9   3.5e+02   -0.6   0.0    30    60   262   292   258   292 0.86 -
83755at6656_136037_0:001175|TRINITY_DN84958_c6_g2_i3:561-1082|+   -            174 83303at6656          -            284     0.033   12.6   0.1   1   2      0.24        12    4.2   0.0   161   215    14    73     1   101 0.69 -
83755at6656_136037_0:001175|TRINITY_DN84958_c6_g2_i3:561-1082|+   -            174 83303at6656          -            284     0.033   12.6   0.1   2   2     0.032       1.6    7.1   0.0    29    62   101   134    90   170 0.89 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i10:331-966|+    -            212 83303at6656          -            284     0.037   12.4   0.1   1   1    0.0034      0.17   10.2   0.1   124   199    58   128    11   139 0.76 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i1:254-889|+     -            212 83303at6656          -            284     0.037   12.4   0.1   1   1    0.0034      0.17   10.2   0.1   124   199    58   128    11   139 0.76 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i4:331-966|+     -            212 83303at6656          -            284     0.037   12.4   0.1   1   1    0.0034      0.17   10.2   0.1   124   199    58   128    11   139 0.76 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i5:331-966|+     -            212 83303at6656          -            284     0.037   12.4   0.1   1   1    0.0034      0.17   10.2   0.1   124   199    58   128    11   139 0.76 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i6:254-889|+     -            212 83303at6656          -            284     0.037   12.4   0.1   1   1    0.0034      0.17   10.2   0.1   124   199    58   128    11   139 0.76 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i7:254-889|+     -            212 83303at6656          -            284     0.037   12.4   0.1   1   1    0.0034      0.17   10.2   0.1   124   199    58   128    11   139 0.76 -
83755at6656_34740_0:001fa0|TRINITY_DN88922_c5_g1_i9:331-966|+     -            212 83303at6656          -            284     0.037   12.4   0.1   1   1    0.0034      0.17   10.2   0.1   124   199    58   128    11   139 0.76 -
66229at6656_123851_0:0018c0|TRINITY_DN77260_c8_g1_i4:385-1533|+   -            383 83303at6656          -            284     0.045   12.2   0.1   1   2       4.7   2.4e+02   -0.1   0.0   118   148    43    71    32    77 0.77 -
66229at6656_123851_0:0018c0|TRINITY_DN77260_c8_g1_i4:385-1533|+   -            383 83303at6656          -            284     0.045   12.2   0.1   2   2     0.011      0.56    8.6   0.0    26    93   119   184   103   224 0.66 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+    -            324 83303at6656          -            284     0.045   12.2   0.2   1   2      0.17       8.4    4.7   0.1   169   201    15    47     5    65 0.82 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i2:912-1883|+    -            324 83303at6656          -            284     0.045   12.2   0.2   2   2     0.081       4.1    5.7   0.1   169   283    70   183    31   184 0.63 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+    -            324 83303at6656          -            284     0.045   12.2   0.2   1   2      0.17       8.4    4.7   0.1   169   201    15    47     5    65 0.82 -
50947at6656_52283_0:0018f5|TRINITY_DN87111_c8_g1_i5:912-1883|+    -            324 83303at6656          -            284     0.045   12.2   0.2   2   2     0.081       4.1    5.7   0.1   169   283    70   183    31   184 0.63 -
59824at6656_7539_0:00262c|TRINITY_DN77327_c10_g2_i3:1452-2318|+   -            289 83303at6656          -            284     0.046   12.1   0.1   1   1    0.0022      0.11   10.9   0.0   126   203   181   253   132   271 0.78 -
156111at6656_136037_0:001542|TRINITY_DN87179_c13_g2_i1:144-623|+  -            160 83303at6656          -            284     0.049   12.0   0.1   1   1    0.0013     0.065   11.6   0.1    56   115    63   119    59   129 0.87 -
156111at6656_136037_0:001542|TRINITY_DN87179_c13_g2_i2:273-752|+  -            160 83303at6656          -            284     0.049   12.0   0.1   1   1    0.0013     0.065   11.6   0.1    56   115    63   119    59   129 0.87 -
103749at6656_1049336_0:003627|TRINITY_DN73002_c10_g2_i3:96-1469|+ -            458 83303at6656          -            284     0.057   11.8   0.1   1   1    0.0056      0.28    9.5   0.0    19    64   223   268   213   315 0.93 -
54236at6656_6973_0:006653|TRINITY_DN88593_c4_g1_i2:65-1303|+      -            413 83303at6656          -            284     0.064   11.7   0.1   1   2     0.037       1.9    6.9   0.0    31    73    48    94    38   114 0.81 -
54236at6656_6973_0:006653|TRINITY_DN88593_c4_g1_i2:65-1303|+      -            413 83303at6656          -            284     0.064   11.7   0.1   2   2       5.5   2.8e+02   -0.3   0.0    26    63   279   327   262   342 0.64 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i2:726-1319|-  -            198 83303at6656          -            284     0.067   11.6   3.3   1   3     0.013      0.65    8.4   1.1    48   148     2    97     1   101 0.58 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i2:726-1319|-  -            198 83303at6656          -            284     0.067   11.6   3.3   2   3       3.3   1.7e+02    0.5   0.0    32    61   111   138    99   148 0.62 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i2:726-1319|-  -            198 83303at6656          -            284     0.067   11.6   3.3   3   3       6.6   3.4e+02   -0.6   0.0   267   283   172   188   157   189 0.82 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-  -            198 83303at6656          -            284     0.067   11.6   3.3   1   3     0.013      0.65    8.4   1.1    48   148     2    97     1   101 0.58 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-  -            198 83303at6656          -            284     0.067   11.6   3.3   2   3       3.3   1.7e+02    0.5   0.0    32    61   111   138    99   148 0.62 -
40929at6656_116153_0:0023e9|TRINITY_DN82339_c12_g1_i7:725-1318|-  -            198 83303at6656          -            284     0.067   11.6   3.3   3   3       6.6   3.4e+02   -0.6   0.0   267   283   172   188   157   189 0.82 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i3:42-974|-      -            311 83303at6656          -            284     0.075   11.4   0.0   1   2     0.015      0.75    8.2   0.0    23    63    37    77     3   123 0.66 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i3:42-974|-      -            311 83303at6656          -            284     0.075   11.4   0.0   2   2       7.2   3.7e+02   -0.7   0.0   115   145   232   263   224   270 0.68 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i6:42-974|-      -            311 83303at6656          -            284     0.075   11.4   0.0   1   2     0.015      0.75    8.2   0.0    23    63    37    77     3   123 0.66 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i6:42-974|-      -            311 83303at6656          -            284     0.075   11.4   0.0   2   2       7.2   3.7e+02   -0.7   0.0   115   145   232   263   224   270 0.68 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+     -            293 83303at6656          -            284      0.08   11.3   0.4   1   3      0.93        48    2.2   0.0   161   206    14    60     1    81 0.67 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+     -            293 83303at6656          -            284      0.08   11.3   0.4   2   3     0.096       4.9    5.5   0.0    29    62   101   134    92   145 0.89 -
83755at6656_6973_0:004ca4|TRINITY_DN84958_c6_g2_i4:561-1439|+     -            293 83303at6656          -            284      0.08   11.3   0.4   3   3       6.1   3.1e+02   -0.4   0.0   125   125   246   246   150   276 0.50 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i5:106-1490|+  -            417 83303at6656          -            284         2    6.8   6.1   1   2      0.12       6.1    5.2   0.0   173   204   321   350   308   357 0.79 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i5:106-1490|+  -            417 83303at6656          -            284         2    6.8   6.1   2   2      0.14       7.1    4.9   0.1    28    84   357   415   350   417 0.80 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i2:106-1359|+  -            418 83303at6656          -            284       2.1    6.7   6.2   1   2      0.11       5.7    5.3   0.0   173   204   322   351   309   359 0.79 -
43728at6656_294128_0:00386a|TRINITY_DN72062_c12_g1_i2:106-1359|+  -            418 83303at6656          -            284       2.1    6.7   6.2   2   2      0.13       6.5    5.1   0.1    28    84   358   416   349   418 0.80 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_downloads/lineages/arthropoda_odb10/hmms/83303at6656.hmm
# Target file:     /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_p_monodon/run_arthropoda_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_p_monodon/run_arthropoda_odb10/hmmer_output/initial_run_results/83303at6656.out --cpu 1 /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_downloads/lineages/arthropoda_odb10/hmms/83303at6656.hmm /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_p_monodon/run_arthropoda_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis
# Date:            Tue Feb 17 14:44:53 2026
# [ok]
