#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
96592at6656_294128_0:0045ca|TRINITY_DN71446_c0_g2_i2:468-1442|+   -            325 96592at6656          -            260  2.1e-118  393.7   4.3   1   1  1.4e-116  4.2e-115  382.9   4.3     1   260     1   321     1   321 0.87 -
71018at6656_294128_0:0028b8|TRINITY_DN88363_c11_g1_i3:1058-1873|+ -            272 96592at6656          -            260   0.00073   18.3   0.6   1   3      0.98        29    3.3   0.1     9    68    34    94    27   103 0.79 -
71018at6656_294128_0:0028b8|TRINITY_DN88363_c11_g1_i3:1058-1873|+ -            272 96592at6656          -            260   0.00073   18.3   0.6   2   3     0.019      0.57    8.9   0.1     2    55   111   164   110   215 0.82 -
71018at6656_294128_0:0028b8|TRINITY_DN88363_c11_g1_i3:1058-1873|+ -            272 96592at6656          -            260   0.00073   18.3   0.6   3   3       1.2        35    3.0   0.0   217   249   238   270   232   272 0.89 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+    -            584 96592at6656          -            260   0.00077   18.3   0.0   1   2     0.085       2.5    6.8   0.0   225   255   232   262   227   265 0.94 -
60356at6656_126957_0:001075|TRINITY_DN74360_c12_g2_i2:0-1751|+    -            584 96592at6656          -            260   0.00077   18.3   0.0   2   2      0.02       0.6    8.8   0.0   220   255   269   304   264   307 0.89 -
83755at6656_30019_0:0008bb|TRINITY_DN93328_c6_g1_i6:3237-3785|-   -            183 96592at6656          -            260   0.00091   18.0   0.1   1   3         8   2.4e+02    0.3   0.0   230   251     5    26     2    46 0.75 -
83755at6656_30019_0:0008bb|TRINITY_DN93328_c6_g1_i6:3237-3785|-   -            183 96592at6656          -            260   0.00091   18.0   0.1   2   3       1.6        47    2.6   0.1   137   162    85   110    73   116 0.85 -
83755at6656_30019_0:0008bb|TRINITY_DN93328_c6_g1_i6:3237-3785|-   -            183 96592at6656          -            260   0.00091   18.0   0.1   3   3    0.0034       0.1   11.3   0.0   220   254   117   151   113   155 0.89 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|- -            269 96592at6656          -            260    0.0013   17.5   0.0   1   3      0.22       6.4    5.4   0.0   220   250     6    36     3    43 0.85 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|- -            269 96592at6656          -            260    0.0013   17.5   0.0   2   3     0.083       2.4    6.8   0.0     2    54    64   117    63   124 0.83 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i10:3940-4746|- -            269 96592at6656          -            260    0.0013   17.5   0.0   3   3      0.16       4.6    5.9   0.0   216   251   103   138    99   145 0.88 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-  -            269 96592at6656          -            260    0.0013   17.5   0.0   1   3      0.22       6.4    5.4   0.0   220   250     6    36     3    43 0.85 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-  -            269 96592at6656          -            260    0.0013   17.5   0.0   2   3     0.083       2.4    6.8   0.0     2    54    64   117    63   124 0.83 -
81307at6656_199890_0:001a0f|TRINITY_DN87574_c7_g1_i2:4138-4944|-  -            269 96592at6656          -            260    0.0013   17.5   0.0   3   3      0.16       4.6    5.9   0.0   216   251   103   138    99   145 0.88 -
83755at6656_199890_0:0013c2|TRINITY_DN76940_c7_g1_i1:568-1023|+   -            152 96592at6656          -            260    0.0015   17.3   0.1   1   3     0.066       1.9    7.1   0.0     2    47    26    75    23    84 0.71 -
83755at6656_199890_0:0013c2|TRINITY_DN76940_c7_g1_i1:568-1023|+   -            152 96592at6656          -            260    0.0015   17.3   0.1   2   3       6.5   1.9e+02    0.6   0.0   230   248    86   104    71   116 0.77 -
83755at6656_199890_0:0013c2|TRINITY_DN76940_c7_g1_i1:568-1023|+   -            152 96592at6656          -            260    0.0015   17.3   0.1   3   3      0.18       5.3    5.7   0.0   219   245   117   143   112   150 0.78 -
116982at6656_6832_0:0030c8|TRINITY_DN75389_c16_g1_i1:267-869|+    -            201 96592at6656          -            260    0.0015   17.3   2.2   1   3     0.053       1.5    7.4   0.0   135   163    37    65    20   111 0.77 -
116982at6656_6832_0:0030c8|TRINITY_DN75389_c16_g1_i1:267-869|+    -            201 96592at6656          -            260    0.0015   17.3   2.2   2   3      0.82        24    3.5   0.0    21    57   145   181   136   183 0.83 -
116982at6656_6832_0:0030c8|TRINITY_DN75389_c16_g1_i1:267-869|+    -            201 96592at6656          -            260    0.0015   17.3   2.2   3   3      0.15       4.4    5.9   0.1   137   160   177   200   168   201 0.80 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-   -            430 96592at6656          -            260    0.0017   17.1   2.0   1   3       3.1        91    1.6   0.0   220   249    81   110    68   120 0.85 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-   -            430 96592at6656          -            260    0.0017   17.1   2.0   2   3       1.7        50    2.5   0.1    96   166   174   253   155   259 0.49 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i3:884-2173|-   -            430 96592at6656          -            260    0.0017   17.1   2.0   3   3      0.01      0.31    9.7   0.4     3    96   262   362   260   398 0.73 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-   -            347 96592at6656          -            260    0.0018   17.1   1.6   1   3       2.3        68    2.0   0.0   220   249    81   110    68   120 0.85 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-   -            347 96592at6656          -            260    0.0018   17.1   1.6   2   3         1        31    3.2   0.1    95   168   173   255   151   261 0.52 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i1:379-1419|-   -            347 96592at6656          -            260    0.0018   17.1   1.6   3   3      0.11       3.4    6.3   0.0   221   252   262   293   255   299 0.84 -
58110at6656_38123_0:0006c3|TRINITY_DN73000_c10_g2_i1:89-280|+     -             64 96592at6656          -            260    0.0019   17.0   0.0   1   1     9e-05    0.0027   16.5   0.0     4    52     1    49     1    64 0.91 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+  -            900 96592at6656          -            260    0.0019   17.0   0.7   1   2    0.0062      0.18   10.5   0.1     2    93    55   149    54   161 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i19:116-2999|+  -            900 96592at6656          -            260    0.0019   17.0   0.7   2   2      0.45        13    4.4   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+  -            900 96592at6656          -            260    0.0019   17.0   0.7   1   2    0.0062      0.18   10.5   0.1     2    93    55   149    54   161 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i24:116-3245|+  -            900 96592at6656          -            260    0.0019   17.0   0.7   2   2      0.45        13    4.4   0.0    12    54   233   274   221   292 0.82 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-   -            430 96592at6656          -            260     0.002   16.9   2.1   1   3       3.1        91    1.6   0.0   220   249    81   110    68   120 0.85 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-   -            430 96592at6656          -            260     0.002   16.9   2.1   2   3       1.7        50    2.5   0.1    96   166   174   253   155   259 0.49 -
65949at6656_294128_0:0021eb|TRINITY_DN81477_c5_g1_i2:884-2479|-   -            430 96592at6656          -            260     0.002   16.9   2.1   3   3      0.01      0.29    9.8   0.4     3    97   262   363   260   402 0.73 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+  -            920 96592at6656          -            260     0.002   16.9   0.7   1   2    0.0064      0.19   10.4   0.1     2    93    35   129    34   141 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i21:110-3299|+  -            920 96592at6656          -            260     0.002   16.9   0.7   2   2      0.46        13    4.4   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+   -            920 96592at6656          -            260     0.002   16.9   0.7   1   2    0.0064      0.19   10.4   0.1     2    93    35   129    34   141 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i5:110-3053|+   -            920 96592at6656          -            260     0.002   16.9   0.7   2   2      0.46        13    4.4   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+  -            940 96592at6656          -            260     0.002   16.9   0.7   1   2    0.0066      0.19   10.4   0.1     2    93    55   149    54   161 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i26:116-3365|+  -            940 96592at6656          -            260     0.002   16.9   0.7   2   2      0.47        14    4.3   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+  -            940 96592at6656          -            260     0.002   16.9   0.7   1   2    0.0066      0.19   10.4   0.1     2    93    55   149    54   161 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i27:116-3119|+  -            940 96592at6656          -            260     0.002   16.9   0.7   2   2      0.47        14    4.3   0.0    12    54   233   274   221   292 0.82 -
83755at6656_7493_0:001a21|TRINITY_DN82757_c9_g2_i1:6-677|-        -            224 96592at6656          -            260     0.002   16.9   0.6   1   3       7.7   2.3e+02    0.3   0.0   220   253     6    38     3    47 0.74 -
83755at6656_7493_0:001a21|TRINITY_DN82757_c9_g2_i1:6-677|-        -            224 96592at6656          -            260     0.002   16.9   0.6   2   3     0.095       2.8    6.6   0.0   217   247    49    79    43    86 0.86 -
83755at6656_7493_0:001a21|TRINITY_DN82757_c9_g2_i1:6-677|-        -            224 96592at6656          -            260     0.002   16.9   0.6   3   3       1.4        42    2.7   0.0   219   250   136   167   132   175 0.84 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i2:2761-3495|- -            245 96592at6656          -            260    0.0021   16.8   0.0   1   2      0.54        16    4.1   0.0   228   251    77   100    59   106 0.85 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i2:2761-3495|- -            245 96592at6656          -            260    0.0021   16.8   0.0   2   2    0.0071      0.21   10.3   0.0     2    55   169   223   168   244 0.88 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i3:1093-1827|- -            245 96592at6656          -            260    0.0021   16.8   0.0   1   2      0.54        16    4.1   0.0   228   251    77   100    59   106 0.85 -
58110at6656_114398_0:002b15|TRINITY_DN81296_c10_g1_i3:1093-1827|- -            245 96592at6656          -            260    0.0021   16.8   0.0   2   2    0.0071      0.21   10.3   0.0     2    55   169   223   168   244 0.88 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i3:28-798|-     -            257 96592at6656          -            260    0.0023   16.7   0.1   1   1   0.00033    0.0097   14.7   0.0     3    87     7    99     5   108 0.70 -
118807at6656_52612_0:000b3c|TRINITY_DN88572_c7_g1_i6:28-798|-     -            257 96592at6656          -            260    0.0023   16.7   0.1   1   1   0.00033    0.0097   14.7   0.0     3    87     7    99     5   108 0.70 -
83755at6656_7539_0:001b71|TRINITY_DN88572_c7_g1_i4:260-733|-      -            158 96592at6656          -            260    0.0023   16.7   0.0   1   1    0.0001    0.0029   16.3   0.0     3    87    14   106    12   115 0.70 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+       -            217 96592at6656          -            260    0.0024   16.7   0.1   1   2   0.00073     0.021   13.5   0.0   224   255    89   120    30   126 0.84 -
43728at6656_7004_0:002041|TRINITY_DN80614_c9_g1_i4:93-743|+       -            217 96592at6656          -            260    0.0024   16.7   0.1   2   2       4.7   1.4e+02    1.0   0.2    41    64   171   196   130   216 0.65 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i3:42-974|-      -            311 96592at6656          -            260    0.0032   16.2   0.1   1   1    0.0016     0.047   12.4   0.1     2    50    43    91    42   124 0.86 -
116982at6656_6945_0:0014e2|TRINITY_DN81366_c9_g1_i6:42-974|-      -            311 96592at6656          -            260    0.0032   16.2   0.1   1   1    0.0016     0.047   12.4   0.1     2    50    43    91    42   124 0.86 -
31196at6656_407821_0:0026f5|TRINITY_DN82339_c12_g1_i1:322-513|-   -             64 96592at6656          -            260    0.0033   16.2   0.0   1   1   0.00011    0.0033   16.2   0.0     2    56     3    55     2    64 0.87 -
31196at6656_407821_0:0026f5|TRINITY_DN82339_c12_g1_i8:1346-1537|- -             64 96592at6656          -            260    0.0033   16.2   0.0   1   1   0.00011    0.0033   16.2   0.0     2    56     3    55     2    64 0.87 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i20:116-3541|+  -           1142 96592at6656          -            260    0.0036   16.1   0.7   1   2    0.0085      0.25   10.0   0.1     2    93    55   149    54   161 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i20:116-3541|+  -           1142 96592at6656          -            260    0.0036   16.1   0.7   2   2      0.59        17    4.0   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i25:116-3787|+  -           1142 96592at6656          -            260    0.0036   16.1   0.7   1   2    0.0085      0.25   10.0   0.1     2    93    55   149    54   161 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i25:116-3787|+  -           1142 96592at6656          -            260    0.0036   16.1   0.7   2   2      0.59        17    4.0   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i30:116-3962|+  -           1142 96592at6656          -            260    0.0036   16.1   0.7   1   2    0.0085      0.25   10.0   0.1     2    93    55   149    54   161 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i30:116-3962|+  -           1142 96592at6656          -            260    0.0036   16.1   0.7   2   2      0.59        17    4.0   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+   -           1142 96592at6656          -            260    0.0036   16.1   0.7   1   2    0.0085      0.25   10.0   0.1     2    93    55   149    54   161 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i3:116-3716|+   -           1142 96592at6656          -            260    0.0036   16.1   0.7   2   2      0.59        17    4.0   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+  -           1182 96592at6656          -            260    0.0037   16.0   0.7   1   2     0.009      0.26    9.9   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i12:116-3661|+  -           1182 96592at6656          -            260    0.0037   16.0   0.7   2   2      0.61        18    3.9   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+  -           1182 96592at6656          -            260    0.0037   16.0   0.7   1   2     0.009      0.26    9.9   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i16:116-4082|+  -           1182 96592at6656          -            260    0.0037   16.0   0.7   2   2      0.61        18    3.9   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+   -           1182 96592at6656          -            260    0.0037   16.0   0.7   1   2     0.009      0.26    9.9   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i1:116-3907|+   -           1182 96592at6656          -            260    0.0037   16.0   0.7   2   2      0.61        18    3.9   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+   -           1182 96592at6656          -            260    0.0037   16.0   0.7   1   2     0.009      0.26    9.9   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i7:116-3836|+   -           1182 96592at6656          -            260    0.0037   16.0   0.7   2   2      0.61        18    3.9   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+  -           1162 96592at6656          -            260    0.0037   16.0   0.7   1   2    0.0088      0.26   10.0   0.1     2    93    35   129    34   140 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i32:110-4016|+  -           1162 96592at6656          -            260    0.0037   16.0   0.7   2   2       0.6        18    4.0   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+  -           1144 96592at6656          -            260    0.0037   16.0   0.7   1   2    0.0085      0.25   10.0   0.1     2    93    35   129    34   141 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i18:110-3541|+  -           1144 96592at6656          -            260    0.0037   16.0   0.7   2   2      0.59        17    4.0   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+   -           1144 96592at6656          -            260    0.0037   16.0   0.7   1   2    0.0085      0.25   10.0   0.1     2    93    35   129    34   141 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i2:110-3962|+   -           1144 96592at6656          -            260    0.0037   16.0   0.7   2   2      0.59        17    4.0   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+  -           1144 96592at6656          -            260    0.0037   16.0   0.7   1   2    0.0085      0.25   10.0   0.1     2    93    35   129    34   141 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i31:110-3787|+  -           1144 96592at6656          -            260    0.0037   16.0   0.7   2   2      0.59        17    4.0   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+   -           1144 96592at6656          -            260    0.0037   16.0   0.7   1   2    0.0085      0.25   10.0   0.1     2    93    35   129    34   141 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i8:110-3716|+   -           1144 96592at6656          -            260    0.0037   16.0   0.7   2   2      0.59        17    4.0   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i10:116-3607|+  -           1164 96592at6656          -            260    0.0037   16.0   0.7   1   2    0.0088      0.26   10.0   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i10:116-3607|+  -           1164 96592at6656          -            260    0.0037   16.0   0.7   2   2       0.6        18    4.0   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i13:116-3782|+  -           1164 96592at6656          -            260    0.0037   16.0   0.7   1   2    0.0088      0.26   10.0   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i13:116-3782|+  -           1164 96592at6656          -            260    0.0037   16.0   0.7   2   2       0.6        18    4.0   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i17:116-4028|+  -           1164 96592at6656          -            260    0.0037   16.0   0.7   1   2    0.0088      0.26   10.0   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i17:116-4028|+  -           1164 96592at6656          -            260    0.0037   16.0   0.7   2   2       0.6        18    4.0   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i28:116-3853|+  -           1164 96592at6656          -            260    0.0037   16.0   0.7   1   2    0.0088      0.26   10.0   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i28:116-3853|+  -           1164 96592at6656          -            260    0.0037   16.0   0.7   2   2       0.6        18    4.0   0.0    12    54   233   274   221   292 0.82 -
22468at6656_197043_0:0007b1|TRINITY_DN82556_c9_g1_i23:116-616|+   -            167 96592at6656          -            260    0.0038   16.0   0.2   1   1   0.00027    0.0081   14.9   0.1     2    93    55   149    54   159 0.78 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+  -           1204 96592at6656          -            260    0.0039   15.9   0.7   1   2    0.0092      0.27    9.9   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i11:116-3727|+  -           1204 96592at6656          -            260    0.0039   15.9   0.7   2   2      0.63        18    3.9   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+  -           1204 96592at6656          -            260    0.0039   15.9   0.7   1   2    0.0092      0.27    9.9   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i14:116-4148|+  -           1204 96592at6656          -            260    0.0039   15.9   0.7   2   2      0.63        18    3.9   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+  -           1204 96592at6656          -            260    0.0039   15.9   0.7   1   2    0.0092      0.27    9.9   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i29:116-3973|+  -           1204 96592at6656          -            260    0.0039   15.9   0.7   2   2      0.63        18    3.9   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i9:116-3902|+   -           1204 96592at6656          -            260    0.0039   15.9   0.7   1   2    0.0092      0.27    9.9   0.1     2    93    55   149    54   160 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i9:116-3902|+   -           1204 96592at6656          -            260    0.0039   15.9   0.7   2   2      0.63        18    3.9   0.0    12    54   233   274   221   292 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+  -           1184 96592at6656          -            260    0.0039   15.9   0.7   1   2     0.009      0.26    9.9   0.1     2    93    35   129    34   140 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i15:110-3661|+  -           1184 96592at6656          -            260    0.0039   15.9   0.7   2   2      0.61        18    3.9   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+  -           1184 96592at6656          -            260    0.0039   15.9   0.7   1   2     0.009      0.26    9.9   0.1     2    93    35   129    34   140 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i22:110-3907|+  -           1184 96592at6656          -            260    0.0039   15.9   0.7   2   2      0.61        18    3.9   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+   -           1184 96592at6656          -            260    0.0039   15.9   0.7   1   2     0.009      0.26    9.9   0.1     2    93    35   129    34   140 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i4:110-4082|+   -           1184 96592at6656          -            260    0.0039   15.9   0.7   2   2      0.61        18    3.9   0.0    12    54   213   254   201   272 0.82 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+   -           1184 96592at6656          -            260    0.0039   15.9   0.7   1   2     0.009      0.26    9.9   0.1     2    93    35   129    34   140 0.77 -
22468at6656_294128_0:000d84|TRINITY_DN82556_c9_g1_i6:110-3836|+   -           1184 96592at6656          -            260    0.0039   15.9   0.7   2   2      0.61        18    3.9   0.0    12    54   213   254   201   272 0.82 -
40929at6656_197043_0:003de5|TRINITY_DN86669_c5_g1_i5:99-602|-     -            168 96592at6656          -            260     0.004   15.9   0.3   1   1    0.0026     0.076   11.7   0.2   134   177    15    57    10   130 0.59 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i10:1531-2331|+   -            267 96592at6656          -            260    0.0045   15.7   0.5   1   4     0.041       1.2    7.8   0.0   229   253   102   126    98   131 0.88 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i10:1531-2331|+   -            267 96592at6656          -            260    0.0045   15.7   0.5   2   4         4   1.2e+02    1.3   0.0   212   257   127   175   125   179 0.81 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i10:1531-2331|+   -            267 96592at6656          -            260    0.0045   15.7   0.5   3   4         6   1.8e+02    0.7   0.0     2    29   181   210   180   230 0.74 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i10:1531-2331|+   -            267 96592at6656          -            260    0.0045   15.7   0.5   4   4       7.9   2.3e+02    0.3   0.0   131   160   234   263   214   266 0.80 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i4:1717-2517|+    -            267 96592at6656          -            260    0.0045   15.7   0.5   1   4     0.041       1.2    7.8   0.0   229   253   102   126    98   131 0.88 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i4:1717-2517|+    -            267 96592at6656          -            260    0.0045   15.7   0.5   2   4         4   1.2e+02    1.3   0.0   212   257   127   175   125   179 0.81 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i4:1717-2517|+    -            267 96592at6656          -            260    0.0045   15.7   0.5   3   4         6   1.8e+02    0.7   0.0     2    29   181   210   180   230 0.74 -
81307at6656_7070_0:002a52|TRINITY_DN93438_c7_g1_i4:1717-2517|+    -            267 96592at6656          -            260    0.0045   15.7   0.5   4   4       7.9   2.3e+02    0.3   0.0   131   160   234   263   214   266 0.80 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i13:346-1071|-    -            242 96592at6656          -            260    0.0049   15.6   0.0   1   1   0.00029    0.0085   14.8   0.0     3    87    98   190    96   199 0.70 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i1:346-1071|-     -            242 96592at6656          -            260    0.0049   15.6   0.0   1   1   0.00029    0.0085   14.8   0.0     3    87    98   190    96   199 0.70 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i2:260-985|-      -            242 96592at6656          -            260    0.0049   15.6   0.0   1   1   0.00029    0.0085   14.8   0.0     3    87    98   190    96   199 0.70 -
83755at6656_7220_0:002af5|TRINITY_DN88572_c7_g1_i8:260-985|-      -            242 96592at6656          -            260    0.0049   15.6   0.0   1   1   0.00029    0.0085   14.8   0.0     3    87    98   190    96   199 0.70 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+      -            304 96592at6656          -            260    0.0053   15.5   0.3   1   2     0.064       1.9    7.1   0.2     5    55    10    63     6    99 0.85 -
81307at6656_7159_0:0004a3|TRINITY_DN77898_c9_g3_i1:99-1010|+      -            304 96592at6656          -            260    0.0053   15.5   0.3   2   2      0.22       6.5    5.4   0.0   143   250   191   302   178   304 0.72 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i14:597-3053|+   -            819 96592at6656          -            260    0.0058   15.4   0.0   1   2     0.021      0.63    8.7   0.0   198   257   550   607   477   610 0.85 -
13019at6656_69319_0:001cc7|TRINITY_DN92257_c8_g1_i14:597-3053|+   -            819 96592at6656          -            260    0.0058   15.4   0.0   2   2      0.63        19    3.9   0.0   207   251   693   737   684   743 0.76 -
19590at6656_680683_0:002049|TRINITY_DN92405_c11_g1_i5:88-1131|+   -            348 96592at6656          -            260     0.007   15.1   0.0   1   2     0.073       2.2    7.0   0.0   221   251    98   129    58   138 0.89 -
